pmid	forename_lastname	affiliation
4967295	Charles_DeLisi	Bioinformatics Program, College of Engineering, Boston University, Boston, MA USA 
5075487	Rateb_Kochbati	Service de Chirurgie Orthop&#xE9;dique et Traumatologique, Institut Kassab d&#x2019;orthop&#xE9;die, Tunis, Tunisie
5075487	Hedi_Rbai	Service de Chirurgie Orthop&#xE9;dique et Traumatologique, Institut Kassab d&#x2019;orthop&#xE9;die, Tunis, Tunisie
5075487	Marouene_Jlailia	Service de Chirurgie Orthop&#xE9;dique et Traumatologique, Institut Kassab d&#x2019;orthop&#xE9;die, Tunis, Tunisie
5075487	Hassen_Makhlouf	Service de Chirurgie Orthop&#xE9;dique et Traumatologique, Institut Kassab d&#x2019;orthop&#xE9;die, Tunis, Tunisie
5075487	Abderrazak_Bouguira	Service de Chirurgie Orthop&#xE9;dique et Traumatologique, Institut Kassab d&#x2019;orthop&#xE9;die, Tunis, Tunisie
5075487	Med Samir_Daghfous	Service de Chirurgie Orthop&#xE9;dique et Traumatologique, Institut Kassab d&#x2019;orthop&#xE9;die, Tunis, Tunisie
5072864	Hicham_Kechna	Service d&#x2019;Anesth&#xE9;siologie, H&#xF4;pital Moulay Ismail, Mekn&#xE8;s, Maroc
5072864	Omar_Ouzzad	Service de R&#xE9;animation, H&#xF4;pital Moulay Ismail, Mekn&#xE8;s, Maroc
5072864	Khalid_Chkoura	Service d&#x2019;Anesth&#xE9;siologie, H&#xF4;pital Moulay Ismail, Mekn&#xE8;s, Maroc
5072864	Jaouad_Loutid	Service d&#x2019;Anesth&#xE9;siologie, H&#xF4;pital Moulay Ismail, Mekn&#xE8;s, Maroc
5072864	Moulay Ahmed_Hachimi	Service d&#x2019;Anesth&#xE9;siologie, H&#xF4;pital Moulay Ismail, Mekn&#xE8;s, Maroc
5072864	Sidi Mohamed_Hanafi	Service des Urgences, P&#xF4;le d&#x2019;Anesth&#xE9;sie R&#xE9;animation et Urgence, H&#xF4;pital Moulay Ismail, Mekn&#xE8;s, Facult&#xE9; de M&#xE9;decine et de Pharmacie, Universit&#xE9; Sidi Mohamed Ben Abdellah, F&#xE8;s, Maroc
5072861	Safaa_Ouassou	Service de Pneumologie, H&#xF4;pital Ibn Sina, CHU Rabat, Maroc
5072861	Laila_Herrak	Service de Pneumologie, H&#xF4;pital Ibn Sina, CHU Rabat, Maroc
5072861	Leila_Achachi	Service de Pneumologie, H&#xF4;pital Ibn Sina, CHU Rabat, Maroc
5072861	Fatima_Nachite	Laboratoire d&#x2019;Anatomo-pathologie, H&#xF4;pital Ibn Sina, CHU Rabat, Maroc
5072861	Kaoutar_Znati	Laboratoire d&#x2019;Anatomo-pathologie, H&#xF4;pital Ibn Sina, CHU Rabat, Maroc
5072861	Mustapha El_Ftouh	Service de Pneumologie, H&#xF4;pital Ibn Sina, CHU Rabat, Maroc
4922371	Pierre_Molin	Department of Medicine, Divisions of Geriatric Medicine and of Neurology, Dalhousie University, Halifax, NS;
4922371	Kenneth_Rockwood	Department of Medicine, Divisions of Geriatric Medicine and of Neurology, Dalhousie University, Halifax, NS;
5072819	Sarah_Kourouma	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
5072819	Ildevert Patrice_Gbery	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
5072819	Mamadou_Kaloga	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
5072819	Elidj&#xE9; Joseph_Ecra	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
5072819	Abdoulaye_Sangar&#xE9;	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
5072819	Isidore Yao_Kouassi	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
5072819	Komenan_Kassi	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
5072819	Alexandre Kouam&#xE9;_Kouassi	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
5072819	Pauline Yao_Yobou&#xE9;	Centre de Dermatologie du CHU de Treichville d&#x2019;Abidjan, C&#xF4;te d&#x2019;Ivoire
4916594	Jinhang_Zhu	Center for Pharmacogenomics, School of Pharmacy, and State Key Laboratory of Genetic Engineering and MOE Key Laboratory of Contemporary Anthropology, School of Life Sciences, Fudan University, Shanghai 201203, China
4916594	Geng_Chen	Center for Pharmacogenomics, School of Pharmacy, and State Key Laboratory of Genetic Engineering and MOE Key Laboratory of Contemporary Anthropology, School of Life Sciences, Fudan University, Shanghai 201203, China
4916594	Sibo_Zhu	Center for Pharmacogenomics, School of Pharmacy, and State Key Laboratory of Genetic Engineering and MOE Key Laboratory of Contemporary Anthropology, School of Life Sciences, Fudan University, Shanghai 201203, China
4916594	Suqing_Li	College of Chemistry, Sichuan University, Chengdu 610064, China
4916594	Zhuo_Wen	College of Chemistry, Sichuan University, Chengdu 610064, China
4916594	UNKNOWN_Bin Li	Center for Pharmacogenomics, School of Pharmacy, and State Key Laboratory of Genetic Engineering and MOE Key Laboratory of Contemporary Anthropology, School of Life Sciences, Fudan University, Shanghai 201203, China
4916594	Yuanting_Zheng	Center for Pharmacogenomics, School of Pharmacy, and State Key Laboratory of Genetic Engineering and MOE Key Laboratory of Contemporary Anthropology, School of Life Sciences, Fudan University, Shanghai 201203, China
4916594	Leming_Shi	Center for Pharmacogenomics, School of Pharmacy, and State Key Laboratory of Genetic Engineering and MOE Key Laboratory of Contemporary Anthropology, School of Life Sciences, Fudan University, Shanghai 201203, China
5039919	Francisco_Salavert	Computational Genomics Department, Centro de Investigaci&#xF3;n Pr&#xED;ncipe Felipe (CIPF), Valencia 46012, Spain
5039919	Luz_Garc&#xED;a-Alonso	Computational Genomics Department, Centro de Investigaci&#xF3;n Pr&#xED;ncipe Felipe (CIPF), Valencia 46012, Spain
5039919	Rub&#xE9;n_S&#xE1;nchez	Computational Genomics Department, Centro de Investigaci&#xF3;n Pr&#xED;ncipe Felipe (CIPF), Valencia 46012, Spain
5039919	Roberto_Alonso	Computational Genomics Department, Centro de Investigaci&#xF3;n Pr&#xED;ncipe Felipe (CIPF), Valencia 46012, Spain
5039919	Marta_Bleda	Department of Medicine, University of Cambridge, School of Clinical Medicine, Addenbrooke's Hospital, Hills Road, Cambridge CB2 0QQ, UK
5039919	Ignacio_Medina	HPC Service, UIS, University of Cambridge, Cambridge, UK
5039919	Joaqu&#xED;n_Dopazo	Computational Genomics Department, Centro de Investigaci&#xF3;n Pr&#xED;ncipe Felipe (CIPF), Valencia 46012, Spain
4892488	Ignacio_Riquelme Medina	        Bioinformatics research group, School of Biosciences, University of Sk&#xF6;vde, Sk&#xF6;vde, Sweden      
4892488	Zelmina_Lubovac-Pilav	        Bioinformatics research group, School of Biosciences, University of Sk&#xF6;vde, Sk&#xF6;vde, Sweden      
4891926	Ewa_Kozela	The Dr Miriam and Sheldon G. Adelson Center for the Biology of Addictive Diseases, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, 6997801 Israel 
4891926	Ana_Juknat	The Dr Miriam and Sheldon G. Adelson Center for the Biology of Addictive Diseases, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, 6997801 Israel 
4891926	Fuying_Gao	Departments of Psychiatry and Neurology, Semel Institute for Neuroscience and Human Behavior, David Geffen School of Medicine, University of California, Los Angeles, CA 90095 USA 
4891926	Nathali_Kaushansky	Department of Neurobiology, Weizmann Institute of Science, Rehovot, 76100 Israel 
4891926	Giovanni_Coppola	Departments of Psychiatry and Neurology, Semel Institute for Neuroscience and Human Behavior, David Geffen School of Medicine, University of California, Los Angeles, CA 90095 USA 
4891926	Zvi_Vogel	The Dr Miriam and Sheldon G. Adelson Center for the Biology of Addictive Diseases, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, 6997801 Israel 
5002968	Hamid_Alavi Majd	Department of Biostatistics, School of Paramedical Sciences, Shahid Beheshti University of Medical Sciences, Tehran, IR Iran
5002968	Atefeh_Talebi	Department of Biostatistics, School of Paramedial Sciences, Students&#x2019; Research Committee, Shahid Beheshti University of Medical Sciences, Tehran, IR Iran
5002968	Kambiz_Gilany	Reproductive Biotechnology Research Center, Avicenna Research Institute, ACECR, Tehran, IR Iran
5002968	Nasibeh_Khayyer	Proteomics Research Center, Shahid Beheshti University of Medical Sciences, Tehran, IR Iran
5012792	Mohamed Lemine Ould_Salem	Service des Laboratoires, Centre Hospitalier National de Nouakchott, Mauritanie
5012792	Sidi El Wafi Ould_Baba	Facult&#xE9; de M&#xE9;decine de Nouakchott, Mauritanie
5012792	Fatimetou Zahra_Fall-Malick	Facult&#xE9; de M&#xE9;decine de Nouakchott, Mauritanie
5012792	Boushab Mohamed_Boushab	Service de M&#xE9;decine interne du Centre Hospitalier d'A&#xEF;oun, Mauritanie
5012792	Sidi Mohamed_Ghaber	Facult&#xE9; de M&#xE9;decine de Nouakchott, Mauritanie
5012792	Abdelwedoud_Mokhtar	Service de M&#xE9;decine interne, Centre Hospitalier National de Nouakchott, Mauritanie
4893679	Elizabeth R_Lusczek	Department of Surgery, University of Minnesota, Minneapolis, Minnesota, USA
4893679	Kristen_Colling	Department of Surgery, University of Minnesota, Minneapolis, Minnesota, USA
4893679	Sydne_Muratore	Department of Surgery, University of Minnesota, Minneapolis, Minnesota, USA
4893679	Darwin_Conwell	Department of Internal Medicine, Ohio State University, Columbus, Ohio, USA
4893679	Martin_Freeman	Department of Medicine, University of Minnesota, Minneapolis, Minnesota, USA
4893679	Greg_Beilman	Department of Surgery, University of Minnesota, Minneapolis, Minnesota, USA
4937518	Mark_Larance	From the &#x2021;Centre for Gene Regulation and Expression, School of Life Sciences, University of Dundee, Dundee, United Kingdom; 
4937518	Kathryn J._Kirkwood	From the &#x2021;Centre for Gene Regulation and Expression, School of Life Sciences, University of Dundee, Dundee, United Kingdom; 
4937518	Michele_Tinti	&#xA7;Biological Chemistry and Drug Discovery Division, School of Life Sciences, University of Dundee, Dundee, United Kingdom
4937518	Alejandro_Brenes Murillo	From the &#x2021;Centre for Gene Regulation and Expression, School of Life Sciences, University of Dundee, Dundee, United Kingdom; 
4937518	Michael A. J._Ferguson	&#xA7;Biological Chemistry and Drug Discovery Division, School of Life Sciences, University of Dundee, Dundee, United Kingdom
4937518	Angus I._Lamond	From the &#x2021;Centre for Gene Regulation and Expression, School of Life Sciences, University of Dundee, Dundee, United Kingdom; 
4833320	Brian R._Granger	Bioinformatics Program, Boston University, Boston, Massachusetts, United States of America      
4833320	Yi-Chien_Chang	Bioinformatics Program, Boston University, Boston, Massachusetts, United States of America      
4833320	Yan_Wang	Bioinformatics Program, Boston University, Boston, Massachusetts, United States of America      
4833320	Charles_DeLisi	Bioinformatics Program, Boston University, Boston, Massachusetts, United States of America      
4833320	Daniel_Segr&#xE8;	Bioinformatics Program, Boston University, Boston, Massachusetts, United States of America      
4833320	Zhenjun_Hu	Center for Advanced Genomic Technology, Boston University, Boston, Massachusetts, United States of America      
4829662	Thomas_Moreau	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Amanda L._Evans	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Louella_Vasquez	Human Genetics, Wellcome Trust Sanger Institute, Genome Campus, Hinxton CB10 1RQ, UK
4829662	Marloes R._Tijssen	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Ying_Yan	Human Genetics, Wellcome Trust Sanger Institute, Genome Campus, Hinxton CB10 1RQ, UK
4829662	Matthew W._Trotter	The Anne McLaren Laboratory, Wellcome Trust-Medical Research Council Cambridge Stem Cell Institute and Department of Surgery, University of Cambridge, West Forvie Site, Robinson Way, Cambridge CB2 0SZ, UK
4829662	Daniel_Howard	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Maria_Colzani	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Meera_Arumugam	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Wing Han_Wu	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Amanda_Dalby	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Riina_Lampela	Wellcome Trust-Medical Research Council Cambridge Stem Cell Institute, Tennis Court Road, Cambridge CB2 1QR, UK
4829662	Guenaelle_Bouet	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Catherine M._Hobbs	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Dean C._Pask	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Holly_Payne	Institute of Cardiovascular Sciences, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK
4829662	Tatyana_Ponomaryov	Institute of Cardiovascular Sciences, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK
4829662	Alexander_Brill	Institute of Cardiovascular Sciences, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK
4829662	Nicole_Soranzo	Human Genetics, Wellcome Trust Sanger Institute, Genome Campus, Hinxton CB10 1RQ, UK
4829662	Willem H._Ouwehand	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
4829662	Roger A._Pedersen	The Anne McLaren Laboratory, Wellcome Trust-Medical Research Council Cambridge Stem Cell Institute and Department of Surgery, University of Cambridge, West Forvie Site, Robinson Way, Cambridge CB2 0SZ, UK
4829662	Cedric_Ghevaert	Department of Haematology, University of Cambridge and NHS Blood and Transplant, Long Road, Cambridge CB2 0PT, UK
5042180	Jianying_Li	                  1                National Key Laboratory of Crop Genetic Improvement        Huazhong Agricultural University        Wuhan        Hubei        China      
5042180	Lizhen_Zhu	                  1                National Key Laboratory of Crop Genetic Improvement        Huazhong Agricultural University        Wuhan        Hubei        China      
5042180	J. Joe_Hull	                  2                USDA&#x2010;ARS        Arid Land Agricultural Research Center        Maricopa        AZ        USA      
5042180	Sijia_Liang	                  1                National Key Laboratory of Crop Genetic Improvement        Huazhong Agricultural University        Wuhan        Hubei        China      
5042180	Henry_Daniell	                  3                Department of Biochemistry        School of Dental Medicine        University of Pennsylvania        Philadelphia        PA        USA      
5042180	Shuangxia_Jin	                  1                National Key Laboratory of Crop Genetic Improvement        Huazhong Agricultural University        Wuhan        Hubei        China      
5042180	Xianlong_Zhang	                  1                National Key Laboratory of Crop Genetic Improvement        Huazhong Agricultural University        Wuhan        Hubei        China      
4885721	Richard Mbusa_Kambale	Universit&#xE9; Catholique de Bukavu (UCB), Bukavu, R&#xE9;publique D&#xE9;mocratique du Congo
4885721	Joe Bwija_Kasengi	Universit&#xE9; Catholique de Bukavu (UCB), Bukavu, R&#xE9;publique D&#xE9;mocratique du Congo
4885721	John Mutendela_Kivukuto	ONG-MDA, Coordination Europe, Savigny-sur-Orge, France
4885721	Li&#xE9;vin Murhula_Cubaka	Universit&#xE9; Catholique de Bukavu (UCB), Bukavu, R&#xE9;publique D&#xE9;mocratique du Congo
4885721	Bruno Masumbuko_Mungo	Universit&#xE9; Catholique de Bukavu (UCB), Bukavu, R&#xE9;publique D&#xE9;mocratique du Congo
4885721	Ghislain Bisimwa_Balaluka	Universit&#xE9; Catholique de Bukavu (UCB), Bukavu, R&#xE9;publique D&#xE9;mocratique du Congo
4885716	Benja_Ramilitiana	Unit&#xE9; de M&#xE9;decine Interne et N&#xE9;phrologie, H&#xF4;pital Joseph Raseta Befelatanana, Antananarivo,Madagascar
4885716	Eliane Mikkelsen_Ranivoharisoa	Unit&#xE9; de M&#xE9;decine Interne et N&#xE9;phrologie, H&#xF4;pital Joseph Raseta Befelatanana, Antananarivo,Madagascar
4885716	Mihary_Dodo	Unit&#xE9; de M&#xE9;decine Interne et N&#xE9;phrologie, H&#xF4;pital Joseph Raseta Befelatanana, Antananarivo,Madagascar
4885716	Evanirina_Razafimandimby	Unit&#xE9; de M&#xE9;decine Interne et N&#xE9;phrologie, H&#xF4;pital Joseph Raseta Befelatanana, Antananarivo,Madagascar
4885716	Willy Franck_Randriamarotia	Unit&#xE9; de M&#xE9;decine Interne et N&#xE9;phrologie, H&#xF4;pital Joseph Raseta Befelatanana, Antananarivo,Madagascar
4802825	Zhaohui_Chen	Advanced Clinical Biosystems Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA USA 
4802825	Jayoung_Kim	Department of Surgery, Cedars-Sinai Medical Center, 8700 Beverly Blvd, Los Angeles, CA 90048 USA 
4885702	Brahim_Bouaity	Service d'Oto-Rhino-Laryngologie, H&#xF4;pital Militaire Avicenne, Marrakech, Maroc
4885702	Youssef_Darouassi	Service d'Oto-Rhino-Laryngologie, H&#xF4;pital Militaire Avicenne, Marrakech, Maroc
4885702	Mehdi_Chihani	Service d'Oto-Rhino-Laryngologie, H&#xF4;pital Militaire Avicenne, Marrakech, Maroc
4885702	Mohamed Mliha_Touati	Service d'Oto-Rhino-Laryngologie, H&#xF4;pital Militaire Avicenne, Marrakech, Maroc
4885702	Haddou_Ammar	Service d'Oto-Rhino-Laryngologie, H&#xF4;pital Militaire Avicenne, Marrakech, Maroc
4898286	Thierry_Adoukonou	Facult&#xE9; de M&#xE9;decine, Universit&#xE9; de Parakou, Parakou, Benin
4898286	Francis_Tognon-Tchegnonsi	Facult&#xE9; de M&#xE9;decine, Universit&#xE9; de Parakou, Parakou, Benin
4898286	Emile_Mensah	Facult&#xE9; de M&#xE9;decine, Universit&#xE9; de Parakou, Parakou, Benin
4898286	Alexandre_Allod&#xE9;	Facult&#xE9; de M&#xE9;decine, Universit&#xE9; de Parakou, Parakou, Benin
4898286	Jean-Marie_Adovoekpe	Facult&#xE9; de M&#xE9;decine, Universit&#xE9; de Parakou, Parakou, Benin
4898286	Prosper_Gandaho	Facult&#xE9; de M&#xE9;decine, Universit&#xE9; de Parakou, Parakou, Benin
4898286	Simon_Akpona	Facult&#xE9; de M&#xE9;decine, Universit&#xE9; de Parakou, Parakou, Benin
4789650	Joanna L._Richens	Cell Biophysics Group, School of Life Sciences, University of Nottingham, University Park, Nottingham, United Kingdom
4789650	Hannah L._Spencer	Cell Biophysics Group, School of Life Sciences, University of Nottingham, University Park, Nottingham, United Kingdom
4789650	Molly_Butler	Cell Biophysics Group, School of Life Sciences, University of Nottingham, University Park, Nottingham, United Kingdom
4789650	Fiona_Cantlay	Cell Biophysics Group, School of Life Sciences, University of Nottingham, University Park, Nottingham, United Kingdom
4789650	Kelly-Ann_Vere	Cell Biophysics Group, School of Life Sciences, University of Nottingham, University Park, Nottingham, United Kingdom
4789650	Nin_Bajaj	Department of Neurology, Nottingham University Hospitals NHS Trust, Queen&#x2019;s Medical Centre, Nottingham, United Kingdom
4789650	Kevin_Morgan	School of Life Sciences, University of Nottingham, Queen&#x2019;s Medical Centre, Nottingham, United Kingdom
4789650	Paul_O&#x2019;Shea	Cell Biophysics Group, School of Life Sciences, University of Nottingham, University Park, Nottingham, United Kingdom
4786822	Fei-Fei_Shang	Institute of Neurological Disease, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, and Collaborative Innovation Center for Biotherapy, Chengdu, 610041, P. R. China
4786822	Qing-Jie_Xia	Institute of Neurological Disease, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, and Collaborative Innovation Center for Biotherapy, Chengdu, 610041, P. R. China
4786822	Wei_Liu	Department of Anesthesiology and Translational Neuroscience Center, West China Hospital, Sichuan University, Chengdu, 610041, P. R. China
4786822	Lei_Xia	Department of Anesthesiology and Translational Neuroscience Center, West China Hospital, Sichuan University, Chengdu, 610041, P. R. China
4786822	Bao-Jiang_Qian	Institute of Neuroscience, Kunming medical University, Kunming, 650031, P.R. China
4786822	Ling_You	Institute of Neuroscience, Kunming medical University, Kunming, 650031, P.R. China
4786822	Mu_He	Department of Neurosurgery, West China Hospital, Sichuan University, Chengdu, 610041, P. R. China
4786822	Jin-Liang_Yang	Institute of Neurological Disease, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, and Collaborative Innovation Center for Biotherapy, Chengdu, 610041, P. R. China
4786822	Ting-Hua_Wang	Institute of Neurological Disease, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, and Collaborative Innovation Center for Biotherapy, Chengdu, 610041, P. R. China
4731015	Concei&#xE7;&#xE3;o_Bettencourt	Department of Molecular Neuroscience, UCL Institute of Neurology, London, UK
4731015	Paola_Forabosco	Istituto di Ricerca Genetica e Biomedica CNR, Cagliari, Italy
4731015	Sarah_Wiethoff	Department of Molecular Neuroscience, UCL Institute of Neurology, London, UK
4731015	Moones_Heidari	School of Biomedical Sciences and Pharmacy, The University of Newcastle, Callaghan, NSW, Australia
4731015	Daniel M._Johnstone	Bosch Institute and Discipline of Physiology, University of Sydney, NSW, Australia;
4731015	Juan A._Bot&#xED;a	Department of Medical and Molecular Genetics, King's College London, London, UK
4731015	Joanna F._Collingwood	School of Engineering, University of Warwick, Coventry, UK
4731015	John_Hardy	Department of Molecular Neuroscience, UCL Institute of Neurology, London, UK
4731015	Elizabeth A._Milward	School of Biomedical Sciences and Pharmacy, The University of Newcastle, Callaghan, NSW, Australia
4731015	Mina_Ryten	Department of Molecular Neuroscience, UCL Institute of Neurology, London, UK
4731015	Henry_Houlden	Department of Molecular Neuroscience, UCL Institute of Neurology, London, UK
4862802	C&#xE9;lestin_Kaputu-Kalala-Malu	Service of Child Neurology, Department of Neurology, Kinshasa School of Medicine, University of Kinshasa, Republic Democratic of Congo
4765225	Raffaele_Ferrari	Department of Molecular Neuroscience, Institute of Neurology, University College London, Russell Square House, 9-12 Russell Square House, London, WC1N 3BG UK 
4765225	Paola_Forabosco	Istituto di Ricerca Genetica e Biomedica, Cittadella Universitaria di Cagliari, 09042 Monserrato, Sardinia Italy 
4765225	Jana_Vandrovcova	Department of Molecular Neuroscience, Institute of Neurology, University College London, Russell Square House, 9-12 Russell Square House, London, WC1N 3BG UK 
4765225	Juan A._Bot&#xED;a	Department of Molecular Neuroscience, Institute of Neurology, University College London, Russell Square House, 9-12 Russell Square House, London, WC1N 3BG UK 
4765225	Sebastian_Guelfi	Department of Molecular Neuroscience, Institute of Neurology, University College London, Russell Square House, 9-12 Russell Square House, London, WC1N 3BG UK 
4765225	Jason D._Warren	Dementia Research Centre, UCL Institute of Neurology, University College London, London, WC1N 3BG UK 
4765225	Parastoo_Momeni	Omixy, 107 Cheapside, EC2V 6DN London, UK 
4765225	Michael E._Weale	King&#x2019;s College London, Department of Medical &amp; Molecular Genetics, Guy&#x2019;s Hospital, London, SE1 9RT UK 
4765225	Mina_Ryten	Department of Molecular Neuroscience, Institute of Neurology, University College London, Russell Square House, 9-12 Russell Square House, London, WC1N 3BG UK 
