pmid	forename_lastname	affiliation
5141286	Anita_Ramelius	Department of Clinical Sciences, Lund University, Sk&#xE5;ne University Hospital, SE-20502 Malm&#xF6;, Sweden
5141286	Frances_Burden	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK
5141286	Samantha_Farrow	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK
5141286	Sophia_Rowlston	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK
5141286	Karola_Rehnstrom	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK
5141286	Mattia_Frontini	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK
5141286	Kate_Downes	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK
5141286	Stephan_Busche	Department of Human Genetics, McGill University, Montreal, Qu&#xE9;bec, Canada H3A 0G1
5141286	Warren A._Cheung	Department of Human Genetics, McGill University, Montreal, Qu&#xE9;bec, Canada H3A 0G1
5141286	Bing_Ge	Department of Human Genetics, McGill University, Montreal, Qu&#xE9;bec, Canada H3A 0G1
5141286	Marie-Michelle_Simon	Department of Human Genetics, McGill University, Montreal, Qu&#xE9;bec, Canada H3A 0G1
5141286	David_Bujold	Department of Human Genetics, McGill University, Montreal, Qu&#xE9;bec, Canada H3A 0G1
5141286	Tony_Kwan	Department of Human Genetics, McGill University, Montreal, Qu&#xE9;bec, Canada H3A 0G1
5141286	Guillaume_Bourque	Department of Human Genetics, McGill University, Montreal, Qu&#xE9;bec, Canada H3A 0G1
5141286	Avik_Datta	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK
5141286	Ernesto_Lowy	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK
5141286	Laura_Clarke	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK
5141286	Paul_Flicek	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK
5141286	Emanuele_Libertini	Medical Genomics, UCL Cancer Institute, University College London, London WC1E 6BT, UK
5141286	Simon_Heath	CNAG-CRG, Centre for Genomic Regulation, Barcelona Institute of Science and Technology (BIST), Baldiri Reixac 4, 08028 Barcelona, Spain
5141286	Marta_Gut	CNAG-CRG, Centre for Genomic Regulation, Barcelona Institute of Science and Technology (BIST), Baldiri Reixac 4, 08028 Barcelona, Spain
5141286	Ivo G_Gut	CNAG-CRG, Centre for Genomic Regulation, Barcelona Institute of Science and Technology (BIST), Baldiri Reixac 4, 08028 Barcelona, Spain
5141286	Willem H._Ouwehand	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK
5141286	Tomi_Pastinen	Department of Human Genetics, McGill University, Montreal, Qu&#xE9;bec, Canada H3A 0G1
5141286	Nicole_Soranzo	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK
5141286	Sabine E._Hofer	Department of Pediatrics, Medical University of Innsbruck, 6020 Innsbruck, Austria
5141286	Beate_Karges	Division of Endocrinology and Diabetes, RWTH Aachen University, 52074 Aachen, Germany
5141286	Thomas_Meissner	German Center for Diabetes Research (DZD), 85764 Neuherberg, Germany
5141286	Bernhard O._Boehm	Division of Endocrinology, Department of Internal Medicine I, Ulm University Medical Centre, 89081 Ulm, Germany
5141286	Corrado_Cilio	Department of Clinical Sciences, Lund University, Sk&#xE5;ne University Hospital, SE-20502 Malm&#xF6;, Sweden
5141286	Helena_Elding Larsson	Department of Clinical Sciences, Lund University, Sk&#xE5;ne University Hospital, SE-20502 Malm&#xF6;, Sweden
5141286	&#xC5;ke_Lernmark	Department of Clinical Sciences, Lund University, Sk&#xE5;ne University Hospital, SE-20502 Malm&#xF6;, Sweden
5141286	Andrea K._Steck	Barbara Davis Center for Childhood Diabetes, University of Colorado School of Medicine, Aurora, Colorado 80045, USA
5141286	Vardhman K._Rakyan	The Blizard Institute, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, London E1 2AT, UK
5141286	Stephan_Beck	Medical Genomics, UCL Cancer Institute, University College London, London WC1E 6BT, UK
5141286	R. David_Leslie	The Blizard Institute, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, London E1 2AT, UK
5125599	Emilio R._Rojas	IPHC, UNISTRA, CNRS, Strasbourg, France      
5125599	C&#xE9;dric_Sueur	IPHC, UNISTRA, CNRS, Strasbourg, France      
5125599	Pierre-Yves_Henry	M&#xE9;canismes adaptatifs et Evolution (MECADEV UMR7179), Sorbonne Universit&#xE9;s, MNHN, CNRS, Mus&#xE9;um National d'Histoire Naturelle, 1 avenue du Petit Ch&#xE2;teau, Brunoy, France      
5125599	Blandine_Doligez	UMR CNRS 5558 &#x2013;LBBE, "Biom&#xE9;trie et Biologie &#xC9;volutive", Villeurbanne cedex, France      
5125599	G&#xE9;rard_Wey	Groupe Cigognes France &amp; APRECIAL, Colmar, France      
5125599	Olivier_Dehorter	Centre de Recherches sur la Biologie des Populations d&#x2019;Oiseaux (CRBPO), Centre d&#x2019;Ecologie et des Sciences de la Conservation (CESCO UMR7204), Sorbonne Universit&#xE9;s, MNHN, CNRS, UPMC, Mus&#xE9;um National d&#x2019;Histoire Naturelle, Paris, France      
5125599	Sylvie_Massemin	IPHC, UNISTRA, CNRS, Strasbourg, France      
5124289	Grace Tzun-Wen_Shaw	Biodiversity Research Center, Academia Sinica, Taipei, 115 Taiwan 
5124289	Yueh-Yang_Pao	Biodiversity Research Center, Academia Sinica, Taipei, 115 Taiwan 
5124289	Daryi_Wang	Biodiversity Research Center, Academia Sinica, Taipei, 115 Taiwan 
5123577	C._Monard	Department of Forest Mycology and Plant Pathology, Uppsala BioCenter, Swedish University of Agricultural Sciences, P.O. Box 7026, SE-75007 Uppsala, Sweden
5123577	S._Gantner	Department of Forest Mycology and Plant Pathology, Uppsala BioCenter, Swedish University of Agricultural Sciences, P.O. Box 7026, SE-75007 Uppsala, Sweden
5123577	S._Bertilsson	Department of Ecology and Genetics, Limnology and Science for Life Laboratory, Uppsala University, Norbyv&#xE4;gen 18D, SE-75236 Uppsala, Sweden
5123577	S._Hallin	Department of Forest Mycology and Plant Pathology, Uppsala BioCenter, Swedish University of Agricultural Sciences, P.O. Box 7026, SE-75007 Uppsala, Sweden
5123577	J._Stenlid	Department of Forest Mycology and Plant Pathology, Uppsala BioCenter, Swedish University of Agricultural Sciences, P.O. Box 7026, SE-75007 Uppsala, Sweden
5192952	Diana L._Delgado	                  1                Department of Biology        University of Puerto Rico&#x2010;R&#xED;o Piedras        San Juan        Puerto Rico      
5192952	Josimar_Figueroa	                  1                Department of Biology        University of Puerto Rico&#x2010;R&#xED;o Piedras        San Juan        Puerto Rico      
5192952	Carla_Restrepo	                  1                Department of Biology        University of Puerto Rico&#x2010;R&#xED;o Piedras        San Juan        Puerto Rico      
5110519	Chen_Zhu	UNKNOWN
5110519	Ning_Ling	UNKNOWN
5110519	Junjie_Guo	UNKNOWN
5110519	Min_Wang	UNKNOWN
5110519	Shiwei_Guo	UNKNOWN
5110519	Qirong_Shen	UNKNOWN
5172418	Sarah_Auburn	Global and Tropical Health Division, Menzies School of Health Research and Charles Darwin University, Darwin, Australia
5172418	Ulrike_B&#xF6;hme	Malaria Programme, Wellcome Trust Sanger Institute, Hinxton, UK
5172418	Sascha_Steinbiss	Malaria Programme, Wellcome Trust Sanger Institute, Hinxton, UK
5172418	Hidayat_Trimarsanto	Eijkman Institute for Molecular Biology, Jakarta, Indonesia
5172418	Jessica_Hostetler	Malaria Programme, Wellcome Trust Sanger Institute, Hinxton, UK
5172418	Mandy_Sanders	Malaria Programme, Wellcome Trust Sanger Institute, Hinxton, UK
5172418	Qi_Gao	Jiangsu Institute of Parasitic Diseases, Key Laboratory of Parasitic Disease Control and Prevention (Ministry of Health), Jiangsu Provincial Key Laboratory of Parasite Molecular Biology, Jiangsu, China
5172418	Francois_Nosten	Shoklo Malaria Research Unit, Mahidol-Oxford Tropical Medicine Research Unit, Faculty of Tropical Medicine, Mahidol University, Mae Sot, Thailand
5172418	Chris I._Newbold	Malaria Programme, Wellcome Trust Sanger Institute, Hinxton, UK
5172418	Matthew_Berriman	Malaria Programme, Wellcome Trust Sanger Institute, Hinxton, UK
5172418	Ric N._Price	Global and Tropical Health Division, Menzies School of Health Research and Charles Darwin University, Darwin, Australia
5172418	Thomas D._Otto	Malaria Programme, Wellcome Trust Sanger Institute, Hinxton, UK
5102456	Carlos_Fern&#xE1;ndez Moro	Department of Laboratory Medicine (LABMED) Division of Pathology, Karolinska Institute, Stockholm, Sweden      
5102456	Alejandro_Fernandez-Woodbridge	Department of Oncology-Pathology, Science for Life Laboratory, Karolinska Institute, Stockholm, Sweden      
5102456	Melroy_Alistair D'souza	Department of Clinical Science Intervention and Technology (CLINTEC), Karolinska Institute, Stockholm, Sweden      
5102456	Qianni_Zhang	School of Electronic Engineering and Computer Science, Queen Mary University of London, London, United Kingdom      
5102456	Benedek_Bozoky	Department of Oncology-Pathology, Science for Life Laboratory, Karolinska Institute, Stockholm, Sweden      
5102456	Senthil Vasan_Kandaswamy	Department of Medical Epidemiology and Biostatistics (MEB), Karolinska Institute, Stockholm, Sweden      
5102456	Piera_Catalano	Service of Pathology, Ospedale Fatebenefratelli "S. Giovanni Calibita", Rome, Italy      
5102456	Rainer_Heuchel	Department of Clinical Science Intervention and Technology (CLINTEC), Karolinska Institute, Stockholm, Sweden      
5102456	Sonia_Shtembari	Department of Clinical Pathology/Cytology, Karolinska University Hospital, Stockholm, Sweden      
5102456	Marco_Del Chiaro	Department of Clinical Science Intervention and Technology (CLINTEC), Karolinska Institute, Stockholm, Sweden      
5102456	Olof_Danielsson	Department of Laboratory Medicine (LABMED) Division of Pathology, Karolinska Institute, Stockholm, Sweden      
5102456	Mikael_Bj&#xF6;rnstedt	Department of Laboratory Medicine (LABMED) Division of Pathology, Karolinska Institute, Stockholm, Sweden      
5102456	J. Matthias_L&#xF6;hr	Department of Clinical Science Intervention and Technology (CLINTEC), Karolinska Institute, Stockholm, Sweden      
5102456	Bengt_Isaksson	Department of Clinical Science Intervention and Technology (CLINTEC), Karolinska Institute, Stockholm, Sweden      
5102456	Caroline_Verbeke	Department of Clinical Pathology/Cytology, Karolinska University Hospital, Stockholm, Sweden      
5102456	B&#xE9;la_Boz&#xF3;ky	Department of Clinical Pathology/Cytology, Karolinska University Hospital, Stockholm, Sweden      
5101674	Bruna_de Paula Fonseca e Fonseca	Center for Technological Development in Health (CDTS), Oswaldo Cruz Foundation (Fiocruz), Av Brasil 4036, 8th floor, room 814, Rio de Janeiro, 21040-361 Brazil 
5101674	Fabio_Zicker	Center for Technological Development in Health (CDTS), Oswaldo Cruz Foundation (Fiocruz), Av Brasil 4036, 8th floor, room 814, Rio de Janeiro, 21040-361 Brazil 
5098112	Sadegh_Azimzadeh Jamalkandi	Chemical Injuries Research Center, Baqiyatallah University of Medical Sciences        Tehran, Iran      
5098112	Sayed-Hamidreza_Mozhgani	Department of Virology, School of Public Health, Tehran University of Medical Sciences        Tehran, Iran      
5098112	Hamid_Gholami Pourbadie	Department of Physiology and Pharmacology, Pasteur Institute of Iran        Tehran, Iran      
5098112	Mehdi_Mirzaie	Department of Applied Mathematics, Faculty of Mathematical Sciences, Tarbiat Modares University        Tehran, Iran      
5098112	Farshid_Noorbakhsh	Department of Immunology, School of Medicine, Tehran University of Medical Sciences        Tehran, Iran      
5098112	Behrouz_Vaziri	Protein Chemistry and Proteomics Unit, Medical Biotechnology Department, Biotechnology Research Center, Pasteur Institute of Iran        Tehran, Iran      
5098112	Alireza_Gholami	WHO Collaborating Center for Reference and Research on Rabies, Pasteur Institute of Iran        Tehran, Iran      
5098112	Naser_Ansari-Pour	Faculty of New Sciences and Technology, University of Tehran        Tehran, Iran      
5098112	Mohieddin_Jafari	Drug Design and Bioinformatics Unit, Medical Biotechnology Department, Biotechnology Research Center, Pasteur Institute of Iran        Tehran, Iran      
5133653	Ravnoor Singh_Gill	Graduate Program in Neuroscience, Western University, London, Ontario, Canada
5133653	Seyed M._Mirsattari	Graduate Program in Neuroscience, Western University, London, Ontario, Canada
5133653	L. Stan_Leung	Graduate Program in Neuroscience, Western University, London, Ontario, Canada
5089999	Michael F._Schober	Department of Psychology, New School for Social Research, The New School        New York, NY, USA      
5089999	Neta_Spiro	Research, Nordoff Robbins Music Therapy        London, UK      
5082925	Jaimie_McGlashan	Global Obesity Centre, Deakin University, Geelong, Australia      
5082925	Michael_Johnstone	Institute for Intelligent Systems Research and Innovation, Deakin University, Geelong, Australia      
5082925	Doug_Creighton	Institute for Intelligent Systems Research and Innovation, Deakin University, Geelong, Australia      
5082925	Kayla_de la Haye	Department of Preventive Medicine, University of Southern California, Los Angeles, California, United States of America      
5082925	Steven_Allender	Global Obesity Centre, Deakin University, Geelong, Australia      
5094270	Camille_Garcia-Ramos	Department of Medical Physics, University of Wisconsin-Madison, Madison, WI 53705, USA
5094270	Jack J_Lin	Department of Neurology, University of California-Irvine, Irvine, CA 92697, USA
5094270	Leonardo_Bonilha	Neurosciences Department, Medical University of South Carolina, Charleston, SC 29425, USA
5094270	Jana E_Jones	Department of Neurology, University of Wisconsin-Madison, Madison, WI 53705, USA
5094270	Daren C_Jackson	Department of Neurology, University of Wisconsin-Madison, Madison, WI 53705, USA
5094270	Vivek_Prabhakaran	Department of Medical Physics, University of Wisconsin-Madison, Madison, WI 53705, USA
5094270	Bruce P_Hermann	Department of Neurology, University of Wisconsin-Madison, Madison, WI 53705, USA
5073882	Yu_Sun	Neuroscience Integrative Solutions and Informatics, Janssen Research &amp; Development, LLC, Janssen Pharmaceutical Companies of Johnson and Johnson, Titusville, NJ USA 
5073882	Vaibhav A._Narayan	Neuroscience Integrative Solutions and Informatics, Janssen Research &amp; Development, LLC, Janssen Pharmaceutical Companies of Johnson and Johnson, Titusville, NJ USA 
5073882	Gayle M._Wittenberg	Neuroscience Integrative Solutions and Informatics, Janssen Research &amp; Development, LLC, Janssen Pharmaceutical Companies of Johnson and Johnson, Titusville, NJ USA 
5090126	Albert_Batushansky	The Jacob Blaustein Institutes for Desert Research, Ben-Gurion University of the Negev, 84990 Midreshet Ben-Gurion, Israel
5090126	David_Toubiana	Telekom Innovation Laboratories, Department of Information Systems Engineering, Ben-Gurion University of the Negev, 84105 Beer Sheva, Israel
5090126	Aaron_Fait	The Jacob Blaustein Institutes for Desert Research, Ben-Gurion University of the Negev, 84990 Midreshet Ben-Gurion, Israel
5063370	Suneetha_Kadiyala	Department of Population Health, Faculty of Epidemiology and Population Health, London School of Hygiene and Tropical Medicine, London, United Kingdom      
5063370	Emily H._Morgan	Leverhulme Centre for Integrative Research on Agriculture and Health (LCIRAH), London, United Kingdom      
5063370	Shruthi_Cyriac	St. Johns Research Institute, Bengaluru, Karnataka, India      
5063370	Amy_Margolies	Department of International Health, Bloomberg School of Public Health, Johns Hopkins University, Baltimore, Maryland, United States of America      
5063370	Terry_Roopnaraine	Independent consultant, Brasilia, DF, Brazil      
5061854	Mathilde_Jeanbille	Equipe Environnement et Microbiologie, Institut Pluridisciplinaire de Recherche sur l&#x2019;Environnement et les Mat&#xE9;riaux, UMR 5254 Centre National de la Recherche Scientifique &#x2013; Universit&#xE9; de Pau et des Pays de L&#x2019;Adour        Pau, France      
5061854	J&#xE9;r&#xF4;me_Gury	Equipe Environnement et Microbiologie, Institut Pluridisciplinaire de Recherche sur l&#x2019;Environnement et les Mat&#xE9;riaux, UMR 5254 Centre National de la Recherche Scientifique &#x2013; Universit&#xE9; de Pau et des Pays de L&#x2019;Adour        Pau, France      
5061854	Robert_Duran	Equipe Environnement et Microbiologie, Institut Pluridisciplinaire de Recherche sur l&#x2019;Environnement et les Mat&#xE9;riaux, UMR 5254 Centre National de la Recherche Scientifique &#x2013; Universit&#xE9; de Pau et des Pays de L&#x2019;Adour        Pau, France      
5061854	Jacek_Tronczynski	Laboratoire Biog&#xE9;ochimie des Contaminants Organiques, Unit&#xE9; Biog&#xE9;ochimie et Ecotoxicologie, D&#xE9;partement Ressources Biologiques et Environnement, Ifremer Centre Atlantique        Nantes, France      
5061854	H&#xE9;l&#xE8;ne_Agogu&#xE9;	Littoral, Environnement et Soci&#xE9;t&#xE9;s, UMR 7266 Centre National de la Recherche Scientifique &#x2013; Universit&#xE9; de La Rochelle        La Rochelle, France      
5061854	Olfa_Ben Sa&#xEF;d	Equipe Environnement et Microbiologie, Institut Pluridisciplinaire de Recherche sur l&#x2019;Environnement et les Mat&#xE9;riaux, UMR 5254 Centre National de la Recherche Scientifique &#x2013; Universit&#xE9; de Pau et des Pays de L&#x2019;Adour        Pau, France      
5061854	Jean-Fran&#xE7;ois_Ghiglione	Laboratoire d&#x2019;Oc&#xE9;anographie Microbienne, Sorbonne Universit&#xE9;s, UMR 7621, Centre National de la Recherche Scientifique-University Pierre and Marie Curie        Banyuls sur mer, France      
5061854	Jean-Christophe_Auguet	Marine Biodiversity, Exploitation and Conservation, UMR Centre National de la Recherche Scientifique 9190        Montpellier, France      
5073525	Paraskevas_Vezyridis	<institution>Centre for Health Innovation, Leadership and Learning (CHILL), Nottingham University Business School</institution>, <addr-line>Nottingham</addr-line>, <country>UK</country>
5073525	Stephen_Timmons	<institution>Centre for Health Innovation, Leadership and Learning (CHILL), Nottingham University Business School</institution>, <addr-line>Nottingham</addr-line>, <country>UK</country>
5058496	Chuoji_Huang	        State Key Laboratory of Quality Research in Chinese Medicine, Institute of Chinese Medical Sciences, University of Macau, Avenida da Universidade, Taipa, Macau SAR, 999078, China      
5058496	Hui Heng_Lin	        State Key Laboratory of Quality Research in Chinese Medicine, Institute of Chinese Medical Sciences, University of Macau, Avenida da Universidade, Taipa, Macau SAR, 999078, China      
5058496	Jian-bo_Wan	        State Key Laboratory of Quality Research in Chinese Medicine, Institute of Chinese Medical Sciences, University of Macau, Avenida da Universidade, Taipa, Macau SAR, 999078, China      
5058496	Chengwei_He	        State Key Laboratory of Quality Research in Chinese Medicine, Institute of Chinese Medical Sciences, University of Macau, Avenida da Universidade, Taipa, Macau SAR, 999078, China      
5058496	Yuanjia_Hu	        State Key Laboratory of Quality Research in Chinese Medicine, Institute of Chinese Medical Sciences, University of Macau, Avenida da Universidade, Taipa, Macau SAR, 999078, China      
5053609	Jessica_Wyllie	Newcastle Business School, University of Newcastle, Callaghan, Australia      
5053609	Benjamin_Lucas	Department of Marketing and Supply Chain Management, School of Business and Economics, Maastricht University, Maastricht, Netherlands and BISS Institute, Maastricht, Netherlands      
5053609	Jamie_Carlson	Newcastle Business School, University of Newcastle, Callaghan, Australia      
5053609	Brent_Kitchens	McIntire School of Commerce, University of Virginia, Charlottesville, Virginia, United States of America      
5053609	Ben_Kozary	Forethought, Melbourne, Australia      
5053609	Mohamed_Zaki	Cambridge Service Alliance, Insitute for Manufacturing, Department of Engineering, University of Cambridge, Cambridge, United Kingdom      
5053151	Jennifer K_Roe	Division of Infection and Immunity, University College London, London, United Kingdom.
5053151	Niclas_Thomas	Division of Infection and Immunity, University College London, London, United Kingdom.
5053151	Eliza_Gil	Division of Infection and Immunity, University College London, London, United Kingdom.
5053151	Katharine_Best	Division of Infection and Immunity, University College London, London, United Kingdom.
5053151	Evdokia_Tsaliki	Division of Infection and Immunity, University College London, London, United Kingdom.
5053151	Stephen_Morris&#x2011;Jones	Department of Microbiology, University College London Hospitals NHS Trust, London, United Kingdom.
5053151	Sian_Stafford	Division of Infection and Immunity, University College London, London, United Kingdom.
5053151	Nandi_Simpson	Division of Infection and Immunity, University College London, London, United Kingdom.
5053151	Karolina D_Witt	Blizard Institute, Queen Mary University of London, Barts and The London School of Medicine and Dentistry, London, United Kingdom.
5053151	Benjamin_Chain	Division of Infection and Immunity, University College London, London, United Kingdom.
5053151	Robert F_Miller	Research Department of Infection and Population Health, University College London, London, United Kingdom.
5053151	Adrian_Martineau	Blizard Institute, Queen Mary University of London, Barts and The London School of Medicine and Dentistry, London, United Kingdom.
5053151	Mahdad_Noursadeghi	Division of Infection and Immunity, University College London, London, United Kingdom.
5051930	Matthew B._Carson	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Denise M._Scholtens	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Conor N._Frailey	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Stephanie J._Gravenor	Department of Emergency Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Gayle E._Kricke	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Nicholas D._Soulakis	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5036101	John_Measey	Centre for Invasion Biology, Department of Botany &amp; Zoology, Stellenbosch University, South Africa
5025661	Anna_Gimmler	University of Kaiserslautern, Ecology Group, D-67663 Kaiserslautern, Germany
5025661	Ralf_Korn	University of Kaiserslautern, Financial Mathematics Group, D-67663 Kaiserslautern, Germany
5025661	Colomban_de Vargas	CNRS, UMR 7144, Station Biologique de Roscoff, Place Georges Teissier, F-29680 Roscoff, France
5025661	St&#xE9;phane_Audic	CNRS, UMR 7144, Station Biologique de Roscoff, Place Georges Teissier, F-29680 Roscoff, France
5025661	Thorsten_Stoeck	University of Kaiserslautern, Ecology Group, D-67663 Kaiserslautern, Germany
5024101	Niraj_Khemka	School of Computational and Integrative Sciences, Jawaharlal Nehru University, New Delhi-110067, India
5024101	Vikash Kumar_Singh	National Institute of Plant Genome Research, Aruna Asaf Ali Marg, New Delhi-110067, India
5024101	Rohini_Garg	National Institute of Plant Genome Research, Aruna Asaf Ali Marg, New Delhi-110067, India
5024101	Mukesh_Jain	School of Computational and Integrative Sciences, Jawaharlal Nehru University, New Delhi-110067, India
5019451	Alan_McNally	Pathogen Research Group, Nottingham Trent University, Nottingham, United Kingdom      
5019451	Yaara_Oren	Department of Cell Research and Immunology, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel      
5019451	Darren_Kelly	Department of Biology, National University Ireland, Maynooth, Ireland      
5019451	Ben_Pascoe	College of Medicine, University of Swansea, Swansea, United Kingdom      
5019451	Steven_Dunn	Pathogen Research Group, Nottingham Trent University, Nottingham, United Kingdom      
5019451	Tristan_Sreecharan	Pathogen Research Group, Nottingham Trent University, Nottingham, United Kingdom      
5019451	Minna_Vehkala	Department of Mathematics and Statistics, University of Helsinki, Helsinki, Finland      
5019451	Niko_V&#xE4;lim&#xE4;ki	Department of Mathematics and Statistics, University of Helsinki, Helsinki, Finland      
5019451	Michael B._Prentice	Departments of Pathology and Microbiology, University College Cork, Cork, Ireland      
5019451	Amgad_Ashour	Departments of Pathology and Microbiology, University College Cork, Cork, Ireland      
5019451	Oren_Avram	Department of Cell Research and Immunology, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel      
5019451	Tal_Pupko	Department of Cell Research and Immunology, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel      
5019451	Ulrich_Dobrindt	Institute of Hygiene, Universitat Muenster, Muenster, Germany      
5019451	Ivan_Literak	Department of Biology and Wildlife Diseases, Faculty of Veterinary Hygiene and Ecology, and CEITEC VFU, University of Veterinary and Pharmaceutical Sciences, Brno, Czech Republic      
5019451	Sebastian_Guenther	Centre for Infection Medicine, Institute of Microbiology and Epizootics, Freie Universitat, Berlin, Germany      
5019451	Katharina_Schaufler	Centre for Infection Medicine, Institute of Microbiology and Epizootics, Freie Universitat, Berlin, Germany      
5019451	Lothar H._Wieler	Centre for Infection Medicine, Institute of Microbiology and Epizootics, Freie Universitat, Berlin, Germany      
5019451	Zong_Zhiyong	Centre for Infectious Diseases, West China Hospital of Sichuan University, Chengdu, China      
5019451	Samuel K._Sheppard	College of Medicine, University of Swansea, Swansea, United Kingdom      
5019451	James O._McInerney	Department of Biology, National University Ireland, Maynooth, Ireland      
5019451	Jukka_Corander	Department of Mathematics and Statistics, University of Helsinki, Helsinki, Finland      
5013446	Lucre&#x163;ia_Udrescu	&#x201C;Victor Babe&#x15F;&#x201D; University of Medicine and Pharmacy Timi&#x15F;oara, Faculty of Pharmacy, Timi&#x15F;oara, 300041, Romania
5013446	Laura_Sb&#xE2;rcea	&#x201C;Victor Babe&#x15F;&#x201D; University of Medicine and Pharmacy Timi&#x15F;oara, Faculty of Pharmacy, Timi&#x15F;oara, 300041, Romania
5013446	Alexandru_Top&#xEE;rceanu	University Politehnica of Timi&#x15F;oara, Department of Computer and Information Technology, Timi&#x15F;oara, 300223, Romania
5013446	Alexandru_Iovanovici	University Politehnica of Timi&#x15F;oara, Department of Computer and Information Technology, Timi&#x15F;oara, 300223, Romania
5013446	Ludovic_Kurunczi	Institute of Chemistry Timi&#x15F;oara of the Romanian Academy, Timi&#x15F;oara, 300223, Romania
5013446	Paul_Bogdan	University of Southern California, Ming Hsieh Department of Electrical Engineering, Los Angeles, CA 90089-2563, USA
