pmid	year	count	title	otherid
5424368	2017	1	Complete genome sequence of bacteriochlorophyll-synthesizing bacterium <italic>Porphyrobacter neustonensis</italic> DSM 9434	28496940
5433842	2017	8	Super-resolution imaging of a 2.5 kb non-repetitive DNA <italic>in situ</italic> in the nuclear genome using molecular beacon probes	28485713
5431661	2017	8	The invasive <italic>Neisseria meningitidis</italic> MenC CC103 from Brazil is characterized by an accessory gene repertoire	28487566
5431645	2017	2	Adaptation to dietary conditions by trehalose metabolism in <italic>Drosophila</italic>	28487555
5423597	2017	2	Stratification of clear cell renal cell carcinoma (ccRCC) genomes by gene-directed copy number alteration (CNA) analysis	28486536
5431497	2017	10	CRISPR/Cas9-mediated mutation of tyrosinase (Tyr) 3&#x2032; UTR induce graying in rabbit	28484254
5422987	2017	14	Stabilization of Foxp3 expression by CRISPR-dCas9-based epigenome editing in mouse primary T cells	28503202
5422975	2017	1	No evidence for a bovine mastitis <italic>Escherichia coli</italic> pathotype	28482799
5422911	2017	1	High quality permanent draft genome sequence of <italic>Chryseobacterium bovis</italic> DSM 19482<sup>T</sup>, isolated from raw cow milk	28491240
5421338	2017	2	Challenges and emerging directions in single-cell analysis	28482897
5432211	2017	1	Shank is a dose-dependent regulator of Ca<sub>v</sub>1 calcium current and CREB target expression	28477407
5419743	2017	9	SENP8 limits aberrant neddylation of NEDD8 pathway components to promote cullin-RING ubiquitin ligase function	28475037
5419740	2017	1	Resolving stem and progenitor cells in the adult mouse incisor through gene co-expression analysis	28475038
5418815	2017	2	Multi-omics approaches to disease	28476144
5418352	2017	17	A Novel and Efficient Method for Bacteria Genome Editing Employing both CRISPR/Cas9 and an Antibiotic Resistance Cassette	28529507
5431450	2017	3	Non-autotrophic methanogens dominate in anaerobic digesters	28473726
5418683	2017	1	Genome sequencing and description of <italic>Oerskovia enterophila</italic> VJag, an agar- and cellulose-degrading bacterium	28484582
5417652	2017	1	Fluoride export (FEX) proteins from fungi, plants and animals are 'single barreled' channels containing one functional and one vestigial ion pore	28472134
5417555	2017	1	Gene expression and immunohistochemical analyses of mKast suggest its late pupal and adult-specific functions in the honeybee brain	28472083
5415616	2017	1	Animal Models for Tuberculosis in Translational and Precision Medicine	28522990
5431179	2017	1	A deep intronic <italic>CLRN1</italic> (<italic>USH3A</italic>) founder mutation generates an aberrant exon and underlies severe Usher syndrome on the Arabian Peninsula	28469144
5431151	2017	24	Construction of a highly efficient CRISPR/Cas9-mediated duck enteritis virus-based vaccine against H5N1 avian influenza virus and duck Tembusu virus infection	28469192
5431097	2017	15	Rational modular design of metabolic network for efficient production of plant polyphenol pinosylvin	28469159
5431095	2017	17	Spindle pole cohesion requires glycosylation-mediated localization of NuMA	28469279
5415817	2017	1	A case report of novel mutation in <italic>PRF1</italic> gene, which causes familial autosomal recessive hemophagocytic lymphohistiocytosis	28468610
5414201	2017	8	<italic>microTaboo</italic>: a general and practical solution to the <italic>k</italic>-disjoint problem	28464826
5413352	2017	6	Decreased microRNA levels lead to deleterious increases in neuronal M2 muscarinic receptors in Spinal Muscular Atrophy models	28463115
5413346	2017	12	Synthetically modified guide RNA and donor DNA are a versatile platform for CRISPR-Cas9 engineering	28462777
5411087	2017	1	New <italic>NR5A1</italic> mutations and phenotypic variations of gonadal dysgenesis	28459839
5411076	2017	1	A method for labeling proteins with tags at the native genomic loci in budding yeast	28459859
5410700	2017	1	The roles of microRNAs in regulation of mammalian spermatogenesis	28469844
5410586	2017	2	Temporal Genomic Phylogeny Reconstruction Indicates a Geospatial Transmission Path of <italic>Salmonella</italic> Cerro in the United States and a Clade-Specific Loss of Hydrogen Sulfide Production	28507536
5430836	2017	31	Genome editing in the mushroom-forming basidiomycete <italic>Coprinopsis cinerea</italic>, optimized by a high-throughput transformation system	28455526
5414352	2017	1	Crystal structure of APOBEC3A bound to single-stranded DNA reveals structural basis for cytidine deamination and specificity	28452355
5408019	2017	1	Reward Network Immediate Early Gene Expression in Mood Disorders	28503137
5429092	2017	13	PPP1R15A-mediated dephosphorylation of eIF2&#x3B1; is unaffected by Sephin1 or Guanabenz	28447936
5414184	2017	6	PARP3 is a promoter of chromosomal rearrangements and limits G4 DNA	28447610
5414179	2017	1	Functional characterization of a multi-cancer risk locus on chr5p15.33 reveals regulation of <italic>TERT</italic> by ZNF148	28447668
5408469	2017	2	Cystic fibrosis: current therapeutic targets and future approaches	28449677
5408429	2017	8	Hydroidfest 2016: celebrating a renaissance in hydrozoan research	
5408410	2017	1	Improved tissue culture conditions for the emerging C<sub>4</sub> model <italic>Panicum hallii</italic>	28449656
5407792	2017	2	Successful vitrification of pronuclear-stage pig embryos with a novel cryoprotective agent, carboxylated &#x3B5;-poly-L-lysine	28448636
5407056	2017	46	Viral coinfection is shaped by host ecology and virus&#x2013;virus interactions across diverse microbial taxa and environments	28469939
5406458	2017	2	Inflammatory Effects of Menthol vs. Non-menthol Cigarette Smoke Extract on Human Lung Epithelial Cells: A Double-Hit on TRPM8 by Reactive Oxygen Species and Menthol	28496415
5414051	2017	2	Programming mRNA decay to modulate synthetic circuit resource allocation	28443619
5406903	2017	2	Metabolic engineering strategies for optimizing acetate reduction, ethanol yield and osmotolerance in S<italic>accharomyces cerevisiae</italic>	28450888
5406005	2017	1	Comparative genomic analysis between <italic>Corynebacterium pseudotuberculosis</italic> strains isolated from buffalo	28445543
5406000	2017	13	IQGAP1 is an oncogenic target in canine melanoma	28445541
5405983	2017	1	Live imaging of primary ocular vasculature formation in zebrafish	28445524
5405452	2017	3	Corrigendum: The driving force of prophages and CRISPR-Cas system in the evolution of <italic>Cronobacter sakazakii</italic>	28443611
5405147	2017	1	Ascorbic Acid-A Potential Oxidant Scavenger and Its Role in Plant Development and Abiotic Stress Tolerance	28491070
5414054	2017	6	Exploiting induced pluripotent stem cell-derived macrophages to unravel host factors influencing <italic>Chlamydia trachomatis</italic> pathogenesis	28440293
5407274	2017	151	CRF: detection of CRISPR arrays using random forest	28462029
5404927	2017	11	Proteomic mapping of cytosol-facing outer mitochondrial and ER membranes in living human cells by proximity biotinylation	28441135
5404925	2017	3	Variation in olfactory neuron repertoires is genetically controlled and environmentally modulated	28438259
5404785	2017	8	Autophagy contributes to falcarindiol-induced cell death in breast cancer cells with enhanced endoplasmic reticulum stress	28441457
5404769	2017	33	Programmable type III-A CRISPR-Cas DNA targeting modules	28441427
5404177	2017	11	Heritable Genomic Fragment Deletions and Small Indels in the Putative ENGase Gene Induced by CRISPR/Cas9 in Barley	28487703
5413969	2017	5	Disrupted neuronal maturation in Angelman syndrome-derived induced pluripotent stem cells	28436452
5404680	2017	152	Large scale validation of an efficient CRISPR/Cas-based multi gene editing protocol in <italic>Escherichia coli</italic>	28438207
5404292	2017	50	Plant genome editing with TALEN and CRISPR	28451378
5402323	2017	1	Genome adaptive evolution of <italic>Lactobacillus casei</italic> under long-term antibiotic selection pressures	28438179
5401558	2017	1	Membrane-enriched proteome changes and prion protein expression during neural differentiation and in neuroblastoma cells	28431525
5430825	2017	11	Enhancing the throughput and multiplexing capabilities of next generation sequencing for efficient implementation of pooled shRNA and CRISPR screens	28432350
5430636	2017	17	Crispr/Cas9 Mediated Inactivation of Argonaute 2 Reveals its Differential Involvement in Antiviral Responses	28432338
5400502	2017	3	Ezrin activation by LOK phosphorylation involves a PIP<sub>2</sub>-dependent wedge mechanism	28430576
5400248	2017	1	Comparative genomics of <italic>Burkholderia multivorans</italic>, a ubiquitous pathogen with a highly conserved genomic structure	28430818
5399834	2017	2	Functional characterization of cucumber (<italic>Cucumis sativus</italic> L.) Clade V <italic>MLO</italic> genes	28431513
5399085	2017	1	Mitochondrial DNA Mutations in Grade II and III Glioma Cell Lines Are Associated with Significant Mitochondrial Dysfunction and Higher Oxidative Stress	28484394
5399069	2017	6	Type I and Type III Interferons Display Different Dependency on Mitogen-Activated Protein Kinases to Mount an Antiviral State in the Human Gut	28484457
5399024	2017	5	A Novel RAYM_RS09735/RAYM_RS09740 Two-Component Signaling System Regulates Gene Expression and Virulence in <italic>Riemerella anatipestifer</italic>	28484437
5425254	2017	5	Epstein-Barr virus ensures B cell survival by uniquely modulating apoptosis at early and late times after infection	28425914
5407658	2017	1	Prostanoid-dependent spontaneous pain and PAR<sub>2</sub>-dependent mechanical allodynia following oral mucosal trauma	28381109
5404498	2017	1	Drug resistance in influenza A virus: the epidemiology and management	28458567
5399434	2017	85	Pan genome and CRISPR analyses of the bacterial fish pathogen <italic>Moritella viscosa</italic>	28427330
5399379	2017	1	Reactive oxygen species mediate tapetal programmed cell death in tobacco and tomato	28427341
5397496	2017	3	Biotechnological Advancements for Improving Floral Attributes in Ornamental Plants	28473834
5397409	2017	4	Myotonic Dystrophies: State of the Art of New Therapeutic Developments for the CNS	28473756
5430486	2017	27	Generation of heritable germline mutations in the jewel wasp <italic>Nasonia vitripennis</italic> using CRISPR/Cas9	28424460
5399880	2017	1	The genomic sequence of <italic>Exiguobacterium chiriqhucha</italic> str. N139 reveals a species that thrives in cold waters and extreme environmental conditions	28439458
5397285	2017	12	Coordinated control of terminal differentiation and restriction of cellular plasticity	28422646
5395975	2017	3	Spastic paraplegia-linked phospholipase <italic>PAPLA1</italic> is necessary for development, reproduction, and energy metabolism in <italic>Drosophila</italic>	28422159
5395620	2017	2	The Prediction of a New CLCuD Epidemic in the Old World	28469604
5395568	2017	48	Comparative Genomics and Transcriptional Analysis of <italic>Flavobacterium columnare</italic> Strain ATCC 49512	28469601
5399295	2017	5	A new inhibitor of the &#x3B2;-arrestin/AP2 endocytic complex reveals interplay between GPCR internalization and signalling	28416805
5395220	2017	1	Virus-induced down-regulation of <italic>GmERA1A</italic> and <italic>GmERA1B</italic> genes enhances the stomatal response to abscisic acid and drought resistance in soybean	28419130
5395194	2017	1	Dynamic patterns of expression for genes regulating cytokinin metabolism and signaling during rice inflorescence development	28419168
5394693	2017	5	Mitochondrial C11orf83 is a potent Antiviral Protein Independent of interferon production	28418037
5394683	2017	1	Light- and circadian-controlled genes respond to a broad light spectrum in Puffer Fish-derived Fugu eye cells	28418034
5394176	2017	2	Appetite-Controlling Endocrine Systems in Teleosts	28458653
5394155	2017	120	H-NS Mutation-Mediated CRISPR-Cas Activation Inhibits Phage Release and Toxin Production of <italic>Escherichia coli</italic> Stx2 Phage Lysogen	28458663
5394115	2017	2	Impact of Combined Abiotic and Biotic Stresses on Plant Growth and Avenues for Crop Improvement by Exploiting Physio-morphological Traits	28458674
5413347	2017	2	Regulation of mitochondria-dynactin interaction and mitochondrial retrograde transport in axons	28414272
5393021	2017	1	Genome sequencing and analysis of <italic>Ralstonia solanacearum</italic> phylotype I strains FJAT-91, FJAT-452 and FJAT-462 isolated from tomato, eggplant, and chili pepper in China	28428834
5392979	2017	1	Prospects for malaria control through manipulation of mosquito larval habitats and olfactory-mediated behavioural responses using plant-derived compounds	28412962
5392955	2017	5	Engagement of cellular prion protein with the co-chaperone Hsp70/90 organizing protein regulates the proliferation of glioblastoma stem-like cells	28412969
5392936	2017	2	Complete genome sequence of <italic>Kosakonia oryzae</italic> type strain Ola 51<sup>T</sup>	28428833
5391938	2017	1	<italic>TUFT1</italic>, a novel candidate gene for metatarsophalangeal osteoarthritis, plays a role in chondrogenesis on a calcium-related pathway	28410428
5391552	2017	1	Advances of CD19-directed chimeric antigen receptor-modified T cells in refractory/relapsed acute lymphoblastic leukemia	28413717
5429825	2017	7	MIEF1/2 function as adaptors to recruit Drp1 to mitochondria and regulate the association of Drp1 with Mff	28408736
5399302	2017	2	Local inhibition of microtubule dynamics by dynein is required for neuronal cargo distribution	28406181
5391200	2017	9	Epigenetically repressing human cytomegalovirus lytic infection and reactivation from latency in THP-1 model by targeting H3K9 and H3K27 histone demethylases	28407004
5390963	2017	1	Phylogenetic analysis of family <italic>Neisseriaceae</italic> based on genome sequences and description of <italic>Populibacter corticis</italic> gen. nov., sp. nov., a member of the family <italic>Neisseriaceae,</italic> isolated from symptomatic bark of <italic>Populus &#xD7; euramericana</italic> canker	28406911
5390390	2017	16	The Kr&#xFC;ppel-like factor 9 cistrome in mouse hippocampal neurons reveals predominant transcriptional repression via proximal promoter binding	28407733
5390382	2017	1	Preliminary study of the UL55 gene based on infectious Chinese virulent duck enteritis virus bacterial artificial chromosome clone	28407817
5390110	2017	1	Hepatitis B Virus Immunopathology, Model Systems, and Current Therapies	28450868
5389983	2017	1	Pan-Genomic Analysis Permits Differentiation of Virulent and Non-virulent Strains of <italic>Xanthomonas arboricola</italic> That Cohabit <italic>Prunus</italic> spp. and Elucidate Bacterial Virulence Factors	28450852
5389654	2017	1	PEDF increases the tumoricidal activity of macrophages towards prostate cancer cells <italic>in vitro</italic>	28403150
5389167	2017	5	Gas fermentation: cellular engineering possibilities and scale up	28403896
5389146	2017	1	Differential DNA methylation at conserved non-genic elements and evidence for transgenerational inheritance following developmental exposure to mono(2-ethylhexyl) phthalate and 5-azacytidine in zebrafish	28413451
5388887	2017	1	Development and validation of a method for precise dating of female puberty in laboratory rodents: The puberty ovarian maturation score (Pub-Score)	28401948
5388867	2017	3	Mutations in <italic>PMR1</italic> stimulate xylose isomerase activity and anaerobic growth on xylose of engineered <italic>Saccharomyces cerevisiae</italic> by influencing manganese homeostasis	28401919
5389412	2017	1	The rise of photoresponsive protein technologies applications<italic>in vivo</italic>: a spotlight on zebrafish developmental and cell biology	28413613
5388531	2017	9	O-GlcNAc on NOTCH1 EGF repeats regulates ligand-induced Notch signaling and vascular development in mammals	28395734
5387714	2017	4	Glycoengineering of pertuzumab and its impact on the pharmacokinetic/pharmacodynamic properties	28397880
5387238	2017	4	Tripartite species interaction: eukaryotic hosts suffer more from phage susceptible than from phage resistant bacteria	28399796
5387095	2017	2	Fatty Acid Binding Protein 11a Is Required for Brain Vessel Integrity in Zebrafish	28443032
5387085	2017	3	Structural Characteristics of Simple RNA Repeats Associated with Disease and their Deleterious Protein Interactions	28442996
5386974	2017	33	Viral Vectors for Plant Genome Engineering	28443125
5436517	2017	2	Multifunctional Nucleus-targeting Nanoparticles with Ultra-high Gene Transfection Efficiency for <italic>In Vivo</italic> Gene Therapy	28529641
5429707	2017	20	Down-regulation of miR-214 reverses erlotinib resistance in non-small-cell lung cancer through up-regulating LHX6 expression	28396596
5386241	2017	20	Genomic analyses of the ancestral Manila family of <italic>Mycobacterium tuberculosis</italic>	28394899
5385539	2017	7	Loss of Polycomb Group Protein Pcgf1 Severely Compromises Proper Differentiation of Embryonic Stem Cells	28393894
5385504	2017	4	Baculovirus LEF-11 Hijack Host ATPase ATAD3A to Promote Virus Multiplication in <italic>Bombyx mori</italic> cells	28393927
5385489	2017	2	Association of C-Type Lectin Mincle with Fc&#x3B5;RI&#x3B2;&#x3B3; Subunits Leads to Functional Activation of RBL-2H3 Cells through Syk	28393919
5385377	2017	6	Disease Resistance and the Definition of Genetic Enhancement	28443132
5385369	2017	1	The Microbiota and Epigenetic Regulation of T Helper 17/Regulatory T Cells: In Search of a Balanced Immune System	28443096
5385356	2017	2	On the Molecular Evolution of Leptin, Leptin Receptor, and Endospanin	28443063
5385350	2017	2	A Novel Long Non-coding RNA, <italic>durga</italic> Modulates Dendrite Density and Expression of <italic>kalirin</italic> in Zebrafish	28442991
5385347	2017	6	Genome Sequencing Reveals the Complex Polysaccharide-Degrading Ability of Novel Deep-Sea Bacterium <italic>Flammeovirga pacifica</italic> WPAGA1	28443080
5428439	2017	8	CRISPR/Cas9-mediated PD-1 disruption enhances anti-tumor efficacy of human chimeric antigen receptor T cells	28389661
5385574	2017	47	Targeted activation of diverse CRISPR-Cas systems for mammalian genome editing via proximal CRISPR targeting	28387220
5384750	2017	6	Proteolysis of mature HIV-1 p6 Gag protein by the insulin-degrading enzyme (IDE) regulates virus replication in an Env-dependent manner	28388673
5384584	2017	1	Endogenous Retroviruses: With Us and against Us	28439515
5383696	2017	1	Complete Genome Sequence of <italic>Lactobacillus casei</italic> LC5, a Potential Probiotics for Atopic Dermatitis	28439274
5383662	2017	15	<italic>Arabidopsis ALA1</italic> and <italic>ALA2</italic> Mediate RNAi-Based Antiviral Immunity	28439275
5383658	2017	1	Intriguing Interaction of Bacteriophage-Host Association: An Understanding in the Era of Omics	28439260
5397648	2017	1	Mitochondrial DNA Hypomethylation Is a Biomarker Associated with Induced Senescence in Human Fetal Heart Mesenchymal Stem Cells	28484495
5385130	2017	6	Genomic comparisons of a bacterial lineage that inhabits both marine and terrestrial deep subsurface systems	28396823
5384227	2017	3	The Pu.1 target gene Zbtb11 regulates neutrophil development through its integrase-like HHCC zinc finger	28382966
5382782	2017	1	Dual inhibiting OCT4 and AKT potently suppresses the propagation of human cancer cells	28383051
5382479	2017	51	Engineering <italic>Halomonas</italic> species TD01 for enhanced polyhydroxyalkanoates synthesis via CRISPRi	28381263
5382198	2017	1	Desensitizing Mitochondrial Permeability Transition by ERK-Cyclophilin D Axis Contributes to the Neuroprotective Effect of Gallic Acid against Cerebral Ischemia/Reperfusion Injury	28428752
5382366	2017	2	Quantitative evaluation and reversion analysis of the attractor landscapes of an intracellular regulatory network for colorectal cancer	28381275
5381001	2017	4	Aipl1 is required for cone photoreceptor function and survival through the stability of Pde6c and Gc3 in zebrafish	28378769
5380952	2017	13	Biallelic mutations in the gene encoding eEF1A2 cause seizures and sudden death in F0 mice	28378778
5380761	2017	1	New Insights on Leucine-Rich Repeats Receptor-Like Kinase Orthologous Relationships in Angiosperms	28424707
5380727	2017	2	The Role of MicroRNA in the Modulation of the Melanocortinergic System	28424580
5380682	2017	11	The CRB1 Complex: Following the Trail of Crumbs to a Feasible Gene Therapy Strategy	28424578
5428799	2017	1	Messenger RNAs localized to distal projections of human stem cell derived neurons	28377585
5394914	2017	8	Myogenic Differentiation from <italic>MYOGENIN</italic>-Mutated Human iPS Cells by CRISPR/Cas9	28473859
5382924	2017	68	Conserved DNA motifs in the type II-A CRISPR leader region	28392985
5380566	2017	1	Development and Genetic Characterization of A Novel Herbicide (Imazethapyr) Tolerant Mutant in Rice (<italic>Oryza sativa</italic> L.)	28378144
5380431	2017	3	How should the applications of genome editing be assessed and regulated?	28375079
5379612	2017	18	Reconstruction of the evolution of microbial defense systems	28376755
5379551	2017	23	Reprogramming MHC specificity by CRISPR-Cas9-assisted cassette exchange	28374766
5379209	2017	5	A novel tool for monitoring endogenous alpha-synuclein transcription by NanoLuciferase tag insertion at the 3&#x2032;end using CRISPR-Cas9 genome editing technique	28374838
5379136	2017	7	Exploiting Wild Relatives for Genomics-assisted Breeding of Perennial Crops	28421095
5378999	2017	5	Phages in the Human Body	28421059
5378767	2017	1	Dysregulation of RNA Binding Protein Aggregation in Neurodegenerative Disorders	28420962
5378717	2017	1	Mammalian SWI/SNF Enzymes and the Epigenetics of Tumor Cell Metabolic Reprogramming	28421159
5428870	2017	2	Hydrocortisone-induced parkin prevents dopaminergic cell death via CREB pathway in Parkinson&#x2019;s disease model	28366931
5428437	2017	3	The function of two P450s, CYP9M10 and CYP6AA7, in the permethrin resistance of <italic>Culex quinquefasciatus</italic>	28373679
5382316	2017	4	Loss of the Arp2/3 complex component ARPC1B causes platelet abnormalities and predisposes to inflammatory disease	28368018
5382270	2017	4	Src family kinases Fyn and Lyn are constitutively activated and mediate plasmacytoid dendritic cell responses	28368000
5379520	2017	1	Multiple gene variations contributed to congenital heart disease via GATA family transcriptional regulation	28372585
5378342	2017	6	Comparative gene expression analysis of <italic>Porphyromonas gingivalis</italic> ATCC 33277 in planktonic and biofilms states	28369099
5377947	2017	1	A G-quadruplex structure at the 5&#x2032; end of the <italic>H19</italic> coding region regulates <italic>H19</italic> transcription	28367967
5377935	2017	27	CRISPR/Cas9-mediated efficient genome editing via blastospore-based transformation in entomopathogenic fungus <italic>Beauveria bassiana</italic>	28368054
5377514	2017	1	Open questions: Tackling Darwin&#x2019;s &#x201C;instincts&#x201D;: the genetic basis of behavioral evolution	28372547
5376574	2017	1	Engineering Chimeric Antigen Receptor T-Cells for Racing in Solid Tumors: Don&#x2019;t Forget the Fuel	28421069
5376566	2017	1	Cucumber CsBPCs Regulate the Expression of <italic>CsABI3</italic> during Seed Germination	28421094
5428785	2017	6	A Convenient Cas9-based Conditional Knockout Strategy for Simultaneously Targeting Multiple Genes in Mouse	28364122
5404917	2017	1	Palmitoylated SCP1 is targeted to the plasma membrane and negatively regulates angiogenesis	28440748
5404912	2017	7	Ribonuclease L mediates the cell-lethal phenotype of double-stranded RNA editing enzyme ADAR1 deficiency in a human cell line	28362255
5380967	2017	2	USP9X regulates centrosome duplication and promotes breast carcinogenesis	28361952
5374154	2017	3	Targeted Nanotechnology in Glioblastoma Multiforme	28408882
5374145	2017	1	The Thrombopoietin Receptor: Structural Basis of Traffic and Activation by Ligand, Mutations, Agonists, and Mutated Calreticulin	28408900
5428692	2017	63	Rapid breeding of parthenocarpic tomato plants using CRISPR/Cas9	28360425
5376112	2017	2	Molecular identification and expression patterns of odorant binding protein and chemosensory protein genes in <italic>Athetis lepigone</italic> (Lepidoptera: Noctuidae)	28382236
5371991	2017	7	Argininosuccinate Synthase 1-Deficiency Enhances the Cell Sensitivity to Arginine through Decreased DEPTOR Expression in Endometrial Cancer	28358054
5371825	2017	7	Altered (neo-) lacto series glycolipid biosynthesis impairs &#x3B1;2-6 sialylation on <italic>N</italic>-glycoproteins in ovarian cancer cells	28358117
5371612	2017	1	Identification and Characterization of microRNA319a and Its Putative Target Gene, <italic>PvPCF5</italic>, in the Bioenergy Grass Switchgrass (<italic>Panicum virgatum</italic>)	28424710
5400511	2017	1	The interactome of the copper transporter ATP7A belongs to a network of neurodevelopmental and neurodegeneration factors	28355134
5373418	2017	1	Recent advances in understanding Epstein-Barr virus	28408983
5372792	2017	2	Modulation of Human Leukocyte Antigen-C by Human Cytomegalovirus Stimulates KIR2DS1 Recognition by Natural Killer Cells	28424684
5372787	2017	2	Editorial: Plant Immunity against Viruses	28424667
5370490	2017	2	Migration of mitochondrial DNA in the nuclear genome of colorectal adenocarcinoma	28356157
5370431	2017	23	TALEN-mediated genome-editing approaches in the liverwort <italic>Marchantia polymorpha</italic> yield high efficiencies for targeted mutagenesis	28360929
5428673	2017	9	Rapid generation of a transgene-free powdery mildew resistant tomato by genome deletion	28352080
5389860	2017	10	Oncogenic BRAF disrupts thyroid morphogenesis and function via twist expression	28350298
5389024	2017	37	Modern Genome Editing Technologies in Huntington&#x2019;s Disease Research	28128770
5379068	2017	7	Inhibiting the system x<sub>C</sub><sup>&#x2212;</sup>/glutathione axis selectively targets cancers with mutant-p53 accumulation	28348409
5379053	2017	6	Functional <italic>cis</italic>-regulatory modules encoded by mouse-specific endogenous retrovirus	28348391
5371264	2017	1	Tissue and time specific expression pattern of interferon regulated genes in the chicken	28351377
5370180	2017	5	Dopamine signaling tunes spatial pattern selectivity in <italic>C. elegans</italic>	28349862
5370058	2017	3	Compensatory changes in CYP expression in three different toxicology mouse models: CAR-null, Cyp3a-null, and Cyp2b9/10/13-null mice	28350814
5369317	2017	2	Metagenome sequencing and 98 microbial genomes from Juan de Fuca Ridge flank subsurface fluids	28350381
5369315	2017	1	Transcriptomic profiling of 39 commonly-used neuroblastoma cell lines	28350380
5368603	2017	1	Strain-specific estimation of epidemic success provides insights into the transmission dynamics of tuberculosis	28349973
5368598	2017	4	Activation of ERK1/2 Causes Pazopanib Resistance via Downregulation of <italic>DUSP6</italic> in Synovial Sarcoma Cells	28350009
5429088	2017	5	Insights into electrosensory organ development, physiology and evolution from a lateral line-enriched transcriptome	28346141
5423773	2017	2	Polo-like kinase-dependent phosphorylation of the synaptonemal complex protein SYP-4 regulates double-strand break formation through a negative feedback loop.	28346135
5366945	2017	2	Nuclear localization of Beclin 1 promotes radiation-induced DNA damage repair independent of autophagy	28345663
5366940	2017	1	Sexual epigenetics: gender-specific methylation of a gene in the sex determining region of <italic>Populus balsamifera</italic>	28345647
5366862	2017	1	Differential roles of caspase-1 and caspase-11 in infection and inflammation	28345580
5366352	2017	1	Evolution of Nucleotide Punctuation Marks: From Structural to Linear Signals	28396681
5366340	2017	10	Inactivation of the &#x3B2;(1,2)-xylosyltransferase and the &#x3B1;(1,3)-fucosyltransferase genes in <italic>Nicotiana tabacum</italic> BY-2 Cells by a Multiplex CRISPR/Cas9 Strategy Results in Glycoproteins without Plant-Specific Glycans	28396675
5428422	2017	6	MiR-2425-5p targets <italic>RAD9A</italic> and <italic>MYOG</italic> to regulate the proliferation and differentiation of bovine skeletal muscle-derived satellite cells	28341832
5428229	2017	14	Regulation of membrane ruffling by polarized STIM1 and ORAI1 in cortactin-rich domains	28341841
5376671	2017	2	MicroRNA filters Hox temporal transcription noise to confer boundary formation in the spinal cord	28337978
5373421	2017	4	When TADs go bad: chromatin structure and nuclear organisation in human disease	28408976
5373415	2017	1	Studying human immunodeficiencies in humans: advances in fundamental concepts and therapeutic interventions	28408979
5365317	2017	26	CRISPR/Cas9 mutagenesis invalidates a putative cancer dependency targeted in on-going clinical trials	28337968
5365051	2017	39	The Search for Resistance to Cassava Mosaic Geminiviruses: How Much We Have Accomplished, and What Lies Ahead	28392798
5364501	2017	3	Cigarette Smoke Impairs A<sub>2A</sub> Adenosine Receptor Mediated Wound Repair through Up-regulation of Duox-1 Expression	28337995
