pmid	forename_lastname	affiliation
5103253	Javier_Gonzalez-Castillo	Section on Functional Imaging Methods, Laboratory of Brain and Cognition, National Institute of Mental Health, Bethedsa, MD USA 
5103253	Krzysztof J._Gorgolewski	Department of Psychology, Stanford University, Stanford, CA USA 
5103253	Caroline_Froehlich	Computational Neuroimaging Lab, Center for Biomedical Imaging and Neuromodulation, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY USA 
5103253	Gil_Dekel	City University of New York-Hunter College, New York, NY USA 
5103253	Daniel S._Margulies	Max Planck Research Group for Neuroanatomy &amp; Connectivity, Max Planck Institute for Human Cognitive and Brain Sciences, Leipzig, Leipzig Germany 
5103253	R. Cameron_Craddock	Computational Neuroimaging Lab, Center for Biomedical Imaging and Neuromodulation, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY USA 
5103253	Ben D._Fulcher	Monash Institute of Cognitive and Clinical Neurosciences, Monash University, Melbourne, Australia 
5103253	Tristan_Glatard	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	Samir_Das	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	Reza_Adalat	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	Natacha_Beck	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	R&#xE9;mi_Bernard	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	Najmeh_Khalili-Mahani	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	Pierre_Rioux	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	Marc-&#xC9;tienne_Rousseau	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	Alan C._Evans	McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montr&#xE9;al, Qu&#xE9;bec Canada 
5103253	Yaroslav O._Halchenko	Department of Pscyhological &amp; Brain Sciences, Dartmouth College, Hanover, NH USA 
5103253	Matteo Visconti di Oleggio_Castello	Department of Pscyhological &amp; Brain Sciences, Dartmouth College, Hanover, NH USA 
5103253	Ra&#xFA;l_Hern&#xE1;ndez-P&#xE9;rez	Instituto de Neurobiolog&#xED;a, Queretaro, Queretaro Mexico 
5103253	Edgar A._Morales	Instituto de Neurobiolog&#xED;a, Queretaro, Queretaro Mexico 
5103253	Laura V._Cuaya	Instituto de Neurobiolog&#xED;a, Queretaro, Queretaro Mexico 
5103253	Kaori L._Ito	Neural Plasticity and Neurorehabilitation Laboratory, Chan Division of Occupational Science and Occupational Therapy, Division of Biokinesiology and Physical Therapy, Keck School of Medicine Department of Neurology, University of Southern California, Los Angeles, CA USA 
5103253	Sook-Lei_Liew	Neural Plasticity and Neurorehabilitation Laboratory, Chan Division of Occupational Science and Occupational Therapy, Division of Biokinesiology and Physical Therapy, Keck School of Medicine Department of Neurology, University of Southern California, Los Angeles, CA USA 
5103253	Hans J._Johnson	Carver College of Medicine, The University of Iowa, Iowa City, IA USA 
5103253	Erik_Kan	The Saban Research Institute of Children&#x2019;s Hospital, Los Angeles, California USA 
5103253	Julia_Anglin	Chan Division of Occupational Science and Occupational Therapy, USC, Los Angeles, CA USA 
5103253	Michael_Borich	Division of Physical Therapy, Department of Rehabilitation Medicine, Emory University School of Medicine, Atlanta, GA USA 
5103253	Neda_Jahanshad	Imaging Genetics Center, Laboratory of Neuro Imaging, Keck School of Medicine of USC, University of Southern California, Los Angeles, CA USA 
5103253	Paul_Thompson	Imaging Genetics Center, Laboratory of Neuro Imaging, Keck School of Medicine of USC, University of Southern California, Los Angeles, CA USA 
5103253	Sook-Lei_Liew	Chan Division of Occupational Science and Occupational Therapy, Division of Biokinesiology and Physical Therapy, Department of Neurology of the Keck School of Medicine, USC, Los Angeles, CA USA 
5103253	Daniel S._Margulies	Max Planck Research Group for Neuroanatomy &amp; Connectivity, Max Planck Institute for Human Cognitive and Brain Sciences, Leipzig, Germany 
5103253	Marcel_Falkiewicz	Max Planck Research Group for Neuroanatomy &amp; Connectivity, Max Planck Institute for Human Cognitive and Brain Sciences, Leipzig, Germany 
5103253	Julia M._Huntenburg	Max Planck Research Group for Neuroanatomy &amp; Connectivity, Max Planck Institute for Human Cognitive and Brain Sciences, Leipzig, Germany 
5103253	David_O&#x2019;Connor	Center for Biomedical Imaging and Neuromodulation, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY USA 
5103253	Daniel J._Clark	Center for the Developing Brain, Child Mind Institute, New York, NY USA 
5103253	Michael P._Milham	Center for Biomedical Imaging and Neuromodulation, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY USA 
5103253	R. Cameron_Craddock	Center for Biomedical Imaging and Neuromodulation, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY USA 
5103253	Ramon Fraga_Pereira	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	Anibal S&#xF3;lon_Heinsfeld	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	Alexandre Rosa_Franco	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	Augusto_Buchweitz	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	Felipe_Meneguzzi	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	J&#xF6;rg P._Pfannm&#xF6;ller	Functional Imaging Unit, Center for Diagnostic Radiology, Unviersity Medicine Greifswald, Greifswald, Greeifswald Germany 
5103253	Rickson_Mesquita	Institute of Physics, University of Campinas, Campinas, Campinas Brazil 
5103253	Luis C. T._Herrera	Institute of Physics, University of Campinas, Campinas, Campinas Brazil 
5103253	Daniela_Dentico	Waisman Center, University of Wisconsin, Madison, WI USA 
5103253	Vanessa_Sochat	Program in Biomedical Informatics, Stanford University, Stanford, California USA 
5103253	B. Nolan_Nichols	SRI International, Menlo Park, CA USA 
5103253	Anibal S&#xF3;lon_Heinsfeld	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	Alexandre Rosa_Franco	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	Augusto_Buchweitz	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	Felipe_Meneguzzi	PUCRS, Porto Alegre, Rio Grande do Sul Brazil 
5103253	Julio E._Villalon-Reina	Imaging Genetics Center, Mark and Mary Stevens Neuroimagng and Informatics Institute, Keck School of Medicine of University of Southern California, Marina del Rey, CA USA 
5103253	Eleftherios_Garyfallidis	D&#xE9;partement d&#x2019;informatique, Universit&#xE9; de Sherbrooke, Sherbrooke, Qu&#xE9;bec Canada 
5067895	Astrid_Duque-Ramos	Universidad de Murcia, IMIB-Arrixaca, Campus de Espinardo, Murcia, 30071 Spain 
5067895	Manuel_Quesada-Mart&#xED;nez	Universidad de Murcia, IMIB-Arrixaca, Campus de Espinardo, Murcia, 30071 Spain 
5067895	Miguela_Iniesta-Moreno	Universidad de Murcia, IMIB-Arrixaca, Campus de Espinardo, Murcia, 30071 Spain 
5067895	Jesualdo Tom&#xE1;s_Fern&#xE1;ndez-Breis	Universidad de Murcia, IMIB-Arrixaca, Campus de Espinardo, Murcia, 30071 Spain 
5067895	Robert_Stevens	School of Computer Science, University of Manchester, Oxford Road, Manchester, M13 9PL UK 
5051930	Matthew B._Carson	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Denise M._Scholtens	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Conor N._Frailey	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Stephanie J._Gravenor	Department of Emergency Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Gayle E._Kricke	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
5051930	Nicholas D._Soulakis	Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States of America      
4981870	Qi_Liu	State Key Laboratory of Tree Genetics and Breeding, Research Institute of Forestry, Chinese Academy of Forestry, Key Laboratory of Tree Breeding and Cultivation, State Forestry Administration, Beijing 100091, China
4981870	Changjun_Ding	State Key Laboratory of Tree Genetics and Breeding, Research Institute of Forestry, Chinese Academy of Forestry, Key Laboratory of Tree Breeding and Cultivation, State Forestry Administration, Beijing 100091, China
4981870	Yanguang_Chu	State Key Laboratory of Tree Genetics and Breeding, Research Institute of Forestry, Chinese Academy of Forestry, Key Laboratory of Tree Breeding and Cultivation, State Forestry Administration, Beijing 100091, China
4981870	Jiafei_Chen	State Key Laboratory of Tree Genetics and Breeding, Research Institute of Forestry, Chinese Academy of Forestry, Key Laboratory of Tree Breeding and Cultivation, State Forestry Administration, Beijing 100091, China
4981870	Weixi_Zhang	State Key Laboratory of Tree Genetics and Breeding, Research Institute of Forestry, Chinese Academy of Forestry, Key Laboratory of Tree Breeding and Cultivation, State Forestry Administration, Beijing 100091, China
4981870	Bingyu_Zhang	State Key Laboratory of Tree Genetics and Breeding, Research Institute of Forestry, Chinese Academy of Forestry, Key Laboratory of Tree Breeding and Cultivation, State Forestry Administration, Beijing 100091, China
4981870	Qinjun_Huang	State Key Laboratory of Tree Genetics and Breeding, Research Institute of Forestry, Chinese Academy of Forestry, Key Laboratory of Tree Breeding and Cultivation, State Forestry Administration, Beijing 100091, China
4981870	Xiaohua_Su	State Key Laboratory of Tree Genetics and Breeding, Research Institute of Forestry, Chinese Academy of Forestry, Key Laboratory of Tree Breeding and Cultivation, State Forestry Administration, Beijing 100091, China
4971676	Jennifer_Chang	Department of Genetics, Development and Cell Biology, Iowa State University, Iowa, 50011 Ames USA 
4971676	Hyejin_Cho	Department of Genetics, Development and Cell Biology, Iowa State University, Iowa, 50011 Ames USA 
4971676	Hui-Hsien_Chou	Department of Genetics, Development and Cell Biology, Iowa State University, Iowa, 50011 Ames USA 
4960687	Artem_Lysenko	Rothamsted Research, Harpenden, West Common, Hertfordshire, AL5 2JQ UK 
4960687	Irina A._Roznov&#x103;&#x163;	European Institute for Systems Biology and Medicine (EISBM), CIRI UMR CNRS 5308, CNRS-ENS-UCBL-INSERM, Lyon, France 
4960687	Mansoor_Saqi	European Institute for Systems Biology and Medicine (EISBM), CIRI UMR CNRS 5308, CNRS-ENS-UCBL-INSERM, Lyon, France 
4960687	Alexander_Mazein	European Institute for Systems Biology and Medicine (EISBM), CIRI UMR CNRS 5308, CNRS-ENS-UCBL-INSERM, Lyon, France 
4960687	Christopher J_Rawlings	Rothamsted Research, Harpenden, West Common, Hertfordshire, AL5 2JQ UK 
4960687	Charles_Auffray	European Institute for Systems Biology and Medicine (EISBM), CIRI UMR CNRS 5308, CNRS-ENS-UCBL-INSERM, Lyon, France 
5001768	Andrew R._Post	Atlanta Clinical and Translational Science Institute, Emory University, Atlanta, GA
5001768	Akshatha K._Pai	Atlanta Clinical and Translational Science Institute, Emory University, Atlanta, GA
5001768	Richard_Willard	Atlanta Clinical and Translational Science Institute, Emory University, Atlanta, GA
5001768	Bradley J._May	Atlanta Clinical and Translational Science Institute, Emory University, Atlanta, GA
5001768	Andrew C._West	Atlanta Clinical and Translational Science Institute, Emory University, Atlanta, GA
5001768	Sanjay_Agravat	Atlanta Clinical and Translational Science Institute, Emory University, Atlanta, GA
5001768	Stephen J._Granite	Institute for Computational Medicine, Johns Hopkins University, Baltimore, MD
5001768	Raimond L._Winslow	Institute for Computational Medicine, Johns Hopkins University, Baltimore, MD
5001768	David S._Stephens	Atlanta Clinical and Translational Science Institute, Emory University, Atlanta, GA
4899405	Omar_Batarfi	King Abdulaziz University, Jeddah, Saudi Arabia 
4899405	Radwa_Elshawi	Princess Nourah Bint Abdulrahman University, Riyadh, Saudi Arabia 
4899405	Ayman_Fayoumi	King Abdulaziz University, Jeddah, Saudi Arabia 
4899405	Ahmed_Barnawi	King Abdulaziz University, Jeddah, Saudi Arabia 
4899405	Sherif_Sakr	University of New South Wales, Sydney, Australia 
4873016	Joseph_Mullen	Interdisciplinary Computing and Complex BioSystems (ICOS) Research Group, School of Computing Science, Newcastle University, Newcastle upon Tyne, United Kingdom      
4873016	Simon J._Cockell	Bioinformatics Support Unit, Newcastle University, Newcastle upon Tyne, United Kingdom      
4873016	Peter_Woollard	Computational Biology Department, Quantitative Sciences, GlaxoSmithKline Research &amp; Development Ltd, Stevenage, Hertfordshire, United Kingdom      
4873016	Anil_Wipat	Interdisciplinary Computing and Complex BioSystems (ICOS) Research Group, School of Computing Science, Newcastle University, Newcastle upon Tyne, United Kingdom      
4838325	Tadeusz_Che&#x142;kowski	Kozminski University, Warsaw, Poland      
4838325	Peter_Gloor	Massachusetts Institute of Technology, Center for Cognitive Intelligence, Cambridge, Massachusetts, United States of America      
4838325	Dariusz_Jemielniak	Kozminski University, New Research on Digital Societies (NeRDS) group, Warsaw, Poland      
4801359	Martin_Preusse	Institute of Computational Biology, Helmholtz Zentrum M&#xFC;nchen, German Research Center for Environmental Health, Neuherberg, Germany      
4801359	Fabian J._Theis	Institute of Computational Biology, Helmholtz Zentrum M&#xFC;nchen, German Research Center for Environmental Health, Neuherberg, Germany      
4801359	Nikola S._Mueller	Institute of Computational Biology, Helmholtz Zentrum M&#xFC;nchen, German Research Center for Environmental Health, Neuherberg, Germany      
4726433	Colleen J._Saunders	South African National Bioinformatics Institute/MRC Unit for Bioinformatics Capacity Development, University of the Western Cape, Bellville, South Africa
4726433	Mahjoubeh_Jalali Sefid Dashti	South African National Bioinformatics Institute/MRC Unit for Bioinformatics Capacity Development, University of the Western Cape, Bellville, South Africa
4726433	Junaid_Gamieldien	South African National Bioinformatics Institute/MRC Unit for Bioinformatics Capacity Development, University of the Western Cape, Bellville, South Africa
4736989	Joseph_Mullen	Interdisciplinary Computing and Complex BioSystems Research Group, School of Computing Science, University of Newcastle-upon-Tyne, Newcastle upon Tyne, United Kingdom
4736989	Simon J._Cockell	Bioinformatics Support Unit, University of Newcastle-upon-Tyne, United Kingdom
4736989	Hannah_Tipney	Computational Biology, Target Sciences, GSK R&amp;D, GlaxoSmithKline, Stevenage, Hertfordshire, United Kingdom
4736989	Peter M._Woollard	Computational Biology, Target Sciences, GSK R&amp;D, GlaxoSmithKline, Stevenage, Hertfordshire, United Kingdom
4736989	Anil_Wipat	Interdisciplinary Computing and Complex BioSystems Research Group, School of Computing Science, University of Newcastle-upon-Tyne, Newcastle upon Tyne, United Kingdom
4730533	Marco_Palomino	School of Computing and Digital Media, Robert Gordon University, Aberdeen, Scotland AB10 7GE, UK;  (J.I.)
4730533	Tim_Taylor	European Centre for Environment and Human Health, University of Exeter Medical School, Truro, Cornwall TR1 3HD, UK;  (S.W.)
4730533	Ayse_G&#xF6;ker	School of Computing and Digital Media, Robert Gordon University, Aberdeen, Scotland AB10 7GE, UK;  (J.I.)
4730533	John_Isaacs	School of Computing and Digital Media, Robert Gordon University, Aberdeen, Scotland AB10 7GE, UK;  (J.I.)
4730533	Sara_Warber	European Centre for Environment and Human Health, University of Exeter Medical School, Truro, Cornwall TR1 3HD, UK;  (S.W.)
4699901	Mirko_K&#xE4;mpf	Institut f&#xFC;r Physik, Martin-Luther-Universit&#xE4;t Halle-Wittenberg, Sachsen-Anhalt, Germany      
4699901	Eric_Tessenow	School of Media and Communication, University of Leeds, Leeds, United Kingdom      
4699901	Dror Y._Kenett	Center for Polymer Studies and Department of Physics, Boston University, Boston, United States of America      
4699901	Jan W._Kantelhardt	Institut f&#xFC;r Physik, Martin-Luther-Universit&#xE4;t Halle-Wittenberg, Sachsen-Anhalt, Germany      
4699365	B&#xE1;lint_Antal	Genetics Department, University of Cambridge, Downing Street, Cambridge, CB2 3EH UK 
4699365	Anatole_Chessel	Genetics Department, University of Cambridge, Downing Street, Cambridge, CB2 3EH UK 
4699365	Rafael E._Carazo Salas	Genetics Department, University of Cambridge, Downing Street, Cambridge, CB2 3EH UK 
4684231	Davide_Alocci	Proteome Informatics Group, SIB Swiss Institute of Bioinformatics, Geneva, 1211, Switzerland      
4684231	Julien_Mariethoz	Proteome Informatics Group, SIB Swiss Institute of Bioinformatics, Geneva, 1211, Switzerland      
4684231	Oliver_Horlacher	Proteome Informatics Group, SIB Swiss Institute of Bioinformatics, Geneva, 1211, Switzerland      
4684231	Jerven T._Bolleman	Swiss-Prot Group, SIB Swiss Institute of Bioinformatics, Geneva, 1211, Switzerland      
4684231	Matthew P._Campbell	Department of Chemistry and Biomolecular Sciences, Macquarie University, Sydney, Australia      
4684231	Frederique_Lisacek	Proteome Informatics Group, SIB Swiss Institute of Bioinformatics, Geneva, 1211, Switzerland      
4722177	Xinbin_Dai	Plant Biology Division, The Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401, USA
4722177	Jun_Li	Plant Biology Division, The Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401, USA
4722177	Tingsong_Liu	Plant Biology Division, The Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401, USA
4722177	Patrick Xuechun_Zhao	Plant Biology Division, The Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401, USA
4676132	Filippo_Del Vecchio	Department of Biotechnological and Applied Clinical Sciences, University of L&#x2019;Aquila, Via Vetoio, Coppito 2, 67100 L&#x2019;Aquila, Italy 
4676132	Francesco_Gallo	Department of Computer Engineering and Science, and Mathematics, University of L&#x2019;Aquila, Via Vetoio, Coppito 1, L&#x2019;Aquila, 67100 Italy 
4676132	Antinisca_Di Marco	Department of Computer Engineering and Science, and Mathematics, University of L&#x2019;Aquila, Via Vetoio, Coppito 1, L&#x2019;Aquila, 67100 Italy 
4676132	Valentina_Mastroiaco	Department of Biotechnological and Applied Clinical Sciences, University of L&#x2019;Aquila, Via Vetoio, Coppito 2, 67100 L&#x2019;Aquila, Italy 
4676132	Pasquale_Caianiello	Department of Computer Engineering and Science, and Mathematics, University of L&#x2019;Aquila, Via Vetoio, Coppito 1, L&#x2019;Aquila, 67100 Italy 
4676132	Francesca_Zazzeroni	Department of Biotechnological and Applied Clinical Sciences, University of L&#x2019;Aquila, Via Vetoio, Coppito 2, 67100 L&#x2019;Aquila, Italy 
4676132	Edoardo_Alesse	Department of Biotechnological and Applied Clinical Sciences, University of L&#x2019;Aquila, Via Vetoio, Coppito 2, 67100 L&#x2019;Aquila, Italy 
4676132	Alessandra_Tessitore	Department of Biotechnological and Applied Clinical Sciences, University of L&#x2019;Aquila, Via Vetoio, Coppito 2, 67100 L&#x2019;Aquila, Italy 
4702940	Sunghwan_Kim	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Paul A._Thiessen	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Evan E._Bolton	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Jie_Chen	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Gang_Fu	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Asta_Gindulyte	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Lianyi_Han	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Jane_He	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Siqian_He	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Benjamin A._Shoemaker	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Jiyao_Wang	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Bo_Yu	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Jian_Zhang	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4702940	Stephen H._Bryant	National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20894, USA
4615630	Martin_Preusse	Helmholtz Zentrum M&#xFC;nchen &#x2013; German Research Center for Environmental Health; Institute of Computational Biology; Neuherberg, Germany
4615630	Carsten_Marr	Helmholtz Zentrum M&#xFC;nchen &#x2013; German Research Center for Environmental Health; Institute of Computational Biology; Neuherberg, Germany
4615630	Sita_Saunders	Bioinformatics; Department of Computer Science; University of Freiburg; Freiburg, Germany
4615630	Daniel_Maticzka	Bioinformatics; Department of Computer Science; University of Freiburg; Freiburg, Germany
4615630	Heiko_Lickert	Helmholtz Zentrum M&#xFC;nchen &#x2013; German Research Center for Environmental Health; Institute of Diabetes and Regeneration Research; Neuherberg, Germany
4615630	Rolf_Backofen	Bioinformatics; Department of Computer Science; University of Freiburg; Freiburg, Germany
4615630	Fabian_Theis	Helmholtz Zentrum M&#xFC;nchen &#x2013; German Research Center for Environmental Health; Institute of Diabetes and Regeneration Research; Neuherberg, Germany
4562606	Kwanjeera_Wanichthanarak	University of California, Genome Center, Davis, CA, USA.
4562606	Johannes F_Fahrmann	University of California, Genome Center, Davis, CA, USA.
4562606	Dmitry_Grapov	CDS Creative Data Solutions, Ballwin, MO, USA.
4653389	Georg_Summer	Center for Heart Failure Research, Cardiovascular Research Institute Maastricht (CARIM), University Hospital Maastricht, Maastricht, The Netherlands,
4653389	Thomas_Kelder	EdgeLeap B.V., Utrecht, The Netherlands and
4653389	Keiichiro_Ono	Department of Medicine, University of California, San Diego, La Jolla, CA, USA
4653389	Marijana_Radonjic	EdgeLeap B.V., Utrecht, The Netherlands and
