pmid	forename_lastname	affiliation
27986634	Tianhua_Liu	
27986634	Wei_Wei	
27986634	Kun_Guo	
27986634	Ning_Yang	
27986634	Siqi_Tian	
27986634	Jia_Zhu	
27986634	Yinkun_Liu	
27986634	Wenting_Zhou	
27986634	Huawei_Yang	
27983725	C_Botta	Department of Experimental and Clinical Medicine, Magna Graecia University, Catanzaro, Italy.
27983725	M_T_Di_Martino	
27983725	D_Ciliberto	
27983725	M_Cucè	
27983725	P_Correale	
27983725	M_Rossi	
27983725	P_Tagliaferri	
27983725	P_Tassone	
27941074	Gianluca_Turcatel	Children's Hospital of Los Angeles gturcatel@chla.usc.edu.
27941074	Katelyn_Millette	
27941074	Matthew_Thornton	
27941074	Stephanie_Leguizamon	
27941074	Brendan_Grubbs	
27941074	Wei_Shi	
27941074	David_Warburton	
27935865	Donghai_Xiong	Cancer Center, Medical College of Wisconsin, WI 53226, USA.
27935865	Jing_Pan	
27935865	Qi_Zhang	
27935865	Eva_Szabo	
27935865	Mark_Steven_Miller	
27935865	Ronald_A_Lubet	
27935865	Ming_You	
27935865	Yian_Wang	
27930695	Shuang_He	Tianjin State Key Laboratory of Modern Chinese Medicine, Tianjin University of Traditional Chinese Medicine, Tianjin, China.
27930695	Tiechan_Zhao	
27930695	Hao_Guo	
27930695	Yanzhi_Meng	
27930695	Gangjian_Qin	
27930695	David_A_Goukassian	
27930695	Jihong_Han	
27930695	Xuimei_Gao	
27930695	Yan_Zhu	
27930681	Sara_Pegolo	Department of Agronomy, Food, Natural Resources, Animals and Environment (DAFNAE), University of Padova, Legnaro, Padova, Italy.
27930681	Alessio_Cecchinato	
27930681	Núria_Mach	
27930681	Massimiliano_Babbucci	
27930681	Marianna_Pauletto	
27930681	Luca_Bargelloni	
27930681	Stefano_Schiavon	
27930681	Giovanni_Bittante	
27927764	Lee_M_Margolis	Nutrition, Exercise, Physiology, and Sarcopenia Laboratory, Jean Mayer U.S. Department of Agriculture Human Nutrition Research Center on Aging, Tufts University, Boston, Massachusetts.
27927764	Sarah_J_Lessard	
27927764	Yassine_Ezzyat	
27927764	Roger_A_Fielding	
27927764	Donato_A_Rivas	
27925796	Jeannette_Bigler	BJ Group, LLC, Seattle, Washington, United States ; jeannette.bigler@bjgroupllc.com.
27925796	Michael_Boedigheimer	
27925796	James_P_R_Schofield	
27925796	Paul_J_Skipp	
27925796	Julie_Corfield	
27925796	Anthony_Rowe	
27925796	Ana_R_Sousa	
27925796	Martin_Timour	
27925796	Lori_Twehues	
27925796	Xuguang_Hu	
27925796	Graham_Roberts	
27925796	Andrew_A_Welcher	
27925796	Wen_Yu	
27925796	Kian_F_Chung	
27925796	Ian_M_Adcock	
27925796	Peter_J_Sterk	
27925796	Ratko_Djukanović	
27916491	Hesham_M_Korashy	Department of Pharmacology &amp; Toxicology, College of Pharmacy, King Saud University, P.O. Box 2457, Riyadh 11451, Saudi Arabia. Electronic address: hkorashy@ksu.edu.sa.
27916491	Ibraheem_M_Attafi	
27916491	Konrad_S_Famulski	
27916491	Saleh_A_Bakheet	
27916491	Mohammed_M_Hafez	
27916491	Abdulaziz_M_S_Alsaad	
27916491	Abdul_Rahman_M_Al-Ghadeer	
27915054	Dongling_Zhang	College of Pharmacy, Anhui Medical University, Hefei, PR China.
27915054	Wenhao_Qiao	
27915054	Yingli_Zhao	
27915054	Hui_Fang	
27915054	Dujuan_Xu	
27915054	Quan_Xia	
27911093	Phoebe_Zapanta_Trio	a United Graduate School of Agricultural Sciences , Kagoshima University , Kagoshima , Japan.
27911093	Atsuyoshi_Kawahara	
27911093	Shunsuke_Tanigawa	
27911093	Kozue_Sakao	
27911093	De-Xing_Hou	
27907007	Tzu-Hao_Chang	Graduate Institute of Biomedical Informatics, Taipei Medical University, Taipei, Taiwan.
27907007	Mien-Cheng_Chen	
27907007	Jen-Ping_Chang	
27907007	Hsien-Da_Huang	
27907007	Wan-Chun_Ho	
27907007	Yu-Sheng_Lin	
27907007	Kuo-Li_Pan	
27907007	Yao-Kuang_Huang	
27907007	Wen-Hao_Liu	
27907007	Chia-Chen_Wu	
27906199	Marie_Bidart	UF Clinatec, Pôle Recherche, INSERM UMR 1205, CHU de Grenoble, Grenoble, France.
27906199	Michèle_El_Atifi	
27906199	Sarra_Miladi	
27906199	John_Rendu	
27906199	Véronique_Satre	
27906199	Pierre_F_Ray	
27906199	Caroline_Bosson	
27906199	Françoise_Devillard	
27906199	Daphné_Lehalle	
27906199	Valérie_Malan	
27906199	Jeanne_Amiel	
27906199	Maria_Antonietta_Mencarelli	
27906199	Margherita_Baldassarri	
27906199	Alessandra_Renieri	
27906199	Jill_Clayton-Smith	
27906199	Gaëlle_Vieville	
27906199	Julien_Thevenon	
27906199	Florence_Amblard	
27906199	François_Berger	
27906199	Pierre-Simon_Jouk	
27906199	Charles_Coutton	
27900352	Juliette_A_Aka	Laboratory of Molecular Endocrinology and Oncology, Centre Hospitalier Universitaire de Québec Research Centre (CHUQ, CHUL) and Department of Molecular Medicine, Laval University, 2705 boulevard Laurier, Québec G1V 4G2, Canada.
27900352	Ezequiel-Luis_Calvo	
27900352	Sheng-Xiang_Lin	
27899881	Yafang_Zhang	Center for Addiction Research, The University of Texas Medical Branch, GalvestonTX, USA; Department of Pharmacology and Toxicology, The University of Texas Medical Branch, GalvestonTX, USA; Mitchell Center for Neurodegenerative Diseases, The University of Texas Medical Branch, GalvestonTX, USA.
27899881	Fanping_Kong	
27899881	Elizabeth_J_Crofton	
27899881	Steven_N_Dragosljvich	
27899881	Mala_Sinha	
27899881	Dingge_Li	
27899881	Xiuzhen_Fan	
27899881	Shyny_Koshy	
27899881	Jonathan_D_Hommel	
27899881	Heidi_M_Spratt	
27899881	Bruce_A_Luxon	
27899881	Thomas_A_Green	
27896820	Nathan_Handley	Molecular Oncology Program, Department of Otolaryngology, University of Minnesota, Minneapolis, Minnesota, U.S.A.
27896820	Jacob_Eide	
27896820	Randall_Taylor	
27896820	Beverly_Wuertz	
27896820	Patrick_Gaffney	
27896820	Frank_Ondrey	
27889934	M_Harold_Laughlin	Department of Biomedical Sciences, College of Veterinary Medicine.
27889934	Hsiao_T_Yang	
27889934	Darla_L_Tharp	
27889934	R_Scott_Rector	
27889934	Jaume_Padilla	
27889934	Douglas_K_Bowles	
27888796	Xian-Hua_Lin	The International Peace Maternity and Child Health Hospital, School of Medicine, Shanghai Jiao Tong University, Shanghai, China.
27888796	Dan-Dan_Wu	
27888796	Ling_Gao	
27888796	Jun-Yu_Zhang	
27888796	Hai-Tao_Pan	
27888796	Hui_Wang	
27888796	Cheng_Li	
27888796	Ping_Zhang	
27888796	Meng-Xi_Guo	
27888796	Yan-Ting_Wu	
27888796	Ya-Jing_Tan	
27888796	Li_Jin	
27888796	Yu-Qian_Xiang	
27888796	Ju-Xue_Li	
27888796	Jian-Zhong_Sheng	
27888796	He-Feng_Huang	
27880890	Juan_Li	Department of Neurology, The First Affiliated Hospital of Chongqing Medical University, Chongqing 400016, China; Chongqing Key Laboratory of Neurobiology, Chongqing Medical University, Chongqing 400016, China; Institute of Neuroscience and the Collaborative Innovation Center for Brain Science, Chongqing Medical University, 400016 Chongqing, China.
27880890	Shu-Xiao_Zhang	
27880890	Wei_Wang	
27880890	Ke_Cheng	
27880890	Hua_Guo	
27880890	Cheng-Long_Rao	
27880890	De-Yu_Yang	
27880890	Yong_He	
27880890	De-Zhi_Zou	
27880890	Yu_Han	
27880890	Li-Bo_Zhao	
27880890	Peng-Fei_Li	
27880890	Peng_Xie	
27876019	Fatemeh_Kaveh	Department of Genetics, Institute for Cancer Research, Oslo University Hospital Radiumhospitalet, Oslo, Norway.
27876019	Lars_O_Baumbusch	
27876019	Daniel_Nebdal	
27876019	Anne-Lise_Børresen-Dale	
27876019	Ole_Christian_Lingjærde	
27876019	Hege_Edvardsen	
27876019	Vessela_N_Kristensen	
27876019	Hiroko_K_Solvang	
27875983	Xi_Lan	Farm Animal Genetic Resources Exploration and Innovation Key Laboratory of Sichuan Province, Sichuan Agricultural University, Chengdu Campus, Sichuan Province, China.
27875983	John_C_F_Hsieh	
27875983	Carl_J_Schmidt	
27875983	Qing_Zhu	
27875983	Susan_J_Lamont	
27875309	Zariel_I_Johnson	Graduate Program in Cell and Developmental Biology, Thomas Jefferson University, Philadelphia, Pennsylvania 19107.
27875309	Irving_M_Shapiro	
27875309	Makarand_V_Risbud	
27871310	Rita_M_C_de_Almeida	Biocomplexity Institute and Department of Physics, Indiana University, Bloomington, IN, 47405, USA.
27871310	Sherry_G_Clendenon	
27871310	William_G_Richards	
27871310	Michael_Boedigheimer	
27871310	Michael_Damore	
27871310	Sandro_Rossetti	
27871310	Peter_C_Harris	
27871310	Britney-Shea_Herbert	
27871310	Wei_Min_Xu	
27871310	Angela_Wandinger-Ness	
27871310	Heather_H_Ward	
27871310	James_A_Glazier	
27871310	Robert_L_Bacallao	
27867936	Amit_Anand	Center for Behavioral Health, Cleveland Clinic, Cleveland, Ohio, USA; Department of Psychiatry, Indiana University School of Medicine, Indianapolis, Ind., USA.
27867936	Jeanette_N_McClintick	
27867936	Jill_Murrell	
27867936	Harish_Karne	
27867936	John_I_Nurnberger	
27867936	Howard_J_Edenberg	
27862217	Carol_Py_Lau	Department of Orthopaedics and Traumatology, The Chinese University of Hong Kong, Hong Kong, China.
27862217	Jamie_Sl_Kwok	
27862217	Joseph_Cc_Tsui	
27862217	Lin_Huang	
27862217	Kevin_Y_Yang	
27862217	Stephen_Kw_Tsui	
27862217	Shekhar_Madhukar_Kumta	
27857231	Xianli_Wang	East Hospital, Tongji University School of Medicine, Shanghai, China.
27857231	Chuanming_Dong	
27857231	Lixin_Sun	
27857231	Liang_Zhu	
27857231	Chenxi_Sun	
27857231	Rongjie_Ma	
27857231	Ke_Ning	
27857231	Bing_Lu	
27857231	Jinfu_Zhang	
27857231	Jun_Xu	
27856519	Katre_Maasalu	Department of Traumatology and Orthopedics, University of Tartu, Tartu 51014, Estonia katre.maasalu@kliinikum.ee.
27856519	Ott_Laius	
27856519	Lidiia_Zhytnik	
27856519	Sulev_Kõks	
27856519	Ele_Prans	
27856519	Ene_Reimann	
27856519	Aare_Märtson	
27855634	Ana_Rubin	Department of Neural and Behavioral Sciences, Penn State College of Medicine, Hershey, USA.
27855634	Anna_C_Salzberg	
27855634	Yuka_Imamura	
27855634	Anzor_Grivitishvilli	
27855634	Joyce_Tombran-Tink	
27852701	Chelsea_M_Bolyard	Neurological Surgery, Comprehensive Cancer Center, The Ohio State university.
27852701	Walter_Hans_Meisen	
27852701	Yeshavanth_Banasavadi-Siddegowda	
27852701	Jayson_Hardcastle	
27852701	Ji_Young_Yoo	
27852701	Eric_S_Wohleb	
27852701	Jeffrey_Wojton	
27852701	Jun-Ge_Yu	
27852701	Samuel_Dubin	
27852701	Maninder_Khosla	
27852701	Bo_Xu	
27852701	Jonathon_G_Smith	
27852701	Christopher_Alvarez-Breckenridge	
27852701	Pete_Pow-Anpongkul	
27852701	Flavia_Pichiorri	
27852701	Jianying_Zhang	
27852701	Matthew_Old	
27852701	Dan_Zhu	
27852701	Erwin_G_Van_Meir	
27852701	Jonathan_Godbout	
27852701	Michael_A_Caligiuri	
27852701	Jianhua_Yu	
27852701	Balveen_Kaur	
27845896	Feng_Wei	Department of Hepatobiliary &amp; Pancreas Surgery, The First Hospital of Jilin University, Changchun, Jilin 130021, P.R. China.
27845896	Lijuan_Ding	
27845896	Zhentong_Wei	
27845896	Yandong_Zhang	
27845896	Yang_Li	
27845896	Luo_Qinghua	
27845896	Yuteng_Ma	
27845896	Liang_Guo	
27845896	Guoyue_Lv	
27845896	Yan_Liu	
27845690	S_C_Loux	Department of Veterinary ScienceUniversity of Kentucky, Lexington, Kentucky, USA.
27845690	K_E_Scoggin	
27845690	M_H_T_Troedsson	
27845690	E_L_Squires	
27845690	B_A_Ball	
27841313	Jean_Lud_Cadet	Molecular Neuropsychiatry Research Branch, DHHS/NIH/NIDA Intramural Research Program, 251 Bayview Boulevard, Baltimore, MD 21224, USA.
27841313	Irina_N_Krasnova	
27841313	Donna_Walther	
27841313	Christie_Brannock	
27841313	Bruce_Ladenheim	
27841313	Michael_T_McCoy	
27841313	Daniel_Collector	
27841313	Oscar_V_Torres	
27841313	Ndeah_Terry	
27841313	Subramaniam_Jayanthi	
27837624	Meng-Li_Zheng	Department of Chest Surgery, the 309th Hospital, PLA, Beijing, 100091, China.
27837624	Nai-Kang_Zhou	
27837624	Cheng-Hua_Luo	
27835693	Richa_Rai	Department of Molecular and Human Genetics, Institute of Science, Banaras Hindu University, Varanasi, Uttar Pradesh, India.
27835693	Sudhir_Kumar_Chauhan	
27835693	Vikas_Vikram_Singh	
27835693	Madhukar_Rai	
27835693	Geeta_Rai	
27833104	Chandra_K_Singh	Department of Dermatology, University of Wisconsin, Madison, WI 53706, USA.
27833104	Kareem_M_Malas	
27833104	Caitlin_Tydrick	
27833104	Imtiaz_A_Siddiqui	
27833104	Kenneth_A_Iczkowski	
27833104	Nihal_Ahmad	
27829535	Jinpiao_Lin	Department of Laboratory Medicine, The First Affiliated Hospital of Fujian Medical University, China; The Genetic Diagnostic Laboratory, The First Affiliated Hospital of Fujian Medical University, China.
27829535	Yujue_He	
27829535	Junmin_Chen	
27829535	Zhiyong_Zeng	
27829535	Bin_Yang	
27829535	Qishui_Ou	
27825128	Claudia_Paret	Section of Pediatric Oncology, Children's Hospital, University Medical Center of The Johannes Gutenberg University Mainz, Germany.
27825128	Johanna_Theruvath	
27825128	Alexandra_Russo	
27825128	Bettina_Kron	
27825128	Khalifa_El_Malki	
27825128	Nadine_Lehmann	
27825128	Arthur_Wingerter	
27825128	Marie_A_Neu	
27825128	Aslihan_Gerhold-Ay	
27825128	Wolfgang_Wagner	
27825128	Clemens_Sommer	
27825128	Torsten_Pietsch	
27825128	Larissa_Seidmann	
27825128	Jörg_Faber	
27824156	Onat_Kadioglu	Department of Pharmaceutical Biology, Institute of Pharmacy and Biochemistry, Johannes Gutenberg University, Mainz, Germany.
27824156	Jingming_Cao	
27824156	Nadezda_Kosyakova	
27824156	Kristin_Mrasek	
27824156	Thomas_Liehr	
27824156	Thomas_Efferth	
27819514	Raghavendar_Chandran	a Department of Pathology , Uniformed Services University of the Health Sciences , Bethesda , MD , USA.
27819514	Anuj_Sharma	
27819514	Manish_Bhomia	
27819514	Nagaraja_S_Balakathiresan	
27819514	Barbara_E_Knollmann-Ritschel	
27819514	Radha_K_Maheshwari	
27814527	Qin_Qiao	UMR 7245 MNHN/CNRS Molécules de Communication et Adaptation des Micro-organismes, Sorbonne Universités, Muséum National d'Histoire Naturelle, CP 39, 12 Rue Buffon, 75005 Paris, France. Electronic address: qqin@mnhn.fr.
27814527	Séverine_Le_Manach	
27814527	Hélène_Huet	
27814527	Evelyne_Duvernois-Berthet	
27814527	Soraya_Chaouch	
27814527	Charlotte_Duval	
27814527	Benoit_Sotton	
27814527	Loïc_Ponger	
27814527	Arul_Marie	
27814527	Lucrèce_Mathéron	
27814527	Sarah_Lennon	
27814527	Gérard_Bolbach	
27814527	Chakib_Djediat	
27814527	Cécile_Bernard	
27814527	Marc_Edery	
27814527	Benjamin_Marie	
27812180	Mohammed_I_Khan	Molecular Oncology Laboratory, Department of Oncology, Military Institute of Medicine, Warsaw, Poland.
27812180	Anna_M_Czarnecka	
27812180	Sławomir_Lewicki	
27812180	Igor_Helbrecht	
27812180	Klaudia_Brodaczewska	
27812180	Irena_Koch	
27812180	Robert_Zdanowski	
27812180	Magdalena_Król	
27812180	Cezary_Szczylik	
27765658	John_J_Guardiola	University of Louisville Department of Medicine, Louisville, KY 40206, USA.
27765658	Juliane_I_Beier	
27765658	K_Cameron_Falkner	
27765658	Benjamin_Wheeler	
27765658	Craig_James_McClain	
27765658	Matt_Cave	
27717806	Yafang_Zhang	Center for Addiction Research, The University of Texas Medical Branch, Galveston, TX, USA; Dept. of Pharmacology and Toxicology, The University of Texas Medical Branch, Galveston, TX, USA; Mitchell Center for Neurodegenerative Diseases, The University of Texas Medical Branch, Galveston, TX, USA.
27717806	Elizabeth_J_Crofton	
27717806	Xiuzhen_Fan	
27717806	Dingge_Li	
27717806	Fanping_Kong	
27717806	Mala_Sinha	
27717806	Bruce_A_Luxon	
27717806	Heidi_M_Spratt	
27717806	Cheryl_F_Lichti	
27717806	Thomas_A_Green	
27808086	Jie_Luo	Department of Pathogen Biology, Key Laboratory of Pathogen Biology of Jiangsu Province, Nanjing Medical University, Nanjing, Jiangsu, China.
27808086	Yuejin_Liang	
27808086	Fanping_Kong	
27808086	Jingfan_Qiu	
27808086	Xinjian_Liu	
27808086	Ailing_Chen	
27808086	Bruce_A_Luxon	
27808086	Hannah_W_Wu	
27808086	Yong_Wang	
27807068	Ali_Azimi	Department of Dermatology, Westmead Hospital, The University of Sydney, Westmead, NSW, Australia.
27807068	Kimberley_L_Kaufman	
27807068	Marina_Ali	
27807068	Steven_Kossard	
27807068	Pablo_Fernandez-Penas	
27806685	M_Vailati-Riboni	Department of Animal Sciences, University of Illinois, Urbana, 61801, USA.
27806685	S_Meier	
27806685	C_R_Burke	
27806685	J_K_Kay	
27806685	M_D_Mitchell	
27806685	C_G_Walker	
27806685	M_A_Crookenden	
27806685	A_Heiser	
27806685	S_L_Rodriguez-Zas	
27806685	J_R_Roche	
27806685	J_J_Loor	
27664182	Yo-Han_Kim	United Graduate School of Veterinary Science, Gifu University, Gifu, Japan.
27664182	Noriyuki_Toji	
27664182	Keiichiro_Kizaki	
27664182	Shiro_Kushibiki	
27664182	Toshihiro_Ichijo	
27664182	Shigeru_Sato	
27559149	Cecilia_Dieci	Reproductive and Developmental Biology Laboratory, Department of Health, Animal Science and Food Safety, University of Milan, Via Celoria 10, 20133 Milan, Italy.
27559149	Valentina_Lodde	
27559149	Rémi_Labreque	
27559149	Isabelle_Dufort	
27559149	Irene_Tessaro	
27559149	Marc-André_Sirard	
27559149	Alberto_M_Luciano	
27454708	Joseph_Kwon	Korea Basic Science Institute, Daejeon, Republic of Korea.
27454708	Kyung_Seo_Oh	
27454708	Se-Young_Cho	
27454708	Mi_Ae_Bang	
27454708	Hwan_Seon_Kim	
27454708	Bipin_Vaidya	
27454708	Duwoon_Kim	
27704275	Yang_Wang	Key Laboratory of Functional Protein Research of Guangdong Higher Education Institutes, Institute of Life and Health Engineering, College of Life Science and Technology, Jinan University, Guangzhou, 510632, China.
27704275	Zhi-Hao_Huang	
27704275	Yang-Jia_Li	
27704275	Gui-Wei_He	
27704275	Ru-Yuan_Yu	
27704275	Jie_Yang	
27704275	Wan-Ting_Liu	
27704275	Bin_Li	
27704275	Qing-Yu_He	
27782354	Michael_Melin	Department of Cardiology, Karolinska University Hospital, Karolinska Institutet, Stockholm, Sweden.
27782354	Andreas_Montelius	
27782354	Lars_Rydén	
27782354	Adrian_Gonon	
27782354	Inger_Hagerman	
27782354	Eric_Rullman	
27777632	Zoe_Daniel	School of Biosciences, University of Nottingham, Sutton Bonington, Loughborough, LE12 5RD UK.
27777632	Angelina_Swali	
27777632	Richard_Emes	
27777632	Simon_C_Langley-Evans	
27777363	Junhua_Zhou	From the Centre for Clinical Pharmacology, William Harvey Research Institute, Barts and the London School of Medicine &amp; Dentistry, Queen Mary University of London, United Kingdom (J.Z., M.J.B.); Clinical Pharmacology Unit, Department of Medicine, University of Cambridge (J.Z.), University of Cambridge Metabolic Research Laboratories, Wellcome Trust MRC Institute of Metabolic Science (B.L., G.S.H.Y.), Cambridge University Hospitals NHS Foundation Trust (S.G.N.), Addenbrooke's Hospital, United Kingdom; and Department of Medicine, Faculty of Medicine, The National University of Malaysia (UKM) Medical Centre, Kuala Lumpur (E.A.B.A.).
27777363	Brian_Lam	
27777363	Sudeshna_G_Neogi	
27777363	Giles_S_H_Yeo	
27777363	Elena_A_B_Azizan	
27777363	Morris_J_Brown	
27775663	Hongtao_Guo	Department of Rheumatology, First Affiliated Hospital of Henan University of TCM, Zhengzhou 450000, China. guoht2009@126.com.
27775663	Xuyan_Niu	
27775663	Yan_Gu	
27775663	Cheng_Lu	
27775663	Cheng_Xiao	
27775663	Kevin_Yue	
27775663	Ge_Zhang	
27775663	Xiaohua_Pan	
27775663	Miao_Jiang	
27775663	Yong_Tan	
27775663	Hongwei_Kong	
27775663	Zhenli_Liu	
27775663	Guowang_Xu	
27775663	Aiping_Lu	
27641506	Anirban_Roychowdhury	Department of Oncogene Regulation, Chittaranjan National Cancer Institute, Kolkata, India.
27641506	Sudip_Samadder	
27641506	Pijush_Das	
27641506	Sapan_Mandloi	
27641506	Sankar_Addya	
27641506	Chandraditya_Chakraborty	
27641506	Partha_Sarathi_Basu	
27641506	Ranajit_Mondal	
27641506	Anup_Roy	
27641506	Saikat_Chakrabarti	
27641506	Susanta_Roychoudhury	
27641506	Chinmay_Kumar_Panda	
27764764	Ryan_D_Sheldon	Research Service, Harry S. Truman Memorial Veterans Medical Center, Columbia, Missouri.
27764764	Kayla_M_Kanosky	
27764764	Kevin_D_Wells	
27764764	Lili_Miles	
27764764	James_W_Perfield	
27764764	Stavra_Xanthakos	
27764764	Thomas_H_Inge	
27764764	R_Scott_Rector	
27762100	M_Fonteneau	Laboratoire de Neurosciences Cognitives et Adaptatives, UMR 7364, CNRS, Université de Strasbourg, Strasbourg, France.
27762100	D_Filliol	
27762100	P_Anglard	
27762100	K_Befort	
27762100	P_Romieu	
27762100	J_Zwiller	
27656771	Krishnan_MohanKumar	Department of Pediatrics, Morsani College of Medicine, University of South Florida, Tampa, Florida.
27656771	Kopperuncholan_Namachivayam	
27656771	Feng_Cheng	
27656771	Rays_H_Y_Jiang	
27656771	Jaime_Flores-Torres	
27656771	Benjamin_A_Torres	
27656771	Akhil_Maheshwari	
27753891	Dawid_Walas	aDepartment of Physiology, Pharmacology and Neuroscience, University of Bristol, United Kingdom bFaculty of Life Sciences, Unversity of Manchester, United Kingdom cDepartment of Biochemistry, University of Bristol, United Kingdom.
27753891	Karol_Nowicki-Osuch	
27753891	Dominic_Alibhai	
27753891	Julian_Paton	
27753538	Francesca_Bianchi	a Dipartimento di Scienze Biomediche per la Salute , Università degli Studi di Milano , Milan , Italy.
27753538	Michele_Sommariva	
27753538	Loris_De_Cecco	
27753538	Tiziana_Triulzi	
27753538	Sandra_Romero-Cordoba	
27753538	Elda_Tagliabue	
27753538	Lucia_Sfondrini	
27753538	Andrea_Balsari	
27752882	Hjalte_C_R_Sass	Department of Otolaryngology - Head and Neck Surgery and Audiology, Copenhagen University Hospital Rigshospitalet, Boyesgade 5A, st.th, 1622 KBH V, Copenhagen, Denmark. Hjaltesass@gmail.com.
27752882	Rehannah_Borup	
27752882	Mikkel_Alanin	
27752882	Finn_Cilius_Nielsen	
27752882	Per_Cayé-Thomasen	
27749006	Enrique_Jurado-Ruiz	Centro Andaluz de Biología Molecular y Medicina Regenerativa (CABIMER), Universidad Pablo Olavide, Seville, Spain.
27749006	Lourdes_M_Varela	
27749006	Amparo_Luque	
27749006	Genoveva_Berná	
27749006	Gladys_Cahuana	
27749006	Enrique_Martinez-Force	
27749006	Rocío_Gallego-Durán	
27749006	Bernat_Soria	
27749006	Baukje_de_Roos	
27749006	Manuel_Romero_Gómez	
27749006	Franz_Martín	
27748636	Paulina_Płoszaj	a Department of Organic Chemistry , Wrocław Medical University , Wrocław , Poland.
27748636	Andrzej_Regiec	
27748636	Stanisław_Ryng	
27748636	Agnieszka_Piwowar	
27748636	Marian_L_Kruzel	
27731332	L_Dioni	EPIGET-Epidemiology, Epigenetics and Toxicology Lab-Department of Clinical Sciences and Community Health, Università degli Studi di Milano, Milan, Italy.
27731332	S_Sucato	
27731332	V_Motta	
27731332	S_Iodice	
27731332	L_Angelici	
27731332	C_Favero	
27731332	T_Cavalleri	
27731332	L_Vigna	
27731332	B_Albetti	
27731332	S_Fustinoni	
27731332	P_Bertazzi	
27731332	A_Pesatori	
