pmid	year	count	title	otherid
5150234	2016	1	Diversity, abundance and activity of ammonia-oxidizing microorganisms in fine particulate matter	27941955
5157708	2016	1	Transcriptome analysis reveals common differential and global gene expression profiles in bluetongue virus serotype 16 (BTV-16) infected peripheral blood mononuclear cells (PBMCs) in sheep and goats	28003963
5148111	2016	2	Gene Co-Expression Network Analysis Unraveling Transcriptional Regulation of High-Altitude Adaptation of Tibetan Pig	27936142
5147981	2016	1	A Single-Granule-Level Approach Reveals Ecological Heterogeneity in an Upflow Anaerobic Sludge Blanket Reactor	27936088
5147914	2016	2	The rs3957357C&gt;T SNP in <italic>GSTA1</italic> Is Associated with a Higher Risk of Occurrence of Hepatocellular Carcinoma in European Individuals	27936036
5146945	2016	1	Chickpea transcription factor CaTLP1 interacts with protein kinases, modulates ROS accumulation and promotes ABA-mediated stomatal closure	27934866
5146941	2016	2	Expression profiling and functional annotation of noncoding genes across 11 distinct organs in rat development	27934932
5145899	2016	5	Identification and Network-Enabled Characterization of Auxin Response Factor Genes in <italic>Medicago truncatula</italic>	28018393
5145872	2016	3	Network Analysis-Based Approach for Exploring the Potential Diagnostic Biomarkers of Acute Myocardial Infarction	28018242
5157709	2016	1	Data on evolution of intrinsically disordered regions of the human kinome and contribution of FAK1 IDRs to cytoskeletal remodeling	28004021
5146814	2016	1	Skeletal muscle characteristics are preserved in hTERT/cdk4 human myogenic cell lines	27931240
5145186	2016	5	Transcriptomic Changes in Liver of Young Bulls Caused by Diets Low in Mineral and Protein Contents and Supplemented with n-3 Fatty Acids and Conjugated Linoleic Acid	27930681
5144096	2016	2	Concordance between somatic copy number loss and down-regulated expression: A pan-cancer study of cancer predisposition genes	27929028
5153289	2016	2	Identification of feature genes for smoking-related lung adenocarcinoma based on gene expression profile data	27994470
5150262	2016	1	Defining functional interactions during biogenesis of epithelial junctions	27922008
5140270	2016	3	The CNS connectome of a tadpole larva of <italic>Ciona intestinalis</italic> (L.) highlights sidedness in the brain of a chordate sibling	27921996
5139013	2016	1	Allele-specific expression in the human heart and its application to postoperative atrial fibrillation and myocardial ischemia	27923400
5138846	2016	3	Co-expression network analyses identify functional modules associated with development and stress response in <italic>Gossypium arboreum</italic>	27922095
5148923	2016	1	Bioinformatics strategies for taxonomy independent binning and visualization of sequences in shotgun metagenomics	27980708
5159445	2016	1	Acquired resistance of pancreatic cancer cells to cisplatin is multifactorial with cell context-dependent involvement of resistance genes	27910856
5135139	2016	1	Enhanced <italic>in planta</italic> Fitness through Adaptive Mutations in EfpR, a Dual Regulator of Virulence and Metabolic Functions in the Plant Pathogen <italic>Ralstonia solanacearum</italic>	27911943
5192485	2016	2	Divergent Expression Patterns in Two <italic>Vernicia</italic> Species Revealed the Potential Role of the Hub Gene <italic>VmAP2/ERF036</italic> in Resistance to <italic>Fusarium oxysporum</italic> in <italic>Vernicia montana</italic>	27916924
5187790	2016	1	Immune-Related Gene Expression Patterns in GPV- or H9N2-Infected Goose Spleens	27916934
5147461	2016	3	Roles of Aquaporins in <italic>Setaria viridis</italic> Stem Development and Sugar Storage	28018372
5132248	2016	1	IBiSA_Tools: A Computational Toolkit for Ion-Binding State Analysis in Molecular Dynamics Trajectories of Ion Channels	27907142
5132173	2016	2	Inter-Tissue Gene Co-Expression Networks between Metabolically Healthy and Unhealthy Obese Individuals	27907186
5131473	2016	2	Uterine glands impact uterine receptivity, luminal fluid homeostasis and blastocyst implantation	27905495
5191890	2016	2	Early age decline in DNA repair capacity in the liver: in depth profile of differential gene expression	27922819
5130276	2016	2	Human Lung Tissue Transcriptome: Influence of Sex and Age	27902768
5130264	2016	5	Role of Hepatic-Specific Transcription Factors and Polycomb Repressive Complex 2 during Induction of Fibroblasts to Hepatic Fate	27902735
5141286	2016	1	Increased DNA methylation variability in type 1 diabetes across three immune effector cell types	27898055
5133678	2016	2	RBM5 reduces small cell lung cancer growth, increases cisplatin sensitivity and regulates key transformation-associated pathways	27957556
5127598	2016	1	Transcriptomic Analysis Implicates the p53 Signaling Pathway in the Establishment of HIV-1 Latency in Central Memory CD4 T Cells in an In Vitro Model	27898737
5126693	2016	1	A Dormant Microbial Component in the Development of Preeclampsia	27965958
5126689	2016	1	Long intergenic non-coding RNA expression signature in human breast cancer	27897201
5125674	2016	1	Cerebellum Transcriptome of Mice Bred for High Voluntary Activity Offers Insights into Locomotor Control and Reward-Dependent Behaviors	27893846
5125005	2016	5	Comprehensive Gene expression meta-analysis and integrated bioinformatic approaches reveal shared signatures between thrombosis and myeloproliferative disorders	27892526
5124567	2016	1	Nitric Oxide Overproduction in Tomato <italic>shr</italic> Mutant Shifts Metabolic Profiles and Suppresses Fruit Growth and Ripening	27965677
5143357	2016	1	Reducing RBM20 activity improves diastolic dysfunction and cardiac atrophy	27889803
5120243	2016	1	Gene expression and pathway analysis of <italic>CTNNB1</italic> in cancer and stem cells	27928465
5147052	2016	1	Single&#x2010;cell sequencing maps gene expression to mutational phylogenies in <styled-content style="fixed-case">PDGF</styled-content>&#x2010; and <styled-content style="fixed-case">EGF</styled-content>&#x2010;driven gliomas	27888226
5124311	2016	1	The <italic>Drosophila</italic> transcriptional network is structured by microbiota	27887564
5124289	2016	1	MetaMIS: a metagenomic microbial interaction simulator based on microbial community profiles	27887570
5123577	2016	1	Habitat generalists and specialists in microbial communities across a terrestrial-freshwater gradient	27886241
5123256	2016	2	Assessment of copy number variations in 120 patients with Poland syndrome	27884122
5124433	2016	1	Lactation-Related MicroRNA Expression in Microvesicles of Human Umbilical Cord Blood	27885249
5121895	2016	1	Genome-wide transcriptome analysis revealed organelle specific responses to temperature variations in algae	27883062
5121649	2016	1	MathIOmica: An Integrative Platform for Dynamic Omics	27883025
5121591	2016	1	Highly expressed ribosomal protein L34 indicates poor prognosis in osteosarcoma and its knockdown suppresses osteosarcoma proliferation probably through translational control	27883047
5122959	2016	2	Altered intestinal microbiota&#x2013;host mitochondria crosstalk in new onset Crohn's disease	27876802
5120312	2016	1	Integrated microRNA and messenger RNA analysis in aortic stenosis	27876829
5120147	2016	1	Aire Downregulation Is Associated with Changes in the Posttranscriptional Control of Peripheral Tissue Antigens in Medullary Thymic Epithelial Cells	27933063
5133945	2016	1	Transcriptome Analysis of mRNA and miRNA in Somatic Embryos of <italic>Larix leptolepis</italic> Subjected to Hydrogen Treatment	27879674
5120462	2016	1	Bridging the gap between clinicians and systems biologists: from network biology to translational biomedical research	27876057
5119837	2016	2	Profiling lung adenocarcinoma by liquid biopsy: can one size fit all?	27933110
5119432	2016	1	A microarray whole-genome gene expression dataset in a rat model of inflammatory corneal angiogenesis	27874850
5118907	2016	1	Transcriptional Network Architecture of Breast Cancer Molecular Subtypes	27920729
5118723	2016	1	Correlation analysis of the mRNA and miRNA expression profiles in the nascent synthetic allotetraploid <italic>Raphanobrassica</italic>	27874043
5118697	2016	3	Crosstalk among proteome, acetylome and succinylome in colon cancer HCT116 cell treated with sodium dichloroacetate	27874079
5118623	2016	1	Interactive Effects of Elevated [CO<sub>2</sub>] and Water Stress on Physiological Traits and Gene Expression during Vegetative Growth in Four Durum Wheat Genotypes	27920787
5118429	2016	1	Genome-Wide Association Study for Identifying Loci that Affect Fillet Yield, Carcass, and Body Weight Traits in Rainbow Trout (<italic>Oncorhynchus mykiss</italic>)	27920797
5121332	2016	1	Reprogramming mouse fibroblasts into engraftable myeloerythroid and lymphoid progenitors	27869129
5117665	2016	3	Dietary Intake Influences Adult Fertility and Offspring Fitness in Zebrafish	27870856
5117531	2016	1	cPAS-based sequencing on the BGISEQ-500 to explore small non-coding RNAs	27895807
5117530	2016	1	Insights into the human mesenchymal stromal/stem cell identity through integrative transcriptomic profiling	27871224
5116468	2016	9	A Network Approach of Gene Co-expression in the <italic>Zea mays</italic>/<italic>Aspergillus flavus</italic> Pathosystem to Map Host/Pathogen Interaction Pathways	27917194
5116299	2016	3	De novo transcriptome sequencing in <italic>Monsonia burkeana</italic> revealed putative genes for key metabolic pathways involved in tea quality and medicinal value	
5115861	2016	2	Phylosymbiosis: Relationships and Functional Effects of Microbial Communities across Host Evolutionary History	27861590
5114695	2016	2	Aerobic Lineage of the Oxidative Stress Response Protein Rubrerythrin Emerged in an Ancient Microaerobic, (Hyper)Thermophilic Environment	27917155
5114303	2016	4	Studying Secondary Growth and Bast Fiber Development: The Hemp Hypocotyl Peeks behind the Wall	27917184
5126131	2016	2	Data of the interacting protein networks and nucleotide metabolism pathways related to NDK and NT5	27921077
5123897	2016	3	Lineage-Specific Genome Architecture Links Enhancers and Non-coding Disease Variants to Target Gene Promoters	27863249
5114764	2016	2	Analysis of transcriptome in hickory (<italic>Carya cathayensis</italic>), and uncover the dynamics in the hormonal signaling pathway during graft process	27855649
5113962	2016	1	Disease Type- and Status-Specific Alteration of CSF Metabolome Coordinated with Clinical Parameters in Inflammatory Demyelinating Diseases of CNS	27855220
5112587	2016	1	Genome wide transcriptome profiling of <italic>Fusarium oxysporum</italic> f sp. <italic>ciceris</italic> conidial germination reveals new insights into infection-related genes	27853284
5112525	2016	1	Genetic determination of the enhanced drought resistance of rice maintainer HuHan2B by pedigree breeding	27853319
5112362	2016	5	Functional Toxicogenomic Profiling Expands Insight into Modulators of Formaldehyde Toxicity in Yeast	27909446
5112738	2016	3	RNA-seq based transcriptomic map reveals new insights into mouse salivary gland development and maturation	27852218
5112694	2016	1	Genome-wide gene expression and RNA half-life measurements allow predictions of regulation and metabolic behavior in <italic>Methanosarcina acetivorans</italic>	27852217
5113049	2016	2	MicroRNA Expression for Early Prediction of Late Occurring Hematologic Acute Radiation Syndrome in Baboons	27846229
5112949	2016	3	Identification and Verification of Potential Therapeutic Target Genes in Berberine-Treated Zucker Diabetic Fatty Rats through Bioinformatics Analysis	27846294
5112852	2016	1	Identification of Genes Discriminating Multiple Sclerosis Patients from Controls by Adapting a Pathway Analysis Method	27846233
5111403	2016	2	Viral DNA Sensors IFI16 and Cyclic GMP-AMP Synthase Possess Distinct Functions in Regulating Viral Gene Expression, Immune Defenses, and Apoptotic Responses during Herpesvirus Infection	27935834
5111277	2016	4	DGCA: A comprehensive R package for Differential Gene Correlation Analysis	27846853
5111260	2016	1	Integrative transcriptome network analysis of iPSC-derived neurons from schizophrenia and schizoaffective disorder patients with 22q11.2 deletion	27846841
5111192	2016	1	Construction of a large collection of small genome variations in French dairy and beef breeds using whole-genome sequences	27846802
5108817	2016	1	The Genome Conformation As an Integrator of Multi-Omic Data: The Example of Damage Spreading in Cancer	27895661
5108746	2016	2	A new bioinformatic insight into the associated proteins in psychiatric disorders	27917343
5107957	2016	1	Rapid Evaporative Ionisation Mass Spectrometry (REIMS) Provides Accurate Direct from Culture Species Identification within the Genus <italic>Candida</italic>	27841356
5107896	2016	1	Systems pharmacology exploration of botanic drug pairs reveals the mechanism for treating different diseases	27841365
5120378	2016	2	Functional and Genomic Features of Human Genes Mutated in Neuropsychiatric Disorders	27990183
5105143	2016	2	Elucidating a molecular mechanism that the deterioration of porcine meat quality responds to increased cortisol based on transcriptome sequencing	27833113
5105131	2016	1	Proteomic Characterization of the World Trade Center dust-activated mdig and c-myc signaling circuit linked to multiple myeloma	27833099
5133857	2016	5	Systematic Analysis of Protein Interaction Network Associated with Azoospermia	27834916
5104320	2016	5	MinePath: Mining for Phenotype Differential Sub-paths in Molecular Pathways	27832067
5104318	2016	1	Ten Simple Rules for Developing Public Biological Databases	27832061
5103495	2016	4	Potential molecular characteristics in situ in response to repetitive UVB irradiation	27829444
5103206	2016	1	Meta-analysis of gene expression studies in endometrial cancer identifies gene expression profiles associated with aggressive disease and patient outcome	27830726
5165723	2016	5	Total particulate matter concentration skews cigarette smoke's gene expression profile	27995131
5103463	2016	1	What could the entire cornstover contribute to the enhancement of waste activated sludge acidification? Performance assessment and microbial community analysis	27833655
5102635	2016	1	Blood Transcriptional Profiling Reveals Immunological Signatures of Distinct States of Infection of Humans with <italic>Leishmania infantum</italic>	27828962
5102354	2016	5	The Human Kinome Targeted by FDA Approved Multi-Target Drugs and Combination Products: A Comparative Study from the Drug-Target Interaction Network Perspective	27828998
5101353	2016	1	Role of the ESCRT Complexes in Telomere Biology	27834202
5099956	2016	1	MEG3, HCN3 and linc01105 influence the proliferation and apoptosis of neuroblastoma cells via the HIF-1&#x3B1; and p53 pathways	27824082
5099257	2016	4	Insights from the Cold Transcriptome and Metabolome of <italic>Dendrobium officinale</italic>: Global Reprogramming of Metabolic and Gene Regulation Networks during Cold Acclimation	27877182
5110227	2016	1	Identification of Differentially Expressed Genes in Pelvic Organ Prolapse by RNA-Seq	27818488
5100228	2016	2	Comparative transcriptome profiling of two <italic>Brassica napus</italic> cultivars under chromium toxicity and its alleviation by reduced glutathione	27821044
5098112	2016	2	Systems Biomedicine of Rabies Delineates the Affected Signaling Pathways	27872612
5100841	2016	1	Semi-Automated Curation Allows Causal Network Model Building for the Quantification of Age-Dependent Plaque Progression in ApoE<sup>&#x2212;/&#x2212;</sup> Mouse	27840576
5097849	2016	3	Genome-wide profiling of chicken dendritic cell response to infectious bursal disease	27816055
5097384	2016	4	Gene expression profiles and protein-protein interaction networks in amyotrophic lateral sclerosis patients with C9orf72 mutation	27814735
5115867	2016	2	Evolution of herbivore-induced early defense signaling was shaped by genome-wide duplications in <italic>Nicotiana</italic>	27813478
5097433	2016	1	A set of genes conserved in sequence and expression traces back the establishment of multicellularity in social amoebae	27814692
5097361	2016	1	<italic>De novo</italic> transcriptome sequencing and gene expression profiling of <italic>Elymus nutans</italic> under cold stress	27814694
5097352	2016	2	<italic>In silico</italic> identification of essential proteins in <italic>Corynebacterium pseudotuberculosis</italic> based on protein-protein interaction networks	27814699
5097351	2016	1	Co-expression network analysis of duplicate genes in maize (<italic>Zea mays</italic> L.) reveals no subgenome bias	27814670
5096714	2016	10	From Proteomic Analysis to Potential Therapeutic Targets: Functional Profile of Two Lung Cancer Cell Lines, A549 and SW900, Widely Studied in Pre-Clinical Research	27814385
5095673	2016	1	Diagnosis trajectories of prior multi-morbidity predict sepsis mortality	27812043
5133435	2016	1	Physicochemical properties that control protein aggregation also determine whether a protein is retained or released from necrotic cells	27810968
5094676	2016	1	The Genome of the Toluene-Degrading <italic>Pseudomonas veronii</italic> Strain 1YdBTEX2 and Its Differential Gene Expression in Contaminated Sand	27812150
5094027	2016	4	Dual functions of the <italic>ZmCCT</italic>-associated quantitative trait locus in flowering and stress responses under long-day conditions	27809780
5093996	2016	2	Identification of microRNAs regulating <italic>Escherichia coli</italic> F18 infection in Meishan weaned piglets	27809935
5093967	2016	3	The founder-cell transcriptome in the <italic>Arabidopsis apetala1 cauliflower</italic> inflorescence meristem	27809788
5093737	2016	1	SSA-ME Detection of cancer driver genes using mutual exclusivity by small subnetwork analysis	27808240
5093713	2016	1	Integrative omics connects N-glycoproteome-wide alterations with pathways and regulatory events in induced pluripotent stem cells	27808266
5093412	2016	1	Genomic analysis reveals selection in Chinese native black pig	27808243
5093341	2016	3	Seasonal Succession of Free-Living Bacterial Communities in Coastal Waters of the Western Antarctic Peninsula	27857708
5167366	2016	4	Developing integrated crop knowledge networks to advance candidate gene discovery	28018846
5094076	2016	1	Functional variants of human papillomavirus type 16 demonstrate host genome integration and transcriptional alterations corresponding to their unique cancer epidemiology	27806689
5094014	2016	1	Large-scale gene co-expression network as a source of functional annotation for cattle genes	27806696
5093979	2016	2	A network-pathway based module identification for predicting the prognosis of ovarian cancer patients	27806724
5090865	2016	1	Large-scale identification of adverse drug reaction-related proteins through a random walk model	27805066
5090224	2016	1	Laminin-guided highly efficient endothelial commitment from human pluripotent stem cells	27804979
5090222	2016	1	Systems-wide analysis of manganese deficiency-induced changes in gene activity of <italic>Arabidopsis</italic> roots	27804982
5090199	2016	2	Novel identified associations of <italic>RGS1</italic> and <italic>RASGRP1</italic> variants in IgA Nephropathy	27804980
5089977	2016	1	Immunosenescence-Related Transcriptomic and Immunologic Changes in Older Individuals Following Influenza Vaccination	27853459
5115619	2016	1	Metabolic flexibility of mitochondrial respiratory chain disorders predicted by computer modelling	27697518
5089765	2016	9	An Integrative Analysis of Preeclampsia Based on the Construction of an Extended Composite Network Featuring Protein-Protein Physical Interactions and Transcriptional Relationships	27802351
5088687	2016	2	Identification of a <italic>RAI1</italic>-associated disease network through integration of exome sequencing, transcriptomics, and 3D genomics	27799067
5127148	2016	1	Expression of myogenes in <italic>longissimus dorsi</italic> muscleduring prenatal development in commercial and local Piau pigs	27801482
5087912	2016	1	Identification of Binding Targets of a Pyrrole-Imidazole Polyamide KR12 in the LS180 Colorectal Cancer Genome	27798693
5086848	2016	1	Sex differences in colonization of gut microbiota from a man with short-term vegetarian and inulin-supplemented diet in germ-free mice	27796317
5086072	2016	3	CoSpliceNet: a framework for co-splicing network inference from transcriptomics data	27793091
5082909	2016	2	Genetic Variants in Isolated Ebstein Anomaly Implicated in Myocardial Development Pathways	27788187
5082879	2016	1	A Systems Biology Comparison of Ovarian Cancers Implicates Putative Somatic Driver Mutations through Protein-Protein Interaction Models	27788148
5082814	2016	1	Gene Expression Dynamics Accompanying the Sponge Thermal Stress Response	27788197
5081961	2016	2	Transcriptomic responses of a simplified soil microcosm to a plant pathogen and its biocontrol agent reveal a complex reaction to harsh habitat	27784266
5081511	2016	1	Identification of lncRNA functions in lung cancer based on associated protein-protein interaction modules	27786280
5081191	2016	3	Pluripotent and Multipotent Stem Cells Display Distinct Hypoxic miRNA Expression Profiles	27783707
5080838	2016	1	Overexpression of blueberry <italic>FLOWERING LOCUS T</italic> is associated with changes in the expression of phytohormone-related genes in blueberry plants	27818778
5080580	2016	6	Structural elucidation of estrus urinary lipocalin protein (EULP) and evaluating binding affinity with pheromones using molecular docking and fluorescence study	27782155
5080576	2016	2	Differential expression of lncRNAs during the HIV replication cycle: an underestimated layer in the HIV-host interplay	27782208
5080521	2016	2	Depletion of Key Meiotic Genes and Transcriptome-Wide Abiotic Stress Reprogramming Mark Early Preparatory Events Ahead of Apomeiotic Transition	27833618
5133779	2016	1	iTRAQ-Based Quantitative Proteomic Analysis of the Potentiated and Dormant Antler Stem Cells	27792145
5088522	2016	2	Evolutionary hallmarks of the human proteome: chasing the age and coregulation of protein-coding genes	27801289
5088521	2016	1	The polymyxin B-induced transcriptomic response of a clinical, multidrug-resistant <italic>Klebsiella pneumoniae</italic> involves multiple regulatory elements and intracellular targets	27801293
5088520	2016	1	Path2enet: generation of human pathway-derived networks in an expression specific context	27801297
5079116	2016	1	Single-Cell Transcriptional Analysis Reveals Novel Neuronal Phenotypes and Interaction Networks Involved in the Central Circadian Clock	27826225
5076464	2016	1	Bacterial Communities Associated with Four Cyanobacterial Genera Display Structural and Functional Differences: Evidence from an Experimental Approach	27822204
5075945	2016	4	High-Content Genome-Wide RNAi Screen Reveals <italic>CCR3</italic> as a Key Mediator of Neuronal Cell Death	27822494
5085787	2016	1	Why Are Omics Technologies Important to Understanding the Role of Nutrition in Inflammatory Bowel Diseases?	27775675
5075214	2016	1	De novo transcriptome sequencing of black pepper (<italic>Piper nigrum</italic> L.) and an analysis of genes involved in phenylpropanoid metabolism in response to <italic>Phytophthora capsici</italic>	27769171
5074596	2016	1	<italic>De Novo</italic> Transcriptomes of <italic>Forsythia koreana</italic> Using a Novel Assembly Method: Insight into Tissue- and Species-Specific Expression of Lignan Biosynthesis-Related Gene	27768772
5074511	2016	2	Dissecting the Origin of Breast Cancer Subtype Stem Cell and the Potential Mechanism of Malignant Transformation	27768723
5073891	2016	1	<italic>KLHL21</italic>, a novel gene that contributes to the progression of hepatocellular carcinoma	27769251
5073341	2016	1	Dual PI3K/ERK inhibition induces necroptotic cell death of Hodgkin Lymphoma cells through IER3 downregulation	27767172
5073332	2016	2	Differentially expressed circulating LncRNAs and mRNA identified by microarray analysis in obese patients	27767123
5073228	2016	1	Integrating <italic>Candida albicans</italic> metabolism with biofilm heterogeneity by transcriptome mapping	27765942
5105883	2016	84	dot-app: a Graphviz-Cytoscape conversion plug-in	27853520
5073746	2016	1	Distinct transcriptome responses to water limitation in isohydric and anisohydric grapevine cultivars	27765014
5072688	2016	1	Power-Law Modeling of Cancer Cell Fates Driven by Signaling Data to Reveal Drug Effects	27764199
5072351	2016	3	Improper hydration induces global gene expression changes associated with renal development in infant mice	27785155
5071865	2016	1	Widespread occurrence of lysine methylation in <italic>Plasmodium falciparum</italic> proteins at asexual blood stages	27762281
5071765	2016	3	Identification of a regulation network in response to cadmium toxicity using blood clam <italic>Tegillarca granosa</italic> as model	27760991
5071335	2016	1	High-Throughput Sequencing Reveals H<sub>2</sub>O<sub>2</sub> Stress-Associated MicroRNAs and a Potential Regulatory Network in <italic>Brachypodium distachyon</italic> Seedlings	27812362
5090126	2016	20	Correlation-Based Network Generation, Visualization, and Analysis as a Powerful Tool in Biological Studies: A Case Study in Cancer Cell Metabolism	27840831
5070854	2016	3	Molecular Differences in Hepatic Metabolism between AA Broiler and Big Bone Chickens: A Proteomic Study	27760160
5077270	2016	1	Biomarker and competing endogenous RNA potential of tumor-specific long noncoding RNA in chromophobe renal cell carcinoma	27799788
5070370	2016	2	Integrating network, sequence and functional features using machine learning approaches towards identification of novel Alzheimer genes	27756223
5069870	2016	2	Identification of potential candidate genes for hypertensive nephropathy based on gene expression profile	27756246
5067504	2016	3	Interactome-transcriptome analysis discovers signatures complementary to GWAS Loci of Type 2 Diabetes	27752041
5067373	2016	2	microRNA-20a Inhibits Autophagic Process by Targeting ATG7 and ATG16L1 and Favors Mycobacterial Survival in Macrophage Cells	27803889
5071646	2016	1	Human genome-wide RNAi screen reveals host factors required for enterovirus 71 replication	27748395
5066260	2016	1	Sex Change in Clownfish: Molecular Insights from Transcriptome Analysis	27748421
5066223	2016	2	Dynamic Phosphoproteome Analysis of Seedling Leaves in <italic>Brachypodium distachyon</italic> L. Reveals Central Phosphorylated Proteins Involved in the Drought Stress Response	27748408
5093780	2016	3	Construction and Analysis of Functional Networks in the Gut Microbiome of Type 2 Diabetes Patients	27746285
5089131	2016	18	CoNet app: inference of biological association networks using Cytoscape	27853510
5102002	2016	2	MicroRNA expression profiles of granulocytic myeloid-derived suppressor cells from mice bearing Lewis lung carcinoma	27748875
5085749	2016	2	Rack1 Mediates the Interaction of P-Glycoprotein with Anxa2 and Regulates Migration and Invasion of Multidrug-Resistant Breast Cancer Cells	27754360
5064967	2016	1	Methylome analysis for spina bifida shows <italic>SOX18</italic> hypomethylation as a risk factor with evidence for a complex (epi)genetic interplay to affect neural tube development	27757173
5063343	2016	2	Heat Stress and Lipopolysaccharide Stimulation of Chicken Macrophage-Like Cell Line Activates Expression of Distinct Sets of Genes	27736938
5062161	2016	2	A proteogenomic approach for protein-level evidence of genomic variants in cancer cells	27734975
5061810	2016	2	Yin-Chen-Hao Tang Attenuates Severe Acute Pancreatitis in Rat: An Experimental Verification of <italic>In silico</italic> Network Target Prediction	27790147
5061736	2016	1	Microorganisms in Confined Habitats: Microbial Monitoring and Control of Intensive Care Units, Operating Rooms, Cleanrooms and the International Space Station	27790191
5102023	2016	1	Screening of differentially expressed protein kinases in bone marrow endothelial cells and the protective effects of the p38a inhibitor SB203580 on bone marrow in liver fibrosis	27748901
5080515	2016	2	Identification of the Key Genes and Pathways in Esophageal Carcinoma	27818681
5062943	2016	5	Gene expression and metabolism preceding soft scald, a chilling injury of &#x2018;Honeycrisp&#x2019; apple fruit	27733113
5059895	2016	1	Comparative RNA-Seq profiling of berry development between table grape &#x2018;Kyoho&#x2019; and its early-ripening mutant &#x2019;Fengzao&#x2019;	27729006
5059661	2016	3	Ovarian transcriptomic study reveals the differential regulation of miRNAs and lncRNAs related to fecundity in different sheep	27731399
5059634	2016	1	Parental vitamin deficiency affects the embryonic gene expression of immune-, lipid transport- and apolipoprotein genes	27731423
5067006	2016	1	Biomarker discovery to improve prediction of breast cancer survival: using gene expression profiling, meta-analysis, and tissue validation	27785066
5057266	2016	3	Mining kidney toxicogenomic data by using gene co-expression modules	27724849
