pmid	author	order
21414991	Eva-Maria_Holstein	6
21414991	Darren_Wilkinson	7
21414991	David_Lydall	8
21414991	Jennifer_Hallinan	9
21414991	Anil_Wipat	10
21383412	Leland_Wilkinson	1
21372810	Tobias_Wittkop	1
21372810	Dorothea_Emig	2
21372810	Anke_Truss	3
21372810	Mario_Albrecht	4
21372810	Sebastian_Böcker	5
21372810	Jan_Baumbach	6
21334471	A_Vertommen	1
21334471	A_L_B_Møller	2
21334471	J_H_G_Cordewener	3
21334471	R_Swennen	4
21334471	B_Panis	5
21334471	C_Finnie	6
21334471	A_H_P_America	7
21334471	S_C_Carpentier	8
21300700	Andrew_G_Winter	1
21300700	Jan_Wildenhain	2
21300700	Mike_Tyers	3
21296752	Bai_Zhang	1
21296752	Ye_Tian	2
21296752	Lu_Jin	3
21296752	Huai_Li	4
21296752	Ie-Ming_Shih	5
21296752	Subha_Madhavan	6
21296752	Robert_Clarke	7
21296752	Eric_P_Hoffman	8
21296752	Jianhua_Xuan	9
21296752	Leena_Hilakivi-Clarke	10
21296752	Yue_Wang	11
21278188	Michael_Smoot	1
21278188	Keiichiro_Ono	2
21278188	Trey_Ideker	3
21278188	Steven_Maere	4
21257609	Yanqi_Hao	1
21257609	Anna_Merkoulovitch	2
21257609	James_Vlasblom	3
21257609	Shuye_Pu	4
21257609	Andrei_L_Turinsky	5
21257609	Denitza_Roudeva	6
21257609	Brian_Turner	7
21257609	Jack_Greenblatt	8
21257609	Shoshana_J_Wodak	9
21217125	Takeshi_Obayashi	1
21217125	Kozo_Nishida	2
21217125	Kota_Kasahara	3
21217125	Kengo_Kinoshita	4
21179244	Anup_Som	1
21179244	Clemens_Harder	2
21179244	Boris_Greber	3
21179244	Marcin_Siatkowski	4
21179244	Yogesh_Paudel	5
21179244	Gregor_Warsow	6
21179244	Clemens_Cap	7
21179244	Hans_Schöler	8
21179244	Georg_Fuellen	9
21156070	Alexander_G_Holman	1
21156070	Megan_E_Mefford	2
21156070	Niall_O'Connor	3
21156070	Dana_Gabuzda	4
21149340	Michael_E_Smoot	1
21149340	Keiichiro_Ono	2
21149340	Johannes_Ruscheinski	3
21149340	Peng-Liang_Wang	4
21149340	Trey_Ideker	5
21123224	Gang_Su	1
21123224	Allan_Kuchinsky	2
21123224	John_H_Morris	3
21123224	David_J_States	4
21123224	Fan_Meng	5
21121031	Marco_D_Sorani	1
21121031	Geoffrey_T_Manley	2
21121031	J_Claude_Hemphill	3
21121031	Sergio_E_Baranzini	4
21118823	Leonard_Apeltsin	1
21118823	John_H_Morris	2
21118823	Patricia_C_Babbitt	3
21118823	Thomas_E_Ferrin	4
21118483	Gregor_Warsow	1
21118483	Boris_Greber	2
21118483	Steffi_S_I_Falk	3
21118483	Clemens_Harder	4
21118483	Marcin_Siatkowski	5
21118483	Sandra_Schordan	6
21118483	Anup_Som	7
21118483	Nicole_Endlich	8
21118483	Hans_Schöler	9
21118483	Dirk_Repsilber	10
21118483	Karlhans_Endlich	11
21118483	Georg_Fuellen	12
21097782	Qibin_Luo	1
21097782	Philipp_Pagel	2
21097782	Baiba_Vilne	3
21097782	Dmitrij_Frishman	4
21085593	Daniele_Merico	1
21085593	Ruth_Isserlin	2
21085593	Oliver_Stueker	3
21085593	Andrew_Emili	4
21085593	Gary_D_Bader	5
21063955	Michael_Kohl	1
21063955	Sebastian_Wiese	2
21063955	Bettina_Warscheid	3
20946599	Ranjit_Kumar	1
20946599	Bindu_Nanduri	2
20947524	Tian_Xia	1
20947524	John_V_Hemert	2
20947524	Julie_A_Dickerson	3
20926419	J_Montojo	1
20926419	K_Zuberi	2
20926419	H_Rodriguez	3
20926419	F_Kazi	4
20926419	G_Wright	5
20926419	S_L_Donaldson	6
20926419	Q_Morris	7
20926419	G_D_Bader	8
20861033	Michel_A_Westenberg	1
20861033	Jos_B_T_M_Roerdink	2
20861033	Oscar_P_Kuipers	3
20861033	Sacha_A_F_T_van_Hijum	4
20861032	Anna_Bauer-Mehren	1
20861032	Michael_Rautschka	2
20861032	Ferran_Sanz	3
20861032	Laura_I_Furlong	4
20852260	Emilie_Chautard	1
20852260	Marie_Fatoux-Ardore	2
20852260	Lionel_Ballut	3
20852260	Nicolas_Thierry-Mieg	4
20852260	Sylvie_Ricard-Blum	5
20851835	Tomas_Klingström	1
20851835	Dariusz_Plewczynski	2
20847220	Konstantin_Pentchev	1
20847220	Keiichiro_Ono	2
20847220	Ralf_Herwig	3
20847220	Trey_Ideker	4
20847220	Atanas_Kamburov	5
20813661	Rong_Shi	1
20813661	Zhen_Zhao	2
20813661	Yang_Gao	3
20813661	Qing-hua_Wu	4
20813661	Yan-bin_Song	5
20813661	Li_Jiang	6
20813661	Wen-ling_Zheng	7
20813661	Wen-li_Ma	8
20810536	Ki-Hyun_Kim	1
20810536	Abu_Hena_Mostafa_Kamal	2
20810536	Kwang-Hyun_Shin	3
20810536	Jong-Soon_Choi	4
20810536	Hwa-Young_Heo	5
20810536	Sun-Hee_Woo	6
20801912	Haiying_Wang	1
20801912	Huiru_Zheng	2
20801912	Francisco_Azuaje	3
20719001	Rani_Pallavi	1
20719001	Pragyan_Acharya	2
20719001	Syama_Chandran	3
20719001	Johanna_P_Daily	4
20719001	Utpal_Tatu	5
20684769	Chandra_Sekhar_Pedamallu	1
20684769	Janos_Posfai	2
20664907	Dániel_Töröcsik	1
20664907	Lajos_Szeles	2
20664907	György_Paragh	3
20664907	Zsuzsa_Rakosy	4
20664907	Helga_Bardos	5
20664907	László_Nagy	6
20664907	Margit_Balazs	7
20664907	Aida_Inbal	8
20664907	Róza_Adány	9
20656902	Christian_T_Lopes	1
20656902	Max_Franz	2
20656902	Farzana_Kazi	3
20656902	Sylva_L_Donaldson	4
20656902	Quaid_Morris	5
20656902	Gary_D_Bader	6
20650822	Sterling_Thomas	1
20650822	Danail_Bonchev	2
20644733	Rodrigo_Aldecoa	1
20644733	Ignacio_Marín	2
20594316	Kris_Laukens	1
20594316	Jens_Hollunder	2
20594316	Thanh_Hai_Dang	3
20594316	Geert_De_Jaeger	4
20594316	Martin_Kuiper	5
20594316	Erwin_Witters	6
20594316	Alain_Verschoren	7
20594316	Koenraad_Van_Leemput	8
22081592	Matthias_König	1
22081592	Hermann-Georg_Holzhütter	2
20513647	Dorothea_Emig	1
20513647	Nathan_Salomonis	2
20513647	Jan_Baumbach	3
20513647	Thomas_Lengauer	4
20513647	Bruce_R_Conklin	5
20513647	Mario_Albrecht	6
20507894	Marko_Laakso	1
20507894	Sampsa_Hautaniemi	2
20507893	Michał_Woźniak	1
20507893	Jerzy_Tiuryn	2
20507893	Janusz_Dutkowski	3
20500839	Subir_K_Nandy	1
20500839	Paula_Jouhten	2
20500839	Jens_Nielsen	3
20495000	John_E_Beaver	1
20495000	Murat_Tasan	2
20495000	Francis_D_Gibbons	3
20495000	Weidong_Tian	4
20495000	Timothy_R_Hughes	5
20495000	Frederick_P_Roth	6
20484371	Vivek_Kaimal	1
20484371	Eric_E_Bardes	2
20484371	Scott_C_Tabar	3
20484371	Anil_G_Jegga	4
20484371	Bruce_J_Aronow	5
20308225	Alejandro_Lencinas	1
20308225	Derrick_M_Broka	2
20308225	Jay_H_Konieczka	3
20308225	Scott_E_Klewer	4
20308225	Parker_B_Antin	5
20308225	Todd_D_Camenisch	6
20308225	Raymond_B_Runyan	7
20230615	Anagha_Joshi	1
20230615	Thomas_Van_Parys	2
20230615	Yves_Van_de_Peer	3
20230615	Tom_Michoel	4
20222723	Dean_E_Hammond	1
20222723	Russell_Hyde	2
20222723	Irina_Kratchmarova	3
20222723	Robert_J_Beynon	4
20222723	Blagoy_Blagoev	5
20222723	Michael_J_Clague	6
20214776	Tamás_Nepusz	1
20214776	Rajkumar_Sasidharan	2
20214776	Alberto_Paccanaro	3
20122237	Corban_G_Rivera	1
20122237	Rachit_Vakil	2
20122237	Joel_S_Bader	3
20172945	Jens_Hollunder	1
20172945	Maik_Friedel	2
20172945	Martin_Kuiper	3
20172945	Thomas_Wilhelm	4
20163717	Alexander_Martin	1
20163717	Maria_E_Ochagavia	2
20163717	Laya_C_Rabasa	3
20163717	Jamilet_Miranda	4
20163717	Jorge_Fernandez-de-Cossio	5
20163717	Ricardo_Bringas	6
20139469	Jing_Gao	1
20139469	V_Glenn_Tarcea	2
20139469	Alla_Karnovsky	3
20139469	Barbara_R_Mirel	4
20139469	Terry_E_Weymouth	5
20139469	Christopher_W_Beecher	6
20139469	James_D_Cavalcoli	7
20139469	Brian_D_Athey	8
20139469	Gilbert_S_Omenn	9
20139469	Charles_F_Burant	10
20139469	H_V_Jagadish	11
20117829	Taymaa_May	1
20117829	Carl_Virtanen	2
20117829	Monika_Sharma	3
20117829	Anca_Milea	4
20117829	Heather_Begley	5
20117829	Barry_Rosen	6
20117829	K_Joan_Murphy	7
20117829	Theodore_J_Brown	8
20117829	Patricia_A_Shaw	9
20109149	Aditya_Rao	1
20109149	Sri_Jyothsna_Yeleswarapu	2
20109149	Gudladona_Raghavendra	3
20109149	Rajgopal_Srinivasan	4
20109149	Gopalakrishnan_Bulusu	5
20105306	Javier_Garcia-Garcia	1
20105306	Emre_Guney	2
20105306	Ramon_Aragues	3
20105306	Joan_Planas-Iglesias	4
20105306	Baldo_Oliva	5
20094647	Diego_Diez	1
20094647	Asa_M_Wheelock	2
20094647	Susumu_Goto	3
20094647	Jesper_Z_Haeggström	4
20094647	Gabrielle_Paulsson-Berne	5
20094647	Göran_K_Hansson	6
20094647	Ulf_Hedin	7
20094647	Anders_Gabrielsen	8
20094647	Craig_E_Wheelock	9
20087442	Ellen_Van_Damme	1
20087442	Kris_Laukens	2
20087442	Thanh_Hai_Dang	3
20087442	Xaveer_Van_Ostade	4
20053712	Stefanie_De_Bodt	1
20053712	Diana_Carvajal	2
20053712	Jens_Hollunder	3
20053712	Joost_Van_den_Cruyce	4
20053712	Sara_Movahedi	5
20053712	Dirk_Inzé	6
19914922	Fei_Li	1
19914922	Peng_Li	2
19914922	Wenjian_Xu	3
19914922	Yuxing_Peng	4
19914922	Xiaochen_Bo	5
19914922	Shengqi_Wang	6
19887508	Jie_Zheng	1
19887508	David_Zhang	2
19887508	Pawel_F_Przytycki	3
19887508	Rafal_Zielinski	4
19887508	Jacek_Capala	5
19887508	Teresa_M_Przytycka	6
19877594	Zsolt_Lepp	1
19877594	Chunfei_Huang	2
19877594	Takashi_Okada	3
19758470	Anna_Bauer-Mehren	1
19758470	Laura_I_Furlong	2
19758470	Michael_Rautschka	3
19758470	Ferran_Sanz	4
19729372	Giovanni_Scardoni	1
19729372	Michele_Petterlini	2
19729372	Carlo_Laudanna	3
19723303	Zeti-Azura_Mohamed-Hussein	1
19723303	Sarahani_Harun	2
19654116	Mathieu_Clément-Ziza	1
19654116	Christophe_Malabat	2
19654116	Christian_Weber	3
19654116	Ivan_Moszer	4
19654116	Tero_Aittokallio	5
19654116	Catherine_Letondal	6
19654116	Sandrine_Rousseau	7
19629191	Wenliang_Zhu	1
19629191	Lei_Yang	2
19629191	Zhimin_Du	3
19607657	Jay_H_Konieczka	1
19607657	Kevin_Drew	2
19607657	Alex_Pine	3
19607657	Kevin_Belasco	4
19607657	Sean_Davey	5
19607657	Tatiana_A_Yatskievych	6
19607657	Richard_Bonneau	7
19607657	Parker_B_Antin	8
19597788	Sarah_Killcoyne	1
19597788	Gregory_W_Carter	2
19597788	Jennifer_Smith	3
19597788	John_Boyle	4
19470162	Carito_Guziolowski	1
19470162	Annabel_Bourdé	2
19470162	Francois_Moreews	3
19470162	Anne_Siegel	4
19381531	Ronald_Taylor	1
19381531	Mudita_Singhal	2
19348639	Ronald_C_Taylor	1
19348639	Mudita_Singhal	2
19348639	Jennifer_Weller	3
19348639	Saeed_Khoshnevis	4
19348639	Liang_Shi	5
19348639	Jason_McDermott	6
19273534	Gregory_R_Stuart	1
19273534	William_C_Copeland	2
19273534	Micheline_K_Strand	3
19237447	Gabriela_Bindea	1
19237447	Bernhard_Mlecnik	2
19237447	Hubert_Hackl	3
19237447	Pornpimol_Charoentong	4
19237447	Marie_Tosolini	5
19237447	Amos_Kirilovsky	6
19237447	Wolf-Herman_Fridman	7
19237447	Franck_Pagès	8
19237447	Zlatko_Trajanoski	9
19237447	Jérôme_Galon	10
19193966	Abhijit_Shukla	1
19193966	Aparna_Natarajan	2
19193966	Sukesh_Bhaumik	3
19193966	Hany_A_El-Shemy	4
19193966	David_Lightfoot	5
19144180	Damian_Smedley	1
19144180	Syed_Haider	2
19144180	Benoit_Ballester	3
19144180	Richard_Holland	4
19144180	Darin_London	5
19144180	Gudmundur_Thorisson	6
19144180	Arek_Kasprzyk	7
19102773	Romesh_Stanislaus	1
19102773	Mark_Carey	2
19102773	Helena_F_Deus	3
19102773	Kevin_Coombes	4
19102773	Bryan_T_Hennessy	5
19102773	Gordon_B_Mills	6
19102773	Jonas_S_Almeida	7
18978014	V_Glenn_Tarcea	1
18978014	Terry_Weymouth	2
18978014	Alex_Ade	3
18978014	Aaron_Bookvich	4
18978014	Jing_Gao	5
18978014	Vasudeva_Mahavisno	6
18978014	Zach_Wright	7
18978014	Adriane_Chapman	8
18978014	Magesh_Jayapandian	9
18978014	Arzucan_Ozgür	10
18978014	Yuanyuan_Tian	11
18978014	Jim_Cavalcoli	12
18978014	Barbara_Mirel	13
18978014	Jignesh_Patel	14
18978014	Dragomir_Radev	15
18978014	Brian_Athey	16
18978014	David_States	17
18978014	H_V_Jagadish	18
18840285	Jingkai_Yu	1
18840285	Svetlana_Pacifico	2
18840285	Guozhen_Liu	3
18840285	Russell_L_Finley	4
18819078	Natalie_Yeung	1
18819078	Melissa_S_Cline	2
18819078	Allan_Kuchinsky	3
18819078	Michael_E_Smoot	4
18819078	Gary_D_Bader	5
18812364	Jing_Gao	1
18812364	Alex_S_Ade	2
18812364	V_Glenn_Tarcea	3
18812364	Terry_E_Weymouth	4
18812364	Barbara_R_Mirel	5
18812364	H_V_Jagadish	6
18812364	David_J_States	7
18779234	Tian_Xia	1
18779234	Julie_A_Dickerson	2
18769717	Ronald_C_Taylor	1
18769717	George_Acquaah-Mensah	2
18769717	Mudita_Singhal	3
18769717	Deepti_Malhotra	4
18769717	Shyam_Biswal	5
18755046	Florian_Erhard	1
18755046	Caroline_C_Friedel	2
18755046	Ralf_Zimmer	3
18710874	Dorothea_Emig	1
18710874	Melissa_S_Cline	2
18710874	Thomas_Lengauer	3
18710874	Mario_Albrecht	4
18678589	Robert_Kincaid	1
18678589	Allan_Kuchinsky	2
18678589	Michael_Creech	3
18658180	Bing_Xiong	1
18658180	Ke_Liu	2
18658180	Jie_Wu	3
18658180	David_L_Burk	4
18658180	Hualiang_Jiang	5
18658180	Jingkang_Shen	6
18653520	Faruck_Morcos	1
18653520	Charles_Lamanna	2
18653520	Marcin_Sikora	3
18653520	Jesús_Izaguirre	4
18445605	Maital_Ashkenazi	1
18445605	Gary_D_Bader	2
18445605	Allan_Kuchinsky	3
18445605	Menachem_Moshelion	4
18445605	David_J_States	5
18430989	Longlong_Yang	1
18430989	John_R_Walker	2
18430989	John_B_Hogenesch	3
18430989	Russell_S_Thomas	4
18428770	Randall_C_Willis	1
18428770	Christopher_W_V_Hogue	2
18426593	Jan_Baumbach	1
18426593	Leonard_Apeltsin	2
20559448	Runsheng_Li	1
20559448	Yan_Guo	2
20559448	Bang_Ming_Han	3
20559448	Xiaowei_Yan	4
20559448	Angelita_G_Utleg	5
20559448	Wei_Li	6
20559448	Lan_Chun_Tu	7
20559448	Jian_Wang	8
20559448	Leroy_Hood	9
20559448	Shujie_Xia	10
20559448	Biaoyang_Lin	11
20134061	Dorothea_Emig	1
20134061	Melissa_S_Cline	2
20134061	Karsten_Klein	3
20134061	Anne_Kunert	4
20134061	Petra_Mutzel	5
20134061	Thomas_Lengauer	6
20134061	Mario_Albrecht	7
18024474	Andrei_Zinovyev	1
18024474	Eric_Viara	2
18024474	Laurence_Calzone	3
18024474	Emmanuel_Barillot	4
18021453	J_Christopher_Bare	1
18021453	Paul_T_Shannon	2
18021453	Amy_K_Schmid	3
18021453	Nitin_S_Baliga	4
18006545	Yassen_Assenov	1
18006545	Fidel_Ramírez	2
18006545	Sven-Eric_Schelhorn	3
18006545	Thomas_Lengauer	4
18006545	Mario_Albrecht	5
18003642	Fabien_Jourdan	1
18003642	Rainer_Breitling	2
18003642	Michael_P_Barrett	3
18003642	David_Gilbert	4
17953753	Stefano_Campanaro	1
17953753	Simone_Picelli	2
17953753	Rossella_Torregrossa	3
17953753	Laura_Colluto	4
17953753	Monica_Ceol	5
17953753	Dorella_Del_Prete	6
17953753	Angela_D'Angelo	7
17953753	Giorgio_Valle	8
17953753	Franca_Anglani	9
17947979	Melissa_S_Cline	1
17947979	Michael_Smoot	2
17947979	Ethan_Cerami	3
17947979	Allan_Kuchinsky	4
17947979	Nerius_Landys	5
17947979	Chris_Workman	6
17947979	Rowan_Christmas	7
17947979	Iliana_Avila-Campilo	8
17947979	Michael_Creech	9
17947979	Benjamin_Gross	10
17947979	Kristina_Hanspers	11
17947979	Ruth_Isserlin	12
17947979	Ryan_Kelley	13
17947979	Sarah_Killcoyne	14
17947979	Samad_Lotia	15
17947979	Steven_Maere	16
17947979	John_Morris	17
17947979	Keiichiro_Ono	18
17947979	Vuk_Pavlovic	19
17947979	Alexander_R_Pico	20
17947979	Aditya_Vailaya	21
17947979	Peng-Liang_Wang	22
17947979	Annette_Adler	23
17947979	Bruce_R_Conklin	24
17947979	Leroy_Hood	25
17947979	Martin_Kuiper	26
17947979	Chris_Sander	27
17947979	Ilya_Schmulevich	28
17947979	Benno_Schwikowski	29
17947979	Guy_J_Warner	30
17947979	Trey_Ideker	31
17947979	Gary_D_Bader	32
17720984	Matthew_Suderman	1
17720984	Michael_Hallett	2
17644818	Juan_Hernandez-Toro	1
17644818	Carlos_Prieto	2
17644818	Javier_De_las_Rivas	3
17623706	John_H_Morris	1
17623706	Conrad_C_Huang	2
17623706	Patricia_C_Babbitt	3
17623706	Thomas_E_Ferrin	4
17553858	Lukasz_Salwinski	1
17553858	David_Eisenberg	2
17500038	Mudita_Singhal	1
17500038	Kelly_Domico	2
17392333	François_Le_Fèvre	1
17392333	Serge_Smidtas	2
17392333	Vincent_Schächter	3
17309895	Aaron_Barsky	1
17309895	Jennifer_L_Gardy	2
17309895	Robert_E_W_Hancock	3
17309895	Tamara_Munzner	4
17277332	A_Ferro	1
17277332	R_Giugno	2
17277332	G_Pigola	3
17277332	A_Pulvirenti	4
17277332	D_Skripin	5
17277332	G_D_Bader	6
17277332	D_Shasha	7
17172291	Christopher_Dardick	1
17172291	Johann_Chen	2
17172291	Todd_Richter	3
17172291	Shu_Ouyang	4
17172291	Pamela_Ronald	5
17169983	Erin_M_Hulbert	1
17169983	Luc_J_Smink	2
17169983	Ellen_C_Adlem	3
17169983	James_E_Allen	4
17169983	David_B_Burdick	5
17169983	Oliver_S_Burren	6
17169983	Victor_M_Cassen	7
17169983	Christopher_C_Cavnor	8
17169983	Geoffrey_E_Dolman	9
17169983	Daisy_Flamez	10
17169983	Karen_F_Friery	11
17169983	Barry_C_Healy	12
17169983	Sarah_A_Killcoyne	13
17169983	Burak_Kutlu	14
17169983	Helen_Schuilenburg	15
17169983	Neil_M_Walker	16
17169983	Josyf_Mychaleckyj	17
17169983	Decio_L_Eizirik	18
17169983	Linda_S_Wicker	19
17169983	John_A_Todd	20
17169983	Nathan_Goodman	21
17138585	Iliana_Avila-Campillo	1
17138585	Kevin_Drew	2
17138585	John_Lin	3
17138585	David_J_Reiss	4
17138585	Richard_Bonneau	5
17127678	Olivier_Garcia	1
17127678	Cosmin_Saveanu	2
17127678	Melissa_Cline	3
17127678	Micheline_Fromont-Racine	4
17127678	Alain_Jacquier	5
17127678	Benno_Schwikowski	6
17127678	Tero_Aittokallio	7
17101041	Ethan_G_Cerami	1
17101041	Gary_D_Bader	2
17101041	Benjamin_E_Gross	3
17101041	Chris_Sander	4
17021160	Kevin_Y_Yip	1
17021160	Haiyuan_Yu	2
17021160	Philip_M_Kim	3
17021160	Martin_Schultz	4
17021160	Mark_Gerstein	5
16939803	George_W_Bell	1
16939803	Fran_Lewitter	2
16921162	James_Vlasblom	1
16921162	Samuel_Wu	2
16921162	Shuye_Pu	3
16921162	Mark_Superina	4
16921162	Gina_Liu	5
16921162	Chris_Orsi	6
16921162	Shoshana_J_Wodak	7
16756676	Bruz_Marzolf	1
16756676	Eric_W_Deutsch	2
16756676	Patrick_Moss	3
16756676	David_Campbell	4
16756676	Michael_H_Johnson	5
16756676	Timothy_Galitski	6
16569235	Paul_T_Shannon	1
16569235	David_J_Reiss	2
16569235	Richard_Bonneau	3
16569235	Nitin_S_Baliga	4
16204107	Mario_Albrecht	1
16204107	Carola_Huthmacher	2
16204107	Silvio_C_E_Tosatto	3
16204107	Thomas_Lengauer	4
15972284	Steven_Maere	1
15972284	Karel_Heymans	2
15972284	Martin_Kuiper	3
15608258	Luc_J_Smink	1
15608258	Erin_M_Helton	2
15608258	Barry_C_Healy	3
15608258	Christopher_C_Cavnor	4
15608258	Alex_C_Lam	5
15608258	Daisy_Flamez	6
15608258	Oliver_S_Burren	7
15608258	Yang_Wang	8
15608258	Geoffrey_E_Dolman	9
15608258	David_B_Burdick	10
15608258	Vincent_H_Everett	11
15608258	Gustavo_Glusman	12
15608258	Davide_Laneri	13
15608258	Lee_Rowen	14
15608258	Helen_Schuilenburg	15
15608258	Neil_M_Walker	16
15608258	Josyf_Mychaleckyj	17
15608258	Linda_S_Wicker	18
15608258	Decio_L_Eizirik	19
15608258	John_A_Todd	20
15608258	Nathan_Goodman	21
15287976	Wei_Yan	1
15287976	Hookeun_Lee	2
15287976	Eugene_C_Yi	3
15287976	David_Reiss	4
15287976	Paul_Shannon	5
15287976	Bartlomiej_K_Kwieciszewski	6
15287976	Carlos_Coito	7
15287976	Xiao-jun_Li	8
15287976	Andrew_Keller	9
15287976	Jimmy_Eng	10
15287976	Timothy_Galitski	11
15287976	David_R_Goodlett	12
15287976	Ruedi_Aebersold	13
15287976	Michael_G_Katze	14
14597658	Paul_Shannon	1
14597658	Andrew_Markiel	2
14597658	Owen_Ozier	3
14597658	Nitin_S_Baliga	4
14597658	Jonathan_T_Wang	5
14597658	Daniel_Ramage	6
14597658	Nada_Amin	7
14597658	Benno_Schwikowski	8
14597658	Trey_Ideker	9
