pmid	forename_lastname	affiliation
5117493	Myung Geol_Pang	Department of Animal Science &amp; Technology, Chung-Ang University, Anseong, Gyeonggi-Do 456-756 Republic of Korea 
5115663	Paulina A._Bahamonde	Canadian Rivers Institute and Department of Biology, University of New Brunswick, Saint John, New Brunswick, Canada      
5115663	Mark E._McMaster	Environment Canada, Canada Center Inland Waters, National Water Research Institute, Aquatic Contaminant Research Division, Burlington, Ontario, Canada      
5115663	Mark R._Servos	University of Waterloo, Department of Biology, Waterloo, Ontario, Canada      
5115663	Christopher J._Martyniuk	Canadian Rivers Institute and Department of Biology, University of New Brunswick, Saint John, New Brunswick, Canada      
5115663	Kelly R._Munkittrick	Canadian Rivers Institute and Department of Biology, University of New Brunswick, Saint John, New Brunswick, Canada      
5114572	Joelle_Makoukji	Department of Biochemistry and Molecular Genetics, American University of Beirut Medical Center, Beirut, Lebanon
5114572	Nadine J._Makhoul	Department of Biochemistry and Molecular Genetics, American University of Beirut Medical Center, Beirut, Lebanon
5114572	Maya_Khalil	Department of Internal Medicine, University of Miami Miller SOM Regional Campus, 5301 S. Congress Avenue, Atlantis City, Fl 33462, US
5114572	Sally_El-Sitt	Department of Biochemistry and Molecular Genetics, American University of Beirut Medical Center, Beirut, Lebanon
5114572	Ehab Saad_Aldin	Department of Radiology, University of Iowa Hospitals and Clinics, 200 Hawkins Drive, Iowa City, IA 52242, US
5114572	Mark_Jabbour	Department of Pathology and Laboratory Medicine, American University of Beirut Medical Center, Beirut, Lebanon
5114572	Fouad_Boulos	Department of Pathology and Laboratory Medicine, American University of Beirut Medical Center, Beirut, Lebanon
5114572	Emanuela_Gadaleta	Centre for Molecular Oncology, Barts Cancer Institute, Queen Mary University of London, Charterhouse Square, London EC1M 6BQ, UK
5114572	Ajanthah_Sangaralingam	Department of Pathology and Laboratory Medicine, American University of Beirut Medical Center, Beirut, Lebanon
5114572	Claude_Chelala	Centre for Molecular Oncology, Barts Cancer Institute, Queen Mary University of London, Charterhouse Square, London EC1M 6BQ, UK
5114572	Rose-Mary_Boustany	Department of Biochemistry and Molecular Genetics, American University of Beirut Medical Center, Beirut, Lebanon
5114572	Arafat_Tfayli	Department of Internal Medicine, American University of Beirut Medical Center, Beirut, Lebanon
5104406	Hyo Jeong_Kim	Department of Life Science, Dongguk University Biomedi Campus, 32, Dongguk-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, 410&#x2013;820, South Korea      
5104406	So Young_Kim	Department of Otorhinolaryngology-Head and Neck Surgery, Bundang CHA Medical Center, CHA University, Seongnam, South Korea      
5104406	Jee Young_Kwon	Department of Life Science, Dongguk University Biomedi Campus, 32, Dongguk-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, 410&#x2013;820, South Korea      
5104406	Yeo Jin_Kim	Department of Life Science, Dongguk University Biomedi Campus, 32, Dongguk-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, 410&#x2013;820, South Korea      
5104406	Seung_Hun Kang	Department of Life Science, Dongguk University Biomedi Campus, 32, Dongguk-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, 410&#x2013;820, South Korea      
5104406	Won-Hee_Jang	Department of Life Science, Dongguk University Biomedi Campus, 32, Dongguk-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, 410&#x2013;820, South Korea      
5104406	Jun Ho_Lee	Department of Otorhinolaryngology-Head and Neck Surgery, Seoul National University College of Medicine, Seoul, South Korea      
5104406	Myung-Whan_Seo	Department of Otorhinolaryngology-Head and Neck Surgery, Seoul National University College of Medicine, Seoul, South Korea      
5104406	Jae-Jun_Song	Department of Otorhinolaryngology-Head and Neck Surgery, Korea University College of Medicine, Seoul, South Korea      
5104406	Young Rok_Seo	Department of Life Science, Dongguk University Biomedi Campus, 32, Dongguk-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, 410&#x2013;820, South Korea      
5104406	Moo Kyun_Park	Department of Otorhinolaryngology-Head and Neck Surgery, Seoul National University College of Medicine, Seoul, South Korea      
5133490	Ellen E._Quillen	Department of Genetics, Texas Biomedical Research Institute, PO Box 760549, San Antonio, TX 78245 USA 
5133490	John_Blangero	South Texas Diabetes and Obesity Center, University of Texas Health Science Center at San Antonio, 7703 Floyd Curl Drive, San Antonio, TX 78229 USA 
5133490	Laura_Almasy	South Texas Diabetes and Obesity Center, University of Texas Health Science Center at San Antonio, 7703 Floyd Curl Drive, San Antonio, TX 78229 USA 
5065984	Firas H._Kobeissy	Department of Psychiatry, Center for Neuroproteomics and Biomarkers Research, University of Florida        Gainesville, FL, USA      
5065984	Katharina_Hansen	Department of Neurological Surgery, University of California, San Francisco        San Francisco, CA, USA      
5065984	Melanie_Neumann	Department of Neurological Surgery, University of California, San Francisco        San Francisco, CA, USA      
5065984	Shuping_Fu	Department of Neurological Surgery, University of California, San Francisco        San Francisco, CA, USA      
5065984	Kulin_Jin	Pharmacology &amp; Neuroscience, University of North Texas Health Science Center        Fort Worth, TX, USA      
5065984	Jialing_Liu	Department of Neurological Surgery, University of California, San Francisco        San Francisco, CA, USA      
5082287	Katarzyna A._Szcze&#x15B;niak	Department of Physiological Sciences, Faculty of Veterinary Medicine,Warsaw University of Life Science &#x2013; SGGW,Nowoursynowska 159, 02-776 Warsaw, Poland
5082287	Anna_Ciecierska	Department of Physiological Sciences, Faculty of Veterinary Medicine,Warsaw University of Life Science &#x2013; SGGW,Nowoursynowska 159, 02-776 Warsaw, Poland
5082287	Piotr_Ostaszewski	Department of Physiological Sciences, Faculty of Veterinary Medicine,Warsaw University of Life Science &#x2013; SGGW,Nowoursynowska 159, 02-776 Warsaw, Poland
5082287	Tomasz_Sadkowski	Department of Physiological Sciences, Faculty of Veterinary Medicine,Warsaw University of Life Science &#x2013; SGGW,Nowoursynowska 159, 02-776 Warsaw, Poland
5038970	Yunxiao_Li	College of Forensic Science, Xi&#x2019;an Jiaotong University, Key Laboratory of Ministry of Public Health for Forensic Science, Xi&#x2019;an, PR China      
5038970	Xiaomeng_Qiao	College of Forensic Science, Xi&#x2019;an Jiaotong University, Key Laboratory of Ministry of Public Health for Forensic Science, Xi&#x2019;an, PR China      
5038970	Fangyuan_Yin	College of Forensic Science, Xi&#x2019;an Jiaotong University, Key Laboratory of Ministry of Public Health for Forensic Science, Xi&#x2019;an, PR China      
5038970	Hao_Guo	College of Forensic Science, Xi&#x2019;an Jiaotong University, Key Laboratory of Ministry of Public Health for Forensic Science, Xi&#x2019;an, PR China      
5038970	Xin_Huang	College of Forensic Science, Xi&#x2019;an Jiaotong University, Key Laboratory of Ministry of Public Health for Forensic Science, Xi&#x2019;an, PR China      
5038970	Jianghua_Lai	College of Forensic Science, Xi&#x2019;an Jiaotong University, Key Laboratory of Ministry of Public Health for Forensic Science, Xi&#x2019;an, PR China      
5038970	Shuguang_Wei	College of Forensic Science, Xi&#x2019;an Jiaotong University, Key Laboratory of Ministry of Public Health for Forensic Science, Xi&#x2019;an, PR China      
4995625	Alicja_Majewska	Department of Physiological Sciences, Faculty of Veterinary Medicine, Warsaw University of Life Sciences-SGGW, Warsaw, Poland 
4995625	Ma&#x142;gorzata_Gajewska	Department of Physiological Sciences, Faculty of Veterinary Medicine, Warsaw University of Life Sciences-SGGW, Warsaw, Poland 
4995625	Kourou_Dembele	Department of Small Animal Diseases with Clinic, Faculty of Veterinary Medicine, Warsaw University of Life Sciences-SGGW, Warsaw, Poland 
4995625	Henryk_Maciejewski	Department of Computer Engineering, Wroclaw University of Technology, Wroc&#x142;aw, Poland 
4995625	Adam_Prostek	Department of Physiological Sciences, Faculty of Veterinary Medicine, Warsaw University of Life Sciences-SGGW, Warsaw, Poland 
4995625	Micha&#x142;_Jank	Veterinary Institute, Faculty of Veterinary Medicine and Animal Sciences, Pozna&#x144; University of Life Sciences, Pozna&#x144;, Poland 
4977886	Md Saidur_Rahman	Department of Animal Science and Technology, Chung-Ang University, Anseong, Gyeonggi-Do 456-756 Republic of Korea 
4977886	Woo-Sung_Kwon	Department of Animal Science and Technology, Chung-Ang University, Anseong, Gyeonggi-Do 456-756 Republic of Korea 
4977886	Sung-Jae_Yoon	Department of Animal Science and Technology, Chung-Ang University, Anseong, Gyeonggi-Do 456-756 Republic of Korea 
4977886	Yoo-Jin_Park	Department of Animal Science and Technology, Chung-Ang University, Anseong, Gyeonggi-Do 456-756 Republic of Korea 
4977886	Buom-Yong_Ryu	Department of Animal Science and Technology, Chung-Ang University, Anseong, Gyeonggi-Do 456-756 Republic of Korea 
4977886	Myung-Geol_Pang	Department of Animal Science and Technology, Chung-Ang University, Anseong, Gyeonggi-Do 456-756 Republic of Korea 
4971777	Himanshu_Manchanda	Research Group Systems Biology and Bioinformatics, Leibniz Institute for Natural Product Research and Infection Biology - Hans Knoell Institute        Jena, Germany      
4971777	Nora_Seidel	Department of Virology and Antiviral Therapy, Jena University Hospital        Jena, Germany      
4971777	Markus F._Blaess	Integrated Research and Treatment Center - Center for Sepsis Control and Care, Jena University Hospital        Jena, Germany      
4971777	Ralf A._Claus	Integrated Research and Treatment Center - Center for Sepsis Control and Care, Jena University Hospital        Jena, Germany      
4971777	Joerg_Linde	Research Group Systems Biology and Bioinformatics, Leibniz Institute for Natural Product Research and Infection Biology - Hans Knoell Institute        Jena, Germany      
4971777	Hortense_Slevogt	Centre of Innovation Competence (ZIK) Septomics, Jena University Hospital        Jena, Germany      
4971777	Andreas_Sauerbrei	Department of Virology and Antiviral Therapy, Jena University Hospital        Jena, Germany      
4971777	Reinhard_Guthke	Research Group Systems Biology and Bioinformatics, Leibniz Institute for Natural Product Research and Infection Biology - Hans Knoell Institute        Jena, Germany      
4971777	Michaela_Schmidtke	Department of Virology and Antiviral Therapy, Jena University Hospital        Jena, Germany      
4959372	Jerry W._Shay	University of Texas Southwestern Medical Center, Dallas, TX USA 
4959372	Noriko_Homma	Department of Cell Biology and Anatomy, Graduate School of Medicine, the University of Tokyo, Tokyo, 113-0033 Japan 
4959372	Ruyun_Zhou	Department of Cell Biology and Anatomy, Graduate School of Medicine, the University of Tokyo, Tokyo, 113-0033 Japan 
4959372	Muhammad Imran_Naseer	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, 21589 Saudi Arabia 
4959372	Adeel G._Chaudhary	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, 21589 Saudi Arabia 
4959372	Mohammed_Al-Qahtani	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, 21589 Saudi Arabia 
4959372	Nobutaka_Hirokawa	Department of Cell Biology and Anatomy, Graduate School of Medicine, the University of Tokyo, Tokyo, 113-0033 Japan 
4959372	Maryam_Goudarzi	Department of Biochemistry and Molecular &amp; Cellular Biology, Lombardi Comprehensive Cancer Center, Georgetown University, Washington, DC USA 
4959372	Albert J._Fornace	Department of Biochemistry and Molecular &amp; Cellular Biology, Lombardi Comprehensive Cancer Center, Georgetown University, Washington, DC USA 
4959372	Saleh_Baeesa	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Deema_Hussain	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Mohammed_Bangash	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Fahad_Alghamdi	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Hans-Juergen_Schulten	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Angel_Carracedo	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Ishaq_Khan	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Hanadi_Qashqari	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Nawal_Madkhali	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Mohamad_Saka	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Kulvinder S._Saini	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Awatif_Jamal	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Jaudah_Al-Maghrabi	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Adel_Abuzenadah	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Adeel_Chaudhary	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Mohammed_Al Qahtani	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Ghazi_Damanhouri	King Fahd Medical Research Centre, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Heba_Alkhatabi	Centre of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Anne_Goodeve	Sheffield Diagnostic Genetic Service, Sheffield Children&#x2019;s NHS Foundation Trust, Western Bank, Sheffield, UK 
4959372	Laura_Crookes	Sheffield Diagnostic Genetic Service, Sheffield Children&#x2019;s NHS Foundation Trust, Western Bank, Sheffield, UK 
4959372	Nikolas_Niksic	Sheffield Diagnostic Genetic Service, Sheffield Children&#x2019;s NHS Foundation Trust, Western Bank, Sheffield, UK 
4959372	Nicholas_Beauchamp	Sheffield Diagnostic Genetic Service, Sheffield Children&#x2019;s NHS Foundation Trust, Western Bank, Sheffield, UK 
4959372	Adel M._Abuzenadah	Center of Innovations in Personalized Medicine, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Jim_Vaught	President, ISBER, Editor-in-Chief, Biopreservation &amp; Biobanking, &#x115F;, USA 
4959372	Bruce_Budowle	Institute of Applied Genetics, Department of Molecular and Medical Genetics, University of North Texas Health Science Center, Fort Worth, TX 76107 USA 
4959372	Mourad_Assidi	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Abdelbaset_Buhmeida	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Jaudah_Al-Maghrabi	Department of Pathology, Faculty of Medicine, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Abdelbaset_Buhmeida	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Mourad_Assidi	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Leena_Merdad	Department of Dental Public Health, Faculty of Dentistry, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Sudhir_Kumar	Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA 19122 USA 
4959372	Sayaka_Miura	Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA 19122 USA 
4959372	Karen_Gomez	Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA 19122 USA 
4959372	Angel_Carracedo	Genomic Medicine Group- Galician Foundation of Genomic Medicine (SERGAS), CIBERER, University of Santiago de Compostela, Santiago de Compostela, Spain 
4959372	Mahmood_Rasool	Center of Excellence in Genomic Medicine, King Abdulaziz University, Jeddah, Kingdom of Saudi Arabia 
4959372	Ahmed_Rebai	Laboratory of Molecular and Cellular Screening Processes (Bioinformatics Group), Centre of Biotechnology of Sfax, P.O. Box &#x201C;1177&#x201D;, Sfax, Tunisia 
4959372	Sajjad_Karim	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, PO Box 80216, Jeddah, 21589 Saudi Arabia 
4959372	Hend F. Nour_Eldin	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, PO Box 80216, Jeddah, 21589 Saudi Arabia 
4959372	Heba_Abusamra	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, PO Box 80216, Jeddah, 21589 Saudi Arabia 
4959372	Elham M._Alhathli	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, PO Box 80216, Jeddah, 21589 Saudi Arabia 
4959372	Nada_Salem	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, PO Box 80216, Jeddah, 21589 Saudi Arabia 
4959372	Mohammed H._Al-Qahtani	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, PO Box 80216, Jeddah, 21589 Saudi Arabia 
4959372	Sudhir_Kumar	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, PO Box 80216, Jeddah, 21589 Saudi Arabia 
4959372	Hossam_Faheem	Fujitsu Technology Solutions International, &#x115F;, &#x115F; 
4959372	Ashok_Agarwa	Case Western Reserve University, School of Medicine and Lerner College of Medicine, Cleveland Clinic Foundation, Cleveland, Ohio USA 
4959372	Eberhard_Nieschlag	Center for Reproductive Medicine and Andrology, University of M&#xFC;nster, M&#xFC;nster, Germany 
4959372	Joachim_Wistuba	Center for Reproductive Medicine and Andrology, University of M&#xFC;nster, M&#xFC;nster, Germany 
4959372	Oliver S._Damm	Center for Reproductive Medicine and Andrology, University of M&#xFC;nster, M&#xFC;nster, Germany 
4959372	Mohd A._Beg	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Taha A._Abdel-Meguid	Department of Urology, King Abdulaziz University Hospital, Jeddah, Saudi Arabia 
4959372	Hisham A._Mosli	Department of Urology, King Abdulaziz University Hospital, Jeddah, Saudi Arabia 
4959372	Osama S._Bajouh	Department of Obstetrics and Gynecology, King Abdulaziz University Hospital, Jeddah, Kingdom of Saudi Arabia 
4959372	Adel M._Abuzenadah	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Mohammed H._Al-Qahtani	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Serdar_Coskun	Assisted Reproductive Technology Laboratory, Department of Pathology and Laboratory Medicine, King Faisal Specialist Hospital and Research Center, Riyadh, Kingdom of Saudi Arabia 
4959372	Muhammad_Abu-Elmagd	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Abdelbaset_Buhmeida	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Ashraf_Dallol	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Jaudah_Al-Maghrabi	Department of Pathology, Faculty of medicine, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Sahar_Hakamy	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Wejdan_Al-Qahtani	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Asia_Al-Harbi	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Shireen_Hussain	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Mourad_Assidi	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Mohammed_Al-Qahtani	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Adel_Abuzenadah	Center of Excellence in Genomic Medicine Research, King Abdulaziz University, Jeddah, Saudi Arabia 
4959372	Burak_Ozkosem	Biodesign Institute, Arizona State University, Tempe, AZ 85281 USA 
4959372	Rick_DuBois	Department of Chemistry and Biochemistry, Arizona State University, Tempe, AZ 85287 USA 
4959372	Safia S._Messaoudi	Forensic Biology Department, College of Forensic Sciences, Naif Arab University for Security Sciences, Riyadh, Kingdom of Saudi Arabia 
4959372	Maryam T._Dandana	College of Pharmacy of Monastir, Monastir, Tunisia 
4959372	Touhami_Mahjoub	College of Pharmacy of Monastir, Monastir, Tunisia 
4959372	Wassim Y._Almawi	Department of Medical Biochemistry, Arabian Gulf University, Manama, Bahrain 
4959372	S._Abdalla	Department of Physics, Faculty of Science, King Abdulaziz University Jeddah, P.O. Box 80203, Jeddah, 21589 Saudi Arabia 
4959372	M. Nabil_Al-Aama	Internal Medicine and Cardiology, King Abdulaziz University Medical School, Jeddah, Saudi Arabia 
4959372	Asmaa_Elzawahry	Department of Bioinformatics, National Cancer Center Research Institute, 5-1-1 Tsukiji, Chuuoo-ku, Tokyo, 104-0045 Japan 
4959372	Tsuyoshi_Takahashi	Department of Gastroenterological Surgery, Osaka University Graduate School of Medicine, 2-2 E2, Yamadaoka, Suita City, Osaka 565-0871 Japan 
4959372	Sachiyo_Mimaki	Division of Translational Research, Exploratory Oncology Research and Clinical Trial Center, National Cancer Center, 6-5-1 Kashiwanoha, Kashiwa, Chiba 277-8577 Japan 
4959372	Eisaku_Furukawa	Department of Bioinformatics, National Cancer Center Research Institute, 5-1-1 Tsukiji, Chuuoo-ku, Tokyo, 104-0045 Japan 
4959372	Rie_Nakatsuka	Department of Gastroenterological Surgery, Osaka University Graduate School of Medicine, 2-2 E2, Yamadaoka, Suita City, Osaka 565-0871 Japan 
4959372	Isao_Kurosaka	Department of Bioinformatics, National Cancer Center Research Institute, 5-1-1 Tsukiji, Chuuoo-ku, Tokyo, 104-0045 Japan 
4959372	Takahiko_Nishigaki	Department of Gastroenterological Surgery, Osaka University Graduate School of Medicine, 2-2 E2, Yamadaoka, Suita City, Osaka 565-0871 Japan 
4959372	Hiromi_Nakamura	Division of Cancer Genomics, National Cancer Center Research Institute, 5-1-1 Tsukiji, Chuuoo-ku, Tokyo, 104-0045 Japan 
4959372	Satoshi_Serada	Division of Cancer Genomics, National Cancer Center Research Institute, 5-1-1 Tsukiji, Chuuoo-ku, Tokyo, 104-0045 Japan 
4959372	Tetsuji_Naka	Laboratory for Immune Signal, National Institute of Biomedical Innovation, 7-6-8 Saito-Asagi, Ibaraki City, Osaka 567-0085 Japan 
4959372	Seiichi_Hirota	Department of Surgical Pathology, Hyogo Medical College, 1-1, Mukogawa-cho, Nishinomiya City, Hyogo 663-8501 Japan 
4959372	Tatsuhiro_Shibata	Laboratory for Immune Signal, National Institute of Biomedical Innovation, 7-6-8 Saito-Asagi, Ibaraki City, Osaka 567-0085 Japan 
4959372	Katsuya_Tsuchihara	Division of Translational Research, Exploratory Oncology Research and Clinical Trial Center, National Cancer Center, 6-5-1 Kashiwanoha, Kashiwa, Chiba 277-8577 Japan 
4959372	Toshirou_Nishida	Department of Surgery, National Cancer Center Hospital East, 6-5-1 Kashiwanoha, Kashiwa, Chiba 277-8577 Japan 
4959372	Mamoru_Kato	Department of Bioinformatics, National Cancer Center Research Institute, 5-1-1 Tsukiji, Chuuoo-ku, Tokyo, 104-0045 Japan 
4959372	Sajid_Mehmood	Clinical Biochemistry Group, Department of Biochemistry &amp; Molecular Biology, University of Gujrat, Punjab, Pakistan 
4959372	Naeem Mahmood_Ashraf	Clinical Biochemistry Group, Department of Biochemistry &amp; Molecular Biology, University of Gujrat, Punjab, Pakistan 
4959372	Awais_Asif	Clinical Biochemistry Group, Department of Biochemistry &amp; Molecular Biology, University of Gujrat, Punjab, Pakistan 
4959372	Muhammad_Bilal	Clinical Biochemistry Group, Department of Biochemistry &amp; Molecular Biology, University of Gujrat, Punjab, Pakistan 
4959372	Malik Siddique_Mehmood	Clinical Biochemistry Group, Department of Biochemistry &amp; Molecular Biology, University of Gujrat, Punjab, Pakistan 
4959372	Aadil_Hussain	Clinical Biochemistry Group, Department of Biochemistry &amp; Molecular Biology, University of Gujrat, Punjab, Pakistan 
4959372	Qazi Mohammad Sajid_Jamal	Department of Health Information Management, College of Applied Medical Sciences, Buraydah Colleges, Al Qassim, Saudi Arabia 
4959372	Mughees Uddin_Siddiqui	Department of Health Information Management, College of Applied Medical Sciences, Buraydah Colleges, Al Qassim, Saudi Arabia 
4959372	Mohammad A._Alzohairy	Department of Medical Laboratory, College of Applied Medical Sciences, Buraydah Colleges, Al Qassim, Saudi Arabia 
4959372	Mohammad A._Al Karaawi	Department of Medical Laboratory, College of Applied Medical Sciences, Buraydah Colleges, Al Qassim, Saudi Arabia 
4959372	Taoufik_Nedjadi	King Fahd Medical Research Centre, KAU, Jeddah, Kingdom of Saudi Arabia 
4959372	Jaudah_Al-Maghrabi	Department of Pathology, Faculty of Medicine, KAU, Jeddah, Kingdom of Saudi Arabia 
4959372	Mourad_Assidi	Centre for Excellence in Genomic Medicine Research, Jeddah, Kingdom of Saudi Arabia 
4959372	Heba_Al-Khattabi	Centre for Excellence in Genomic Medicine Research, Jeddah, Kingdom of Saudi Arabia 
4959372	Adel_Al-Ammari	Department of Urology, King Faisal Specialist Hospital and research Centre, Jeddah, Kingdom of Saudi Arabia 
4959372	Ahmed_Al-Sayyad	Department of Urology, KAUH, Jeddah, Kingdom of Saudi Arabia 
4959372	Abdelbaset_Buhmeida	Centre for Excellence in Genomic Medicine Research, Jeddah, Kingdom of Saudi Arabia 
4959372	Mohammed_Al-Qahtani	Centre for Excellence in Genomic Medicine Research, Jeddah, Kingdom of Saudi Arabia 
4959372	H&#xE9;dia_Zitouni	Research&#x2019;s Laboratory of Human Genome and Multi-factorial diseases LR12ES07, College of Pharmacy, Monastir, 5000 Tunisia 
4959372	Nozha_Raguema	Research&#x2019;s Laboratory of Human Genome and Multi-factorial diseases LR12ES07, College of Pharmacy, Monastir, 5000 Tunisia 
