pmid	forename_lastname	affiliation
5429543	Nadine_Reintjes	0000 0000 8580 3777grid.6190.eInstitute of Human Genetics, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Francesca_Fabretti	0000 0000 8580 3777grid.6190.eDepartment II of Internal Medicine and Center for Molecular Medicine Cologne, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Hakam_Gharbi	0000 0000 8580 3777grid.6190.eDepartment II of Internal Medicine and Center for Molecular Medicine Cologne, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Alexander C._Adam	0000 0000 8580 3777grid.6190.eDepartment of Pathology, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Heike_G&#xF6;bel	0000 0000 8580 3777grid.6190.eDepartment of Pathology, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Mareike_Franke	0000 0000 8580 3777grid.6190.eDepartment of Radiology, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Bernhard_Schermer	0000 0000 8580 3777grid.6190.eDepartment II of Internal Medicine and Center for Molecular Medicine Cologne, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Stefan_Haneder	0000 0000 8580 3777grid.6190.eDepartment of Radiology, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Thomas_Benzing	0000 0000 8580 3777grid.6190.eDepartment II of Internal Medicine and Center for Molecular Medicine Cologne, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Bodo B._Beck	0000 0000 8580 3777grid.6190.eInstitute of Human Genetics, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5429543	Roman-Ulrich_M&#xFC;ller	0000 0000 8580 3777grid.6190.eDepartment II of Internal Medicine and Center for Molecular Medicine Cologne, University of Cologne, Kerpener Str. 62, 50937 Cologne, Germany 
5431645	Tetsuo_Yasugi	grid.474692.aLaboratory for Growth Control Signaling, RIKEN Center for Developmental Biology (CDB), 2-2-3 Minatojima-Minamimachi, Chuo-ku, Kobe, Hyogo, 650-0047 Japan 
5431645	Takayuki_Yamada	grid.474692.aLaboratory for Growth Control Signaling, RIKEN Center for Developmental Biology (CDB), 2-2-3 Minatojima-Minamimachi, Chuo-ku, Kobe, Hyogo, 650-0047 Japan 
5431645	Takashi_Nishimura	grid.474692.aLaboratory for Growth Control Signaling, RIKEN Center for Developmental Biology (CDB), 2-2-3 Minatojima-Minamimachi, Chuo-ku, Kobe, Hyogo, 650-0047 Japan 
5431539	Lauren N._Randolph	0000 0001 2097 4281grid.29857.31Department of Biomedical Engineering, Pennsylvania State University, University Park, PA 16802 USA 
5431539	Xiaoping_Bao	0000 0001 0701 8607grid.28803.31Department of Chemical and Biological Engineering, University of Wisconsin, Madison, WI 53706 USA 
5431539	Chikai_Zhou	0000 0004 1937 0626grid.4714.6Department of Cell and Molecular Biology, Karolinska Institutet, 17177 Stockholm, Sweden 
5431539	Xiaojun_Lian	0000 0001 2097 4281grid.29857.31Department of Biomedical Engineering, Pennsylvania State University, University Park, PA 16802 USA 
5423769	Bo_Gong	State Key Laboratory of Membrane Biology, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China
5423769	Weimin_Shen	State Key Laboratory of Membrane Biology, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China
5423769	Wanghua_Xiao	State Key Laboratory of Membrane Biology, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China
5423769	Yaping_Meng	State Key Laboratory of Membrane Biology, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China
5423769	Anming_Meng	State Key Laboratory of Membrane Biology, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China
5423769	Shunji_Jia	State Key Laboratory of Membrane Biology, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China
5412054	Marie-Angela_Wulf	0000 0004 1937 0650grid.7400.3Institute of Neuropathology, University of Zurich, R&#xE4;mistrasse 100, CH-8091 Z&#xFC;rich, Switzerland 
5412054	Assunta_Senatore	0000 0004 1937 0650grid.7400.3Institute of Neuropathology, University of Zurich, R&#xE4;mistrasse 100, CH-8091 Z&#xFC;rich, Switzerland 
5412054	Adriano_Aguzzi	0000 0004 1937 0650grid.7400.3Institute of Neuropathology, University of Zurich, R&#xE4;mistrasse 100, CH-8091 Z&#xFC;rich, Switzerland 
5407792	Maki_Kamoshita	Laboratory of Animal Reproduction, Graduate School of Veterinary Science, Azabu University, Sagamihara, Japan      
5407792	Tsubasa_Kato	Laboratory of Animal Reproduction, Graduate School of Veterinary Science, Azabu University, Sagamihara, Japan      
5407792	Katsuyoshi_Fujiwara	Laboratory of Animal Reproduction, Graduate School of Veterinary Science, Azabu University, Sagamihara, Japan      
5407792	Takafumi_Namiki	Laboratory of Animal Reproduction, Graduate School of Veterinary Science, Azabu University, Sagamihara, Japan      
5407792	Kazuaki_Matsumura	Japan Advanced Institute of Science and Technology, Nomi, Japan      
5407792	Suong-Hyu_Hyon	Center for Fiber and Textile Science, Kyoto Institute of Technology, Matsugasaki, Kyoto, Japan      
5407792	Junya_Ito	Laboratory of Animal Reproduction, Graduate School of Veterinary Science, Azabu University, Sagamihara, Japan      
5407792	Naomi_Kashiwazaki	Laboratory of Animal Reproduction, Graduate School of Veterinary Science, Azabu University, Sagamihara, Japan      
5404292	Aimee_Malzahn	0000 0001 0941 7177grid.164295.dDepartment of Plant Science and Landscape Architecture, University of Maryland, College Park, MD 20742 USA 
5404292	Levi_Lowder	0000 0001 2191 0423grid.255364.3Department of Biology, East Carolina University, Greenville, NC 27858 USA 
5404292	Yiping_Qi	0000 0001 0941 7177grid.164295.dDepartment of Plant Science and Landscape Architecture, University of Maryland, College Park, MD 20742 USA 
5397409	Genevieve_Gourdon	Institut National de la Sant&#xE9; et de la Recherche M&#xE9;dicale UMR1163        Paris, France      
5397409	Giovanni_Meola	Department of Biomedical Sciences for Health, Policlinico San Donato (IRCCS), University of Milan        Milan, Italy      
5430486	Ming_Li	grid.266097.cDepartment of Entomology and Riverside Center for Disease Vector Research, Institute for Integrative Genome Biology, University of California, Riverside, Riverside, CA 92521 USA 
5430486	Lauren Yun Cook_Au	W.M. Keck Science Department, Claremont McKenna, Pitzer and Scripps Colleges, 925 Mills Avenue, Claremont, CA 91711 USA 
5430486	Deema_Douglah	W.M. Keck Science Department, Claremont McKenna, Pitzer and Scripps Colleges, 925 Mills Avenue, Claremont, CA 91711 USA 
5430486	Abigail_Chong	grid.266097.cDepartment of Entomology and Riverside Center for Disease Vector Research, Institute for Integrative Genome Biology, University of California, Riverside, Riverside, CA 92521 USA 
5430486	Bradley J._White	grid.266097.cDepartment of Entomology and Riverside Center for Disease Vector Research, Institute for Integrative Genome Biology, University of California, Riverside, Riverside, CA 92521 USA 
5430486	Patrick M._Ferree	W.M. Keck Science Department, Claremont McKenna, Pitzer and Scripps Colleges, 925 Mills Avenue, Claremont, CA 91711 USA 
5430486	Omar S._Akbari	grid.266097.cDepartment of Entomology and Riverside Center for Disease Vector Research, Institute for Integrative Genome Biology, University of California, Riverside, Riverside, CA 92521 USA 
5413347	Catherine M_Drerup	Department of Cell, Developmental and Cancer Biology, Oregon Health &amp; Science University, Portland, United States
5413347	Amy L_Herbert	Department of Developmental Biology, Washington University School of Medicine, St. Louis, United States
5413347	Kelly R_Monk	Department of Developmental Biology, Washington University School of Medicine, St. Louis, United States
5413347	Alex V_Nechiporuk	Department of Cell, Developmental and Cancer Biology, Oregon Health &amp; Science University, Portland, United States
5386974	Syed Shan-e-Ali_Zaidi	UNKNOWN
5386974	Shahid_Mansoor	UNKNOWN
5429678	Sayaka_Omori	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Hideyuki_Tanabe	grid.275033.0Department of Evolutionary Studies of Biosystems, School of Advanced Sciences, SOKENDAI (The Graduate University for Advanced Studies), Shonan Village, Hayama, Kanagawa 240-0193 Japan 
5429678	Kimihiko_Banno	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Ayumi_Tsuji	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Nobutoshi_Nawa	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Katsuya_Hirata	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Keiji_Kawatani	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Chikara_Kokubu	grid.136593.bDepartment of Genome Biology, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Junji_Takeda	grid.136593.bDepartment of Genome Biology, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Hidetoshi_Taniguchi	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Hitomi_Arahori	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Kazuko_Wada	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Yasuji_Kitabatake	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5429678	Keiichi_Ozono	grid.136593.bDepartment of Pediatrics, Graduate School of Medicine, Osaka University, Suita, Osaka 565-0871 Japan 
5381947	Hua_Guo	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Min_Wei	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Yang_Liu	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Ying_Zhu	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Wenteng_Xu	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Liang_Meng	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Na_Wang	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Changwei_Shao	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Sheng_Lu	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Fengtao_Gao	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Zhongkai_Cui	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Zhanfei_Wei	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Fazhen_Zhao	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5381947	Songlin_Chen	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (CAFS), Key Laboratory for Sustainable Development of Marine Fisheries, Ministry of Agriculture, Qingdao, PR China      
5380955	Zhaojing_Lu	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Xuebin_Hu	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Fei_Liu	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Dinesh C._Soares	MRC Human Genetics Unit/Centre for Genomic &amp; Experimental Medicine, MRC Institute of Genetics and Molecular Medicine, University of Edinburgh, Edinburgh, EH4 2XU, United Kingdom
5380955	Xiliang_Liu	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Shanshan_Yu	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Meng_Gao	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Shanshan_Han	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Yayun_Qin	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Chang_Li	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Tao_Jiang	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Daji_Luo	Department of Medical Genetics, School of Basic Medical Sciences, Wuhan University, Wuhan, Hubei, P.R China
5380955	An-Yuan_Guo	Department of Bioinformatics and Systems Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Zhaohui_Tang	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5380955	Mugen_Liu	Key Laboratory of Molecular Biophysics of Ministry of Education, Department of Genetics and Developmental Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, 430074, P.R China
5379551	William_Kelton	Department of Biosystems Science and Engineering, ETH Z&#xFC;rich, Basel, Switzerland
5379551	Ann Cathrin_Waindok	Department of Biosystems Science and Engineering, ETH Z&#xFC;rich, Basel, Switzerland
5379551	Theresa_Pesch	Department of Biosystems Science and Engineering, ETH Z&#xFC;rich, Basel, Switzerland
5379551	Mark_Pogson	Department of Biosystems Science and Engineering, ETH Z&#xFC;rich, Basel, Switzerland
5379551	Kyle_Ford	Department of Biosystems Science and Engineering, ETH Z&#xFC;rich, Basel, Switzerland
5379551	Cristina_Parola	Department of Biosystems Science and Engineering, ETH Z&#xFC;rich, Basel, Switzerland
5379551	Sai T._Reddy	Department of Biosystems Science and Engineering, ETH Z&#xFC;rich, Basel, Switzerland
5428437	Youhui_Gong	0000 0001 2297 8753grid.252546.2Department of Entomology and Plant Pathology, Auburn University, Auburn, AL 36849 USA 
5428437	Ting_Li	0000 0001 2297 8753grid.252546.2Department of Entomology and Plant Pathology, Auburn University, Auburn, AL 36849 USA 
5428437	Yucheng_Feng	0000 0001 2297 8753grid.252546.2Department of Crop, Soil and Environmental Sciences, Auburn University, Auburn, AL 36849 USA 
5428437	Nannan_Liu	0000 0001 2297 8753grid.252546.2Department of Entomology and Plant Pathology, Auburn University, Auburn, AL 36849 USA 
5375128	Minho_Won	Section on Developmental Biology, DDB, National Institute of Child Health and Human Development, NIH, Bethesda, Maryland, United States of America      
5375128	Igor B._Dawid	Section on Developmental Biology, DDB, National Institute of Child Health and Human Development, NIH, Bethesda, Maryland, United States of America      
5372787	Jian-Zhong_Liu	College of Chemistry and Life Sciences, Zhejiang Normal University        Jinhua, China      
5372787	Feng_Li	College of Horticultural and Forestry Sciences, Huazhong Agricultural University        Wuhan, China      
5372787	Yule_Liu	School of Life Sciences, Tsinghua University        Beijing, China      
5370431	Sarah_Kopischke	0000 0001 0672 4366grid.10854.38Botany Department, School of Biology/Chemistry, Osnabrueck University, Osnabrueck, Germany 
5370431	Esther_Sch&#xFC;&#xDF;ler	0000 0001 0672 4366grid.10854.38Botany Department, School of Biology/Chemistry, Osnabrueck University, Osnabrueck, Germany 
5370431	Felix_Althoff	0000 0001 0672 4366grid.10854.38Botany Department, School of Biology/Chemistry, Osnabrueck University, Osnabrueck, Germany 
5370431	Sabine_Zachgo	0000 0001 0672 4366grid.10854.38Botany Department, School of Biology/Chemistry, Osnabrueck University, Osnabrueck, Germany 
5389024	Tuyana B._Malankhanova	The Federal Research Center Institute of Cytology and Genetics, The Siberian Branch of the Russian Academy of Sciences, Novosibirsk, Russia
5389024	Anastasia A._Malakhova	The Federal Research Center Institute of Cytology and Genetics, The Siberian Branch of the Russian Academy of Sciences, Novosibirsk, Russia
5389024	Sergey P._Medvedev	The Federal Research Center Institute of Cytology and Genetics, The Siberian Branch of the Russian Academy of Sciences, Novosibirsk, Russia
5389024	Suren M._Zakian	The Federal Research Center Institute of Cytology and Genetics, The Siberian Branch of the Russian Academy of Sciences, Novosibirsk, Russia
5366945	Fei_Xu	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Yixuan_Fang	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Lili_Yan	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Lan_Xu	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Suping_Zhang	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Yan_Cao	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Li_Xu	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Xiaoying_Zhang	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Jialing_Xie	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Gaoyue_Jiang	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Chaorong_Ge	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Ni_An	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Daohong_Zhou	Division of Radiation Health, Department of Pharmaceutical Sciences, University of Arkansas Medical Sciences, Little Rock, Arkansas 72205, USA
5366945	Na_Yuan	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366945	Jianrong_Wang	Hematology Center of Cyrus Tang Medical Institute, Collaborative Innovation Center of Hematology, Soochow University School of Medicine, Suzhou 215123, China
5366885	Cha Kyung_Youn	Laboratory of Genomic Instability and Cancer therapeutics, Cancer Mutation Research Center, Chosun University School of Medicine, 375 Seosuk-dong, Gwangju 61452, Republic of Korea
5366885	Hong Beum_Kim	Laboratory of Genomic Instability and Cancer therapeutics, Cancer Mutation Research Center, Chosun University School of Medicine, 375 Seosuk-dong, Gwangju 61452, Republic of Korea
5366885	Ting Ting_Wu	Laboratory of Genomic Instability and Cancer therapeutics, Cancer Mutation Research Center, Chosun University School of Medicine, 375 Seosuk-dong, Gwangju 61452, Republic of Korea
5366885	Sanggon_Park	Department of Internal Medicine, Hemato-oncology, Chosun University School of Medicine, 375 Seosuk-dong, Gwangju 61452, Republic of Korea
5366885	Sung Il_Cho	Department of Otolaryngology-Head and Neck Surgery, Chosun University School of Medicine, 375 Seosuk-dong, Gwangju 61452, Republic of Korea
