pmid	year	count	title	otherid
5379551	2017	2	Reprogramming MHC specificity by CRISPR-Cas9-assisted cassette exchange	28374766
5428437	2017	2	The function of two P450s, CYP9M10 and CYP6AA7, in the permethrin resistance of <italic>Culex quinquefasciatus</italic>	28373679
5375128	2017	2	PCR artifact in testing for homologous recombination in genomic editing in zebrafish	28362803
5372787	2017	1	Editorial: Plant Immunity against Viruses	28424667
5370431	2017	112	TALEN-mediated genome-editing approaches in the liverwort <italic>Marchantia polymorpha</italic> yield high efficiencies for targeted mutagenesis	28360929
5389024	2017	14	Modern Genome Editing Technologies in Huntington&#x2019;s Disease Research	28128770
5366945	2017	1	Nuclear localization of Beclin 1 promotes radiation-induced DNA damage repair independent of autophagy	28345663
5366885	2017	11	53BP1 contributes to regulation of autophagic clearance of mitochondria	28345606
5366340	2017	2	Inactivation of the &#x3B2;(1,2)-xylosyltransferase and the &#x3B1;(1,3)-fucosyltransferase genes in <italic>Nicotiana tabacum</italic> BY-2 Cells by a Multiplex CRISPR/Cas9 Strategy Results in Glycoproteins without Plant-Specific Glycans	28396675
5373415	2017	1	Studying human immunodeficiencies in humans: advances in fundamental concepts and therapeutic interventions	28408979
5428250	2017	15	Efficient Generation of diRNAs Requires Components in the Posttranscriptional Gene Silencing Pathway	28331197
5360763	2017	1	Functional Roles of microRNAs in Agronomically Important Plants&#x2014;Potential as Targets for Crop Improvement and Protection	28382044
5353682	2017	32	One-step generation of mice carrying a conditional allele together with an HA-tag insertion for the delta opioid receptor	28300205
5352225	2017	2	Dynamics of embryonic stem cell differentiation inferred from single-cell transcriptomics show a series of transitions through discrete cell states	28296635
5349515	2017	2	<italic>Ndrg3</italic> gene regulates DSB repair during meiosis through modulation the ERK signal pathway in the male germ cells	28290521
5413353	2017	1	Decoupling global biases and local interactions between cell biological variables	28287393
5347080	2017	2	Targeted mutagenesis in cotton (<italic>Gossypium hirsutum</italic> L.) using the CRISPR/Cas9 system	28287154
5346537	2017	46	DNA Methylation Affects the Efficiency of Transcription Activator-Like Effector Nucleases-Mediated Genome Editing in Rice	28348570
5344921	2017	3	How to Train a Cell&#x2013;Cutting-Edge Molecular Tools	28344971
5339335	2017	1	Generation of High-Amylose Rice through CRISPR/Cas9-Mediated Targeted Mutagenesis of Starch Branching Enzymes	28326091
5339269	2017	5	HIV Diagnosis and Treatment through Advanced Technologies	28326304
5408939	2017	10	Genome Editing and Directed Differentiation of hPSCs for Interrogating Lineage Determinants in Human Pancreatic Development	28287608
5427885	2017	1	Creation of mutant mice with megabase-sized deletions containing custom-designed breakpoints by means of the CRISPR/Cas9 system	28246396
5335549	2017	1	A high-efficiency CRISPR/Cas9 system for targeted mutagenesis in Cotton (<italic>Gossypium hirsutum</italic> L.)	28256588
5334454	2017	4	Genetic Analysis of Histamine Signaling in Larval Zebrafish Sleep	28275716
5360846	2017	3	Non-human Primate Models for Brain Disorders &#x2013; Towards Genetic Manipulations <italic>via</italic> Innovative Technology	28251519
5342826	2017	3	Lipid droplet biology and evolution illuminated by the characterization of a novel perilipin in teleost fish	28244868
5327566	2017	3	Gene therapy for primary immune deficiencies: a Canadian perspective	28261277
5325261	2017	3	CRISPR/Cas9 mediated chicken Stra8 gene knockout and inhibition of male germ cell differentiation	28234938
5331220	2017	2	Oxidation of F-actin controls the terminal steps of cytokinesis	28230050
5322522	2017	9	<italic>Rtfc (4931414P19Rik</italic>) Regulates <italic>in vitro</italic> Thyroid Differentiation and <italic>in vivo</italic> Thyroid Function	28230092
5322564	2017	1	Rapid and tunable method to temporally control gene editing based on conditional Cas9 stabilization	28224990
5319998	2017	6	Genetic Transformation and Genomic Resources for Next-Generation Precise Genome Engineering in Vegetable Crops	28275380
5319984	2017	1	Dietary Risk Assessment of <italic>v-ATPase A</italic> dsRNAs on Monarch Butterfly Larvae	28275381
5318956	2017	1	A novel role of the organizer gene <italic>Goosecoid</italic> as an inhibitor of Wnt/PCP-mediated convergent extension in <italic>Xenopus</italic> and mouse	28220837
5319176	2017	1	Retinoic acid promotes expression of germline-specific genes in chicken blastoderm cells by stimulating Smad1/5 phosphorylation in a feeder-free culture system	28219352
5319170	2017	1	Aquaculture genomics, genetics and breeding in the United States: current status, challenges, and priorities for future research	28219347
5319046	2017	2	Efficient precise knockin with a double cut HDR donor after CRISPR/Cas9-mediated double-stranded DNA cleavage	28219395
5315338	2017	11	SplitAx: A novel method to assess the function of engineered nucleases	28212417
5314398	2017	4	Regulation of mRNA splicing by MeCP2 via epigenetic modifications in the brain	28211484
5337393	2017	1	The Roles of Insulin-Like Growth Factors in Mesenchymal Stem Cell Niche	28298931
5311979	2017	32	Genome editing reveals <italic>dmrt1</italic> as an essential male sex-determining gene in Chinese tongue sole (<italic>Cynoglossus semilaevis</italic>)	28205594
5309830	2017	1	Method for Dual Viral Vector Mediated CRISPR-Cas9 Gene Disruption in Primary Human Endothelial Cells	28198371
5306361	2017	18	Progress in Genome Editing Technology and Its Application in Plants	28261237
5306134	2017	1	RNA Interference (RNAi) as a Potential Tool for Control of Mycotoxin Contamination in Crop Plants: Concepts and Considerations	28261252
5360818	2017	9	New traits in crops produced by genome editing techniques based on deletions	28386301
5316833	2017	2	IFI16 and cGAS cooperate in the activation of STING during DNA sensing in human keratinocytes	28194029
5305201	2017	15	Comparison of Zebrafish <italic>tmem88a</italic> mutant and morpholino knockdown phenotypes	28192479
5304405	2017	1	Rodent Models for the Analysis of Tissue Clock Function in Metabolic Rhythms Research	28243224
5309790	2017	1	RIP1 autophosphorylation is promoted by mitochondrial ROS and is essential for RIP3 recruitment into necrosome	28176780
5296774	2017	2	A combinational CRISPR/Cas9 gene-editing approach can halt HIV replication and prevent viral escape	28176813
5292584	2017	2	Systems Biology-Derived Discoveries of Intrinsic Clocks	28220104
5289958	2017	1	Genomic Editing of Non-Coding RNA Genes with CRISPR/Cas9 Ushers in a Potential Novel Approach to Study and Treat Schizophrenia	28217082
5289047	2017	1	Transgenic rat models for mutagenesis and carcinogenesis	28174618
5286826	2017	2	Single Cas9 nickase induced generation of <italic>NRAMP1</italic> knockin cattle with reduced off-target effects	28143571
5428337	2017	11	Identification of Mutant Genes and Introgressed Tiger Salamander DNA in the Laboratory Axolotl, <italic>Ambystoma mexicanum</italic>	28127056
5282855	2017	1	Microbial production of vitamin B<sub>12</sub>: a review and future perspectives	28137297
5278499	2017	1	Functional Characterization of CYP716 Family P450 Enzymes in Triterpenoid Biosynthesis in Tomato	28194155
5259880	2017	1	The SH-SY5Y cell line in Parkinson&#x2019;s disease research: a systematic review	28118852
5287576	2017	3	Complementary Critical Functions of <italic>Zfy1</italic> and <italic>Zfy2</italic> in Mouse Spermatogenesis and Reproduction	28114340
5259899	2017	3	Optimizing mesoderm progenitor selection and three-dimensional microniche culture allows highly efficient endothelial differentiation and ischemic tissue repair from human pluripotent stem cells	28114972
5256949	2017	1	TSA and BIX-01294 Induced Normal DNA and Histone Methylation and Increased Protein Expression in Porcine Somatic Cell Nuclear Transfer Embryos	28114389
5253374	2017	3	An Efficient Electroporation Protocol for the Genetic Modification of Mammalian Cells	28168187
5253358	2017	11	Antiviral Defenses in Plants through Genome Editing	28167937
5263891	2017	1	Rapid generation of hypomorphic mutations	28106166
5247716	2017	3	Isl2b regulates anterior second heart field development in zebrafish	28106108
5247430	2017	2	SeedUSoon: A New Software Program to Improve Seed Stock Management and Plant Line Exchanges between Research Laboratories	28163712
5283769	2017	17	KLK5 and KLK7 Ablation Fully Rescues Lethality of Netherton Syndrome-Like Phenotype	28095415
5247581	2017	3	A signature motif in LIM proteins mediates binding to checkpoint proteins and increases tumour radiosensitivity	28094252
5241150	2017	63	Non-Homologous End Joining and Homology Directed DNA Repair Frequency of Double-Stranded Breaks Introduced by Genome Editing Reagents	28095454
5279741	2017	8	Programmable Genome Editing Tools and their Regulation for Efficient Genome Engineering	28179977
5225427	2017	15	Hypoxia activates Wnt/&#x3B2;-catenin signaling by regulating the expression of BCL9 in human hepatocellular carcinoma	28074862
5223215	2017	1	Generation of germline ablated male pigs by CRISPR/Cas9 editing of the <italic>NANOS2</italic> gene	28071690
5222187	2017	2	Enhancing Targeted Genomic DNA Editing in Chicken Cells Using the CRISPR/Cas9 System	28068387
5216022	2017	2	Genome Editing of <italic>Wnt-1</italic>, a Gene Associated with Segmentation, via CRISPR/Cas9 in the Pine Caterpillar Moth, <italic>Dendrolimus punctatus</italic>	28111552
5214849	2017	1	Gene Targeting Without DSB Induction Is Inefficient in Barley	28105032
5209389	2017	3	RNA-Guided Cas9-Induced Mutagenesis in Tobacco Followed by Efficient Genetic Fixation in Doubled Haploid Plants	28101094
5237740	2017	1	Genetically Modified T-Cell-Based Adoptive Immunotherapy in Hematological Malignancies	28116322
5270624	2017	11	The Ciliopathy Gene <italic>ahi1</italic> Is Required for Zebrafish Cone Photoreceptor Outer Segment Morphogenesis and Survival	28118669
5214730	2017	11	CRISPR-Cas9: a promising tool for gene editing on induced pluripotent stem cells	28049282
5354785	2016	8	TRAIL receptor gene editing unveils TRAIL-R1 as a master player of apoptosis induced by TRAIL and ER stress	28039489
5286388	2016	1	Genetically engineered mouse models in oncology research and cancer medicine	28028012
5274512	2017	15	Establishment of a rat model with diet-induced coronary atherosclerosis	
5168825	2016	9	Editing the Neuronal Genome: a CRISPR View of Chromatin Regulation in Neuronal Development, Function, and Plasticity	28018138
5179070	2016	1	Neural Crest Migration and Survival Are Susceptible to Morpholino-Induced Artifacts	28005909
5397155	2017	6	Argonaute proteins regulate HIV-1 multiply spliced RNA and viral production in a Dicer independent manner	28003477
5176291	2016	6	Galectin-3 and Its Genetic Variation rs4644 Modulate Enterovirus 71 Infection	28002441
5167731	2016	19	Precise Genome Modification via Sequence-Specific Nucleases-Mediated Gene Targeting for Crop Improvement	28066481
5316920	2016	33	Targeted promoter editing for rice resistance to <italic>Xanthomonas oryzae</italic> pv. <italic>oryzae</italic> reveals differential activities for <italic><styled-content style="fixed-case">SWEET</styled-content>14</italic>&#x2010;inducing <styled-content style="fixed-case">TAL</styled-content> effectors	27539813
5222933	2016	10	Efficient genome editing of differentiated renal epithelial cells	27987038
5159787	2016	32	Efficient generation of <italic>B2m</italic>-null pigs via injection of zygote with TALENs	27982048
5198186	2016	3	Integrating Gene Correction in the Reprogramming and Transdifferentiation Processes: A One-Step Strategy to Overcome Stem Cell-Based Gene Therapy Limitations	28074097
5187904	2016	1	Cre Fused with RVG Peptide Mediates Targeted Genome Editing in Mouse Brain Cells In Vivo	27983648
5363452	2017	3	One-Step Biallelic and Scarless Correction of a &#x3B2;-Thalassemia Mutation in Patient-Specific iPSCs without Drug Selection	28325300
5178364	2016	2	Role of Recombinant DNA Technology to Improve Life	28053975
5155141	2016	4	The E3 ubiquitin ligase TRIM31 attenuates NLRP3 inflammasome activation by promoting proteasomal degradation of NLRP3	27929086
5146831	2016	13	Targeted genome engineering in <italic>Caenorhabditis elegans</italic>	27980716
5145235	2016	2	Gene Editing Approaches against Viral Infections and Strategy to Prevent Occurrence of Viral Escape	27930735
5174186	2016	1	Integrated Approaches to Drug Discovery for Oxidative Stress-Related Retinal Diseases	28053689
5143762	2016	7	Apolipoprotein B100 is required for hepatitis C infectivity and Mipomersen inhibits hepatitis C	28018102
5137874	2016	5	The Gene Regulatory Network of Lens Induction Is Wired through Meis-Dependent Shadow Enhancers of <italic>Pax6</italic>	27918583
5137164	2016	1	Novel human mutation and CRISPR/Cas genome-edited mice reveal the importance of C-terminal domain of MSX1 in tooth and palate development	27917906
5299470	2016	1	Concise Review: Getting to the Core of Inherited Bone Marrow Failures	27870251
5133597	2016	1	Improved bi-allelic modification of a transcriptionally silent locus in patient-derived iPSC by Cas9 nickase	27910942
5354820	2016	1	Novel PARP1/2 inhibitor mefuparib hydrochloride elicits potent <italic>in vitro</italic> and <italic>in vivo</italic> anticancer activity, characteristic of high tissue distribution	27926532
5134288	2016	1	Development of a fast and easy method for <italic>Escherichia coli</italic> genome editing with CRISPR/Cas9	27908280
5131344	2016	3	Efficient targeted mutagenesis of rice and tobacco genomes using Cpf1 from <italic>Francisella novicida</italic>	27905529
5130979	2016	3	Genome-Editing Technologies for Enhancing Plant Disease Resistance	27990151
5350237	2016	2	Efficient gene targeting in mouse zygotes mediated by CRISPR/Cas9-protein	27905063
5130169	2016	7	A Novel Zebrafish <italic>ret</italic> Heterozygous Model of Hirschsprung Disease Identifies a Functional Role for <italic>mapk10</italic> as a Modifier of Enteric Nervous System Phenotype Severity	27902697
5127832	2016	1	Hereditary Angioedema as a Metabolic Liver Disorder: Novel Therapeutic Options and Prospects for Cure	27965672
5127794	2016	1	The Current Status of the Soybean-<italic>Soybean Mosaic Virus</italic> (SMV) Pathosystem	27965641
5389720	2017	22	Integration-defective lentiviral vector mediates efficient gene editing through homology-directed repair in human embryonic stem cells	27899664
5260785	2016	1	Proceedings of the COST action BM1407 inaugural conference BEAT-PCD: translational research in primary ciliary dyskinesia - bench, bedside, and population perspectives	
5155319	2016	2	Efficient Generation of Orthologous Point Mutations in Pigs via CRISPR-assisted ssODN-mediated Homology-directed Repair	27898095
5126551	2016	13	Principal function of mineralocorticoid signaling suggested by constitutive knockout of the mineralocorticoid receptor in medaka fish	27897263
5126809	2016	3	Gene cassette knock-in in mammalian cells and zygotes by enhanced MMEJ	27894274
5125009	2016	1	Internal epitope tagging informed by relative lack of sequence conservation	27892520
5124317	2016	1	Genome and methylome of the oleaginous diatom <italic>Cyclotella cryptica</italic> reveal genetic flexibility toward a high lipid phenotype	27933100
5389467	2017	1	Spliceosomal protein eftud2 mutation leads to p53-dependent apoptosis in zebrafish neural progenitors	27899647
5121632	2016	15	Non-RVD mutations that enhance the dynamics of the TAL repeat array along the superhelical axis improve TALEN genome editing efficacy	27883072
5120357	2016	33	Knockout of Zebrafish Ovarian Aromatase Gene (<italic>cyp19a1a</italic>) by TALEN and CRISPR/Cas9 Leads to All-male Offspring Due to Failed Ovarian Differentiation	27876832
5118805	2016	1	Development of Commercial Thermo-sensitive Genic Male Sterile Rice Accelerates Hybrid Rice Breeding Using the CRISPR/Cas9-mediated <italic>TMS5</italic> Editing System	27874087
5118740	2016	1	Genomic regions responsible for amenability to <italic>Agrobacterium</italic>-mediated transformation in barley	27874056
5116475	2016	15	CRISPR-Cas9: Tool for Qualitative and Quantitative Plant Genome Editing	27917188
5226264	2016	4	Rapid and Efficient Generation of Recombinant Human Pluripotent Stem Cells by Recombinase-mediated Cassette Exchange in the <italic>AAVS1</italic> Locus	27911376
5205666	2016	1	NgAgo: a hope or a hype?	27858349
5110952	2016	1	Templated Sequence Insertion Polymorphisms in the Human Genome	27900318
5348304	2016	1	CRISPR-mediated multiplexed genetic manipulation	27863416
5155327	2016	5	CRISPR-Cas9 System as a Versatile Tool for Genome Engineering in Human Cells	27845770
5396285	2016	2	Simultaneous generation of multi&#x2010;gene knockouts in human cells	27800615
5110017	2016	5	Single-cell imaging of normal and malignant cell engraftment into optically clear <italic>prkdc</italic>-null SCID zebrafish	27810924
5107562	2016	11	Rapid Evolution of Manifold CRISPR Systems for Plant Genome Editing	27895652
5105158	2016	1	Contracting CAG/CTG repeats using the CRISPR-Cas9 nickase	27827362
5101209	2016	2	Milestones of Hematopoietic Stem Cell Transplantation &#x2013; From First Human Studies to Current Developments	27881982
5100250	2016	33	Efficient generation of GGTA1-null <italic>Diannan</italic> miniature pigs using TALENs combined with somatic cell nuclear transfer	27821126
5099147	2016	10	Engineering Plant Immunity: Using CRISPR/Cas9 to Generate Virus Resistance	27877187
5221578	2016	10	Membrane dynamics of dividing cells imaged by lattice light-sheet microscopy	27535432
5106285	2016	1	Opening the Effector Protein Toolbox for Plant&#x2013;Parasitic Cyst Nematode Interactions	27693399
5098252	2016	58	TALEN-mediated knock-in via non-homologous end joining in the crustacean <italic>Daphnia magna</italic>	27819301
5052741	2016	2	CRISPR-Cas: biology, mechanisms and relevance	27672148
5166485	2016	5	CRISPR-Cas9: from Genome Editing to Cancer Research	27994508
5214880	2016	7	CRISPR/Cas9 in zebrafish: an efficient combination for human genetic diseases modeling	27807677
5081532	2016	2	CRISPR RNA-guided <italic>Fok</italic>I nucleases repair a <italic>PAH</italic> variant in a phenylketonuria model	27786189
5080351	2016	2	Recessive Resistance to Plant Viruses: Potential Resistance Genes Beyond Translation Initiation Factors	27833593
5086422	2016	1	A mosquito sperm's journey from male ejaculate to egg: Mechanisms, molecules, and methods for exploration	27147424
5078815	2016	57	Transcription Activator-Like Effector Nucleases (TALEN)-Mediated Targeted DNA Insertion in Potato Plants	27826306
5077151	2016	1	Wild-Type U2AF1 Antagonizes the Splicing Program Characteristic of U2AF1-Mutant Tumors and Is Required for Cell Survival	27776121
5075795	2016	33	Supernova: A Versatile Vector System for Single-Cell Labeling and Gene Function Studies <italic>in vivo</italic>	27775045
5389540	2017	1	A genome-integrated massively parallel reporter assay reveals DNA sequence determinants of <italic>cis</italic>-regulatory activity in neural cells	
5363618	2016	22	The somite-secreted factor Maeg promotes zebrafish embryonic angiogenesis	27780917
5085785	2016	16	Role of Intracellular Lipid Logistics in the Preferential Usage of Very Long Chain-Ceramides in Glucosylceramide	27775668
5133994	2016	2	Nogo-C regulates cardiomyocyte apoptosis during mouse myocardial infarction	27763637
5095900	2016	1	Toward a therapy for mitochondrial disease	27911730
5072311	2016	1	Closing the loop: 3C versus DNA FISH	27760553
5069717	2016	1	High-Efficiency Transduction of Primary Human Hematopoietic Stem/Progenitor Cells by AAV6 Vectors: Strategies for Overcoming Donor-Variation and Implications in Genome Editing	27759036
5094852	2016	4	HID-1 is required for homotypic fusion of immature secretory granules during maturation	27751232
5068700	2016	1	Disruption of <italic>FGF5</italic> in Cashmere Goats Using CRISPR/Cas9 Results in More Secondary Hair Follicles and Longer Fibers	27755602
5066342	2016	38	A simple and efficient method to visualize and quantify the efficiency of chromosomal mutations from genome editing	27748423
5035912	2016	1	Spermatogonial Stem Cells: Implications for Genetic Disorders and Prevention	27596369
5316918	2016	1	Targeted mutagenesis of a conserved anther&#x2010;expressed P450 gene confers male sterility in monocots	27614049
5099421	2016	6	Genome editing: the road of CRISPR/Cas9 from bench to clinic	27741224
5064383	2016	1	CRISPR/Cas9 mediated knockout of <italic>rb1</italic> and <italic>rbl1</italic> leads to rapid and penetrant retinoblastoma development in <italic>Xenopus tropicalis</italic>	27739525
5106517	2016	9	Generation and Analysis of <italic>GATA2</italic><sup><italic>w</italic>/<italic>eGFP</italic></sup> Human ESCs Reveal ITGB3/CD61 as a Reliable Marker for Defining Hemogenic Endothelial Cells during Hematopoiesis	27746115
5062912	2016	56	Direct stacking of sequence-specific nuclease-induced mutations to produce high oleic and low linolenic soybean oil	27733139
5061775	2016	7	Genome Editing in Sugarcane: Challenges Ahead	27790238
5103219	2016	4	Patterns of CRISPR/Cas9 activity in plants, animals and microbes	27614091
5058558	2016	3	Targeting of the <italic>Plzf</italic> Gene in the Rat by Transcription Activator-Like Effector Nuclease Results in Caudal Regression Syndrome in Spontaneously Hypertensive Rats	27727328
5057151	2016	1	Generation of transgenic marmosets expressing genetically encoded calcium indicators	27725685
5057081	2016	1	Functional visualization and disruption of targeted genes using CRISPR/Cas9-mediated eGFP reporter integration in zebrafish	27725766
5320426	2016	5	Production of &#x3B1;1,3-galactosyltransferase and cytidine monophosphate-N-acetylneuraminic acid hydroxylase gene double-deficient pigs by CRISPR/Cas9and handmade cloning	27725344
5314798	2017	8	Intron 1 GATA site enhances ALAS2 expression indispensably during erythroid differentiation	28123038
5054376	2016	1	Increasing the Efficiency of CRISPR/Cas9-mediated Precise Genome Editing of HSV-1 Virus in Human Cells	27713537
5056475	2016	1	The adaptor protein Disabled-2: new insights into platelet biology and integrin signaling	27766054
5048295	2016	2	The variances of Sp1 and NF-&#x3BA;B elements correlate with the greater capacity of Chinese HIV-1 B&#x2032;-LTR for driving gene expression	27698388
5048150	2016	1	Exome sequencing in the knockin mice generated using the CRISPR/Cas system	27698470
5224512	2017	1	A double-strand break can trigger immunoglobulin gene conversion	27701075
5206254	2016	10	Efficient targeted multiallelic mutagenesis in tetraploid potato (<italic>Solanum tuberosum</italic>) by transient CRISPR-Cas9 expression in protoplasts	27699473
5046125	2016	4	CRISPR/Cas9 Targets Chicken Embryonic Somatic Cells <italic>In Vitro</italic> and <italic>In Vivo</italic> and generates Phenotypic Abnormalities	27694906
5199202	2016	1	GMOs in Russia: Research, Society and Legislation	28050262
5087833	2016	1	The role of the dopamine D1 receptor in social cognition: studies using a novel genetic rat model&#xAD;	27483345
5087832	2016	2	From integrative genomics to systems genetics in the rat to link genotypes to phenotypes	27736746
5159555	2016	2	FANCI-FANCD2 stabilizes the RAD51-DNA complex by binding RAD51 and protects the 5&#x2032;-DNA end	27694619
5137445	2016	16	Analyzing structure&#x2013;function relationships of artificial and cancer-associated PARP1 variants by reconstituting TALEN-generated HeLa <italic>PARP1</italic> knock-out cells	27694308
5043543	2016	1	Heroes of peer review: Hyongbum (Henry) Kim	27687849
5042489	2016	1	Generation of VDR Knock-Out Mice via Zygote Injection of CRISPR/Cas9 System	27685656
5041147	2016	1	The effects of a genome-wide supported variant in the <italic>CACNA1C</italic> gene on cortical morphology in schizophrenia patients and healthy subjects	27683010
5041118	2016	6	A novel technique based on <italic>in vitro</italic> oocyte injection to improve CRISPR/Cas9 gene editing in zebrafish	27680290
5250639	2016	3	An Analytical Comparison of Dako 28-8 PharmDx Assay and an E1L3N Laboratory-Developed Test in the Immunohistochemical Detection of Programmed Death-Ligand 1	27667773
5035732	2016	7	Recent Developments in Systems Biology and Metabolic Engineering of Plant&#x2013;Microbe Interactions	27725824
5035730	2016	3	Survival and Evolution of CRISPR&#x2013;Cas System in Prokaryotes and Its Applications	27725818
5316926	2016	11	<italic>mlo</italic>&#x2010;based powdery mildew resistance in hexaploid bread wheat generated by a non&#x2010;transgenic <styled-content style="fixed-case">TILLING</styled-content> approach	27565953
5039111	2016	3	Inheritable Silencing of Endogenous Genes by Hit-and-Run Targeted Epigenetic Editing	27662090
5031972	2016	17	Generation of biallelic knock-out sheep via gene-editing and somatic cell nuclear transfer	27654750
5035944	2016	13	Applications of CRISPR/Cas9 for Gene Editing in Hereditary Movement Disorders	27667185
5030214	2016	1	Gene Overexpression Resources in Cereals for Functional Genomics and Discovery of Useful Genes	27708649
5037292	2016	3	Transgenesis for pig models	27030199
5042877	2016	4	iPSC-derived cardiomyocytes reveal abnormal TGF&#x3B2; signaling in left ventricular non-compaction cardiomyopathy	27642787
5039559	2016	1	Gene Disruption Technologies Have the Potential to Transform Stored Product Insect Pest Control	27657138
5028036	2016	11	Bmp15 Is an Oocyte-Produced Signal Required for Maintenance of the Adult Female Sexual Phenotype in Zebrafish	27642754
5146710	2016	1	Resources and Recommendations for Using Transcriptomics to Address Grand Challenges in Comparative Biology	27639274
5288592	2016	1	Treatment of Hepatitis B: A Concise Review	27628420
5025577	2016	3	DNA-guided genome editing using structure-guided endonucleases	27640875
5025552	2016	10	An alternative novel tool for DNA editing without target sequence limitation: the structure-guided nuclease	27634179
5023119	2016	15	The Rheumatoid Arthritis Risk Variant CCR6DNP Regulates <italic>CCR6</italic> via PARP-1	27626929
5021346	2016	1	Natural Product Screening Reveals Naphthoquinone Complex I Bypass Factors	27622560
5021288	2016	1	Genome-Wide Assessment of Efficiency and Specificity in CRISPR/Cas9 Mediated Multiple Site Targeting in Arabidopsis	27622539
5018962	2016	23	STAR: a simple TAL effector assembly reaction using isothermal assembly	27615025
5224498	2017	17	TALEN/CRISPR-mediated engineering of a promoterless anti-viral RNAi hairpin into an endogenous miRNA locus	27614072
5087688	2016	25	&#x3B1;E-catenin-dependent mechanotransduction is essential for proper convergent extension in zebrafish	27612508
5018095	2016	19	Impaired Lymphocytes Development and Xenotransplantation of Gastrointestinal Tumor Cells in <italic>Prkdc</italic>-Null SCID Zebrafish Model<sup><xref ref-type="fn" rid="d32e938">1</xref></sup>	27566103
5017990	2016	1	CRISPR-Cas9 directed knock-out of a constitutively expressed gene using lance array nanoinjection	27652094
5016722	2016	6	Rigid Cooperation of Per1 and Per2 proteins	27609640
5037784	2016	6	Biased and Unbiased Methods for the Detection of Off-Target Cleavage by CRISPR/Cas9: An Overview	27618019
5100874	2016	1	CRISPR/Cas9-Mediated Genome Editing and Mutagenesis of <italic>EcChi4</italic> in <italic>Exopalaemon carinicauda</italic>	27605521
5050533	2016	50	A One-Step System for Convenient and Flexible Assembly of Transcription Activator-Like Effector Nucleases (TALENs)	27604899
5011713	2016	1	CRISPRdigger: detecting CRISPRs with better direct repeat annotations	27596864
5259581	2016	5	An <italic>Agrobacterium</italic>&#x2010;delivered <styled-content style="fixed-case">CRISPR</styled-content>/Cas9 system for high&#x2010;frequency targeted mutagenesis in maize	27510362
5010737	2016	1	A validated cellular biobank for &#x3B2;-thalassemia	27590532
5009317	2016	3	Efficient Production of Gene-Modified Mice using <italic>Staphylococcus aureus</italic> Cas9	27586692
5047673	2016	1	Developing a <italic>de novo</italic> targeted knock-in method based on <italic>in utero</italic> electroporation into the mammalian brain	27578183
5032031	2016	12	GAPTrap: A Simple Expression System for Pluripotent Stem Cells and Their Derivatives	27594589
5007088	2016	2	Eps15 membrane-binding and -bending activity acts redundantly with Fcho1 during clathrin-mediated endocytosis	27385343
5018604	2016	2	Current Status and Strategy of microRNA Research for Cartilage Development and Osteoarthritis Pathogenesis	27622175
5007099	2016	8	Transgenic Expression of the piRNA-Resistant <italic>Masculinizer</italic> Gene Induces Female-Specific Lethality and Partial Female-to-Male Sex Reversal in the Silkworm, <italic>Bombyx mori</italic>	27579676
