pmid	year	count	title	otherid
5130177	2016	9	Genomic Characterization of Metformin Hepatic Response	27902686
5129014	2016	2	Molecular Profiling of Circulating Tumour Cells Identifies Notch1 as a Principal Regulator in Advanced Non-Small Cell Lung Cancer	27901069
5127656	2016	1	Isoflurane Exposure Induces Cell Death, Microglial Activation and Modifies the Expression of Genes Supporting Neurodevelopment and Cognitive Function in the Male Newborn Piglet Brain	27898690
5127573	2016	1	Myocardial Gene Expression Profiling to Predict and Identify Cardiac Allograft Acute Cellular Rejection: The GET-Study	27898719
5126576	2016	2	Human mitochondrial transcriptional factor A breaks the mitochondria-mediated vicious cycle in Alzheimer&#x2019;s disease	27897204
5187794	2016	1	Roles of MicroRNA across Prenatal and Postnatal Periods	27916805
5125683	2016	1	The Inhibition of microRNA-128 on IGF-1-Activating mTOR Signaling Involves in Temozolomide-Induced Glioma Cell Apoptotic Death	27893811
5125007	2016	2	Brain microbiota disruption within inflammatory demyelinating lesions in multiple sclerosis	27892518
5166546	2016	2	Antimicrobial peptide LL-37 participates in the transcriptional regulation of melanoma cells	27994673
5198962	2016	7	Establishment of <styled-content style="fixed-case">MAGEC</styled-content>2&#x2010;knockout cells and functional investigation of <styled-content style="fixed-case">MAGEC</styled-content>2 in tumor cells	27636589
5123412	2016	2	Targeted myocardial gene expression in failing hearts by RNA sequencing	27884156
5121583	2016	1	Endothelial cell colony forming units derived from malignant breast diseases are resistant to tumor necrosis factor-&#x3B1;-induced apoptosis	27881867
5120832	2016	2	Increased Paternal Age at Conception Is Associated with Transcriptomic Changes Involved in Mitochondrial Function in Elderly Individuals	27880854
5120353	2016	2	NF-kappa&#x392;-inducing kinase regulates stem cell phenotype in breast cancer	27876836
5120297	2016	2	TWIST1 drives cisplatin resistance and cell survival in an ovarian cancer model, via upregulation of <italic>GAS6</italic>, <italic>L1CAM</italic>, and Akt signalling	27876874
5120530	2016	1	Differences in the skeletal muscle transcriptome profile associated with extreme values of fatty acids content	27875996
5120489	2016	1	A systematic comparison of copy number alterations in four types of female cancer	27876019
5120471	2016	1	A transcriptome-based model of central memory CD4 T cell death in HIV infection	27875993
5120459	2016	2	Identification of the transcripts associated with spontaneous HCV clearance in individuals co-infected with HIV and HCV	27875997
5119432	2016	1	A microarray whole-genome gene expression dataset in a rat model of inflammatory corneal angiogenesis	27874850
5118885	2016	2	Liver transcriptome response to hyperthermic stress in three distinct chicken lines	27875983
5121336	2016	2	Genome-wide RNAi screen reveals ALK1 mediates LDL uptake and transcytosis in endothelial cells	27869117
5117592	2016	3	Gene Expression Profile of High IFN-&#x3B3; Producers Stimulated with <italic>Leishmania braziliensis</italic> Identifies Genes Associated with Cutaneous Leishmaniasis	27870860
5117508	2016	2	Transcriptome analysis reveals manifold mechanisms of cyst development in ADPKD	27871310
5116673	2016	2	Developmental Reprogramming in Mesenchymal Stromal Cells of Human Subjects with Idiopathic Pulmonary Fibrosis	27869174
5116179	2016	3	A genomic case study of desmoplastic small round cell tumor: comprehensive analysis reveals insights into potential therapeutic targets and development of a monitoring tool for a rare and aggressive disease	27863505
5114652	2016	2	Quantitative proteomic analysis of age-related subventricular zone proteins associated with neurodegenerative disease	27857231
5119954	2016	1	Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells	27863251
5114726	2016	4	Identification of novel targets of diabetic nephropathy and PEDF peptide treatment using RNA-seq	27855634
5112590	2016	1	SUMO-specific protease 3 is a key regulator for hepatic lipid metabolism in non-alcoholic fatty liver disease	27853276
5112573	2016	2	Exosomes derived from embryonal and alveolar rhabdomyosarcoma carry differential miRNA cargo and promote invasion of recipient fibroblasts	27853183
5123387	2016	1	31st Annual Meeting and Associated Programs of the Society for Immunotherapy of Cancer (SITC 2016): part one	
5123381	2016	2	31st Annual Meeting and Associated Programs of the Society for Immunotherapy of Cancer (SITC 2016): part two	
5110979	2016	1	Analysis of Microarray Data on Gene Expression and Methylation to Identify Long Non-coding RNAs in Non-small Cell Lung Cancer	27849024
5110542	2016	1	Transcriptomics of Environmental Enrichment Reveals a Role for Retinoic Acid Signaling in Addiction	27899881
5117201	2016	1	The integrin adhesome network at a glance	27799358
5113037	2016	1	Integrated Genomics Identifies miR-32/MCL-1 Pathway as a Critical Driver of Melanomagenesis: Implications for miR-Replacement and Combination Therapy	27846237
5112903	2016	4	Bacterially-Associated Transcriptional Remodelling in a Distinct Genomic Subtype of Colorectal Cancer Provides a Plausible Molecular Basis for Disease Development	27846243
5111272	2016	1	A meta-analysis of public microarray data identifies gene regulatory pathways deregulated in peripheral blood mononuclear cells from individuals with Systemic Lupus Erythematosus compared to those without	27846842
5109294	2016	1	NANOG reprograms prostate cancer cells to castration resistance via dynamically repressing and engaging the AR/FOXA1 signaling axis	27867534
5109231	2016	2	TUSC2(FUS1)-erlotinib Induced Vulnerabilities in Epidermal Growth Factor Receptor(EGFR) Wildtype Non-small Cell Lung Cancer(NSCLC) Targeted by the Repurposed Drug Auranofin	27845352
5109738	2016	4	Novel extracellular and nuclear caspase-1 and inflammasomes propagate inflammation and regulate gene expression: a comprehensive database mining study	27842563
5108042	2016	1	Increased expression of proenkephalin and prodynorphin mRNAs in the nucleus accumbens of compulsive methamphetamine taking rats	27841313
5113913	2016	1	Double gene siRNA knockdown of mutant p53 and TNF induces apoptosis in triple-negative breast cancer cells	27956838
5106032	2016	2	RNA-seq Analysis Reveals Unique Transcriptome Signatures in Systemic Lupus Erythematosus Patients with Distinct Autoantibody Specificities	27835693
5105123	2016	1	Transcriptome assists prognosis of disease severity in respiratory syncytial virus infected infants	27833115
5105060	2016	2	Analysis of Zinc-Exporters Expression in Prostate Cancer	27833104
5191871	2016	3	Expansion induced microRNA changes in bone marrow mesenchymal stromal cells reveals interplay between immune regulation and cell cycle	27852979
5122694	2016	1	Genomic data on breast cancer transcript profile modulation by 17beta-hydroxysteroid dehydrogenase type 1 and 17-beta-estradiol	27900352
5102408	2016	1	Plasma miRNA Profiles in Pregnant Women Predict Infant Outcomes following Prenatal Alcohol Exposure	27828986
5101531	2016	2	Gata4 is critical to maintain gut barrier function and mucosal integrity following epithelial injury	27827449
5100803	2016	1	Transcriptome Pathway Analysis of Pathological and Physiological Aldosterone-Producing Human Tissues	27777363
5123339	2016	1	How interacting pathways are regulated by miRNAs in breast cancer subtypes	
5100881	2016	1	Epigenetic Signatures at AQP3 and SOCS3 Engage in Low-Grade Inflammation across Different Tissues	27824951
5099876	2016	2	Genomic and transcriptomic profiling of resistant CEM/ADR-5000 and sensitive CCRF-CEM leukaemia cells for unravelling the full complexity of multi-factorial multidrug resistance	27824156
5099142	2016	1	A Combined Linkage and Exome Sequencing Analysis for Electrocardiogram Parameters in the Erasmus Rucphen Family Study	27877193
5148059	2016	1	Transgenic mouse model of IgM<sup>+</sup> lymphoproliferative disease mimicking Waldenstr&#xF6;m macroglobulinemia	27813533
5144972	2016	4	The First <italic>Scube3</italic> Mutant Mouse Line with Pleiotropic Phenotypic Alterations	27815347
5096693	2016	1	Chronic Activation of Hepatic Nrf2 Has No Major Effect on Fatty Acid and Glucose Metabolism in Adult Mice	27814396
5096664	2016	4	Sperm microRNA Content Is Altered in a Mouse Model of Male Obesity, but the Same Suite of microRNAs Are Not Altered in Offspring&#x2019;s Sperm	27814400
5095455	2016	1	A Comparative Review of microRNA Expression Patterns in Autism Spectrum Disorder	27867363
5094751	2016	3	Comparative Gene Expression Profiling of Primary and Metastatic Renal Cell Carcinoma Stem Cell-Like Cancer Cells	27812180
5094706	2016	2	Visceral Adipose MicroRNA 223 Is Upregulated in Human and Murine Obesity and Modulates the Inflammatory Phenotype of Macrophages	27812198
5133363	2016	1	Guanylate-binding protein 5 is a marker of interferon-&#x3B3;-induced classically activated macrophages	27990286
5093966	2016	5	Prepartum body condition score and plane of nutrition affect the hepatic transcriptome during the transition period in grazing dairy cows	27806685
5091767	2016	1	A Mouse Model of Chronic West Nile Virus Disease	27806117
5086799	2016	1	Inhibition of IKK&#x3B2; Reduces Ethanol Consumption in C57BL/6J Mice	27822501
5085052	2016	2	RNA-Seq Transcriptomic Responses of Full-Thickness Dermal Excision Wounds to <italic>Pseudomonas aeruginosa</italic> Acute and Biofilm Infection	27792773
5082879	2016	1	A Systems Biology Comparison of Ovarian Cancers Implicates Putative Somatic Driver Mutations through Protein-Protein Interaction Models	27788148
5080735	2016	1	Proteomic profiling of retinoblastoma by high resolution mass spectrometry	27799869
5080642	2016	2	Characterization and genetic manipulation of primed stem cells into a functional na&#xEF;ve state with <italic>ESRRB</italic>	27822342
5079574	2016	1	The Specific &#x3B1;1-Adrenergic Receptor Antagonist Prazosin Influences the Urine Proteome	27780262
5078843	2016	4	Mesenchymal state of intimal cells may explain higher propensity to ascending aortic aneurysm in bicuspid aortic valves	27779199
5078841	2016	1	Non-targeted transcriptomic effects upon thyroid irradiation: similarity between in-field and out-of-field responses varies with tissue type	27779251
5078799	2016	1	Racial differences in microRNA and gene expression in hypertensive women	27779208
5078498	2016	2	Noncoding RNA Regulation of Dopamine Signaling in Diseases of the Central Nervous System	27826551
5078142	2016	1	Epstein&#x2013;Barr Virus: Diseases Linked to Infection and Transformation	27826287
5078952	2016	2	Fast type I interferon response protects astrocytes from flavivirus infection and virus-induced cytopathic effects	27776548
5075783	2016	1	Basal Tumor Cell Isolation and Patient-Derived Xenograft Engraftment Identify High-Risk Clinical Bladder Cancers	27775025
5114885	2016	2	Eomes<sup>hi</sup> NK Cells in Human Liver Are Long-Lived and Do Not Recirculate but Can Be Replenished from the Circulation	27798170
5085781	2016	1	Differential Amino Acid, Carbohydrate and Lipid Metabolism Perpetuations Involved in a Subtype of Rheumatoid Arthritis with Chinese Medicine Cold Pattern	27775663
5073873	2016	1	Ridaforolimus (MK-8669) synergizes with Dalotuzumab (MK-0646) in hormone-sensitive breast cancer	27765027
5073823	2016	2	Distinct functional enrichment of transcriptional signatures in pigs with high and low IFN-gamma responses after vaccination with a porcine reproductive and respiratory syndrome virus (PRRSV)	27765052
5072351	2016	2	Improper hydration induces global gene expression changes associated with renal development in infant mice	27785155
5180171	2017	2	Toxicogenomics analysis of mouse lung responses following exposure to titanium dioxide nanomaterials reveal their disease potential at high doses	27760801
5070780	2016	3	Responses of Bovine Innate Immunity to <italic>Mycobacterium avium</italic> subsp. <italic>paratuberculosis</italic> Infection Revealed by Changes in Gene Expression and Levels of MicroRNA	27760169
5070187	2016	1	Impact of aging on host immune response and survival in melanoma: an analysis of 3 patient cohorts	27760559
5070123	2016	1	Cancer and Chemotherapy Contribute to Muscle Loss by Activating Common Signaling Pathways	27807421
5161522	2017	3	High glucose repatterns human podocyte energy metabolism during differentiation and diabetic nephropathy	27825100
5066275	2016	2	Dynamics of the mouse brain cortical synaptic proteome during postnatal brain development	27748445
5087682	2016	1	Refilins are short-lived Actin-bundling proteins that regulate lamellipodium protrusion dynamics	27744291
5065702	2016	3	N-glycosylation proteome enrichment analysis in kidney reveals differences between diabetic mouse models	27757071
5107684	2016	1	Transcriptional profiles of WNV neurovirulence in a genetically diverse Collaborative Cross population	27872814
5097955	2016	1	Identifying protective host gene expression signatures within the spleen during West Nile virus infection in the collaborative cross model	27843766
5084027	2016	2	Effect of Green Tea Extract on Systemic Metabolic Homeostasis in Diet-Induced Obese Mice Determined via RNA-Seq Transcriptome Profiles	27754422
5133995	2016	1	CDK5 functions as a tumor promoter in human colorectal cancer via modulating the ERK5&#x2013;AP-1 axis	27735944
5081438	2016	1	Transcriptome-Wide Analysis Reveals the Role of PPAR<italic>&#x3B3;</italic> Controlling the Lipid Metabolism in Goat Mammary Epithelial Cells	27818678
5065119	2016	3	Mutations in <italic>TSPEAR</italic>, Encoding a Regulator of Notch Signaling, Affect Tooth and Hair Follicle Morphogenesis	27736875
5063315	2016	1	Induced Human Decidual NK-Like Cells Improve Utero-Placental Perfusion in Mice	27736914
5062119	2016	1	Effects of aged garlic extract and FruArg on gene expression and signaling pathways in lipopolysaccharide-activated microglial cells	27734935
5161514	2017	1	New function of the myostatin/activin type I receptor (ALK4) as a mediator of muscle atrophy and muscle regeneration	27733450
5064021	2016	1	Polarization of M2 macrophages requires Lamtor1 that integrates cytokine and amino-acid signals	27731330
5061422	2016	4	Ligand Independent and Subtype-Selective Actions of Thyroid Hormone Receptors in Human Adipose Derived Stem Cells	27732649
5061333	2016	3	Molecular Basis of Acute Cystitis Reveals Susceptibility Genes and Immunotherapeutic Targets	27732661
5059985	2016	2	The effect of maternal undernutrition on the rat placental transcriptome: protein restriction up-regulates cholesterol transport	27777632
5059688	2016	3	Transcriptional regulation by normal epithelium of premalignant to malignant progression in Barrett&#x2019;s esophagus	27731371
5058556	2016	1	Early Transcriptomic Response to LDL and oxLDL in Human Vascular Smooth Muscle Cells	27727291
5058498	2016	2	Molecular Mechanism for Cellular Response to &#x3B2;-Escin and Its Therapeutic Implications	27727329
5058335	2016	1	Genome-wide chromatin and gene expression profiling during memory formation and maintenance in adult mice	27727234
5057145	2016	1	HIC1 controls cellular- and HIV-1- gene transcription via interactions with CTIP2 and HMGA1	27725726
5057125	2016	4	Leukocyte immunoglobulin-like receptor B4 regulates key signalling molecules involved in Fc&#x3B3;RI-mediated clathrin-dependent endocytosis and phagocytosis	27725776
5061066	2016	2	Differential gene expression during early development in brains of wildtype and biotinidase-deficient mice	27752475
5054523	2016	2	AML1/ETO accelerates cell migration and impairs cell-to-cell adhesion and homing of hematopoietic stem/progenitor cells	27713544
5080600	2016	1	Endophilin-A Deficiency Induces the Foxo3a-Fbxo32 Network in the Brain and Causes Dysregulation of Autophagy and the Ubiquitin-Proteasome System	27720640
5059727	2016	2	Obesity-associated NLRC4 inflammasome activation drives breast cancer progression	27708283
5052597	2016	1	Clinical Relevance and Molecular Phenotypes in Gastric Cancer, of <italic>TP53</italic> Mutations and Gene Expressions, in Combination With Other Gene Mutations	27708434
5059489	2016	1	Mechanistic evaluation and transcriptional signature of a glutathione <italic>S</italic>-transferase omega 1 inhibitor	27703239
5050516	2016	1	COMPASS: A computational model to predict changes in MMSE scores 24-months after initial assessment of Alzheimer&#x2019;s disease	27703197
5050206	2016	1	Dissecting the Effect of Genetic Variation on the Hepatic Expression of Drug Disposition Genes across the Collaborative Cross Mouse Strains	27761138
5066585	2016	1	Transcriptome analysis of trigeminal ganglia following masseter muscle inflammation in rats	27702909
5048305	2016	2	MiR-125a-3p timely inhibits oligodendroglial maturation and is pathologically up-regulated in human multiple sclerosis	27698367
5048293	2016	2	An expression based REST signature predicts patient survival and therapeutic response for glioblastoma multiforme	27698411
5048190	2016	1	Metabolomics reveals the mechanisms for the cardiotoxicity of Pinelliae Rhizoma and the toxicity-reducing effect of processing	27698376
5167305	2016	2	Cell&#x2010;type&#x2010;specific modulation of innate immune signalling by vitamin D in human mononuclear phagocytes	27608289
5132276	2016	2	Fhit loss&#x2010;associated initiation and progression of neoplasia <italic>in vitro</italic>	27513973
5047620	2016	3	Role of Dicer1-Dependent Factors in the Paracrine Regulation of Epididymal Gene Expression	27695046
5054350	2016	1	Simultaneous Enrichment of Cysteine-containing Peptides and Phosphopeptides Using a Cysteine-specific Phosphonate Adaptable Tag (CysPAT) in Combination with titanium dioxide (TiO<sub>2</sub>) Chromatography<xref ref-type="fn" rid="FN1">*</xref><xref ref-type="fn" rid="FN2"><sup><inline-graphic xlink:href="sbox.jpg"/></sup></xref>	27281782
5073805	2016	1	Cyclin D1 as a therapeutic target of renal cell carcinoma- a combined transcriptomics, tissue microarray and molecular docking study from the Kingdom of Saudi Arabia	27766950
5064140	2016	1	Reduced mitochondrial mass and function add to age&#x2010;related susceptibility toward diet&#x2010;induced fatty liver in C57BL/6J mice	27694529
5045215	2016	4	Dnmt3a Is a Haploinsufficient Tumor Suppressor in CD8+ Peripheral T Cell Lymphoma	27690235
5043275	2016	3	Identification of DNA methylation changes associated with disease progression in subchondral bone with site-matched cartilage in knee osteoarthritis	27686527
5076460	2016	10	Global gene profiling of aging lungs in Atp8b1 mutant mice	27689529
5047719	2016	1	MicroRNA profiling of patient plasma for clinical trials using bioinformatics and biostatistical approaches	27729802
5044832	2016	2	ARID3B: a Novel Regulator of the Kaposi's Sarcoma-Associated Herpesvirus Lytic Cycle	27512077
5042544	2016	2	Quantitative Proteomic Profiling the Molecular Signatures of Annexin A5 in Lung Squamous Carcinoma Cells	27684953
5042406	2016	2	Bisphenol A and Bisphenol S Induce Distinct Transcriptional Profiles in Differentiating Human Primary Preadipocytes	27685785
5041578	2016	1	Genome-wide association studies of immune, disease and production traits in indigenous chicken ecotypes	27687164
5041401	2016	1	Microarray analysis of gene expression in liver, adipose tissue and skeletal muscle in response to chronic dietary administration of NDGA to high-fructose fed dyslipidemic rats	27708683
5039761	2016	2	Loss of Dnmt3a induces CLL and PTCL with distinct methylomes and transcriptomes in mice	27677595
5039698	2016	1	In Utero Caffeine Exposure Induces Transgenerational Effects on the Adult Heart	27677355
5118659	2016	1	The Three-Gene Signature in Urinary Extracellular Vesicles from Patients with Clear Cell Renal Cell Carcinoma	27877211
5048217	2016	1	Bottom-up proteomics suggests an association between differential expression of mitochondrial proteins and chronic fatigue syndrome	27676445
5045242	2016	1	Differential proteomics analysis of low- and high-grade of astrocytoma using iTRAQ quantification	27713642
5037456	2016	1	Genome-wide association study suggests common variants within <italic>RP11-634B7.4</italic> gene influencing severe pre-treatment pain in head and neck cancer patients	27670397
5037646	2016	1	In silico profiling for secondary metabolites from <italic>Lepidium meyenii</italic> (maca) by the pharmacophore and ligand-shape-based joint approach	27708692
5036841	2016	2	Analysis of SOX2-Regulated Transcriptome in Glioma Stem Cells	27669421
5036034	2016	1	Compartmentalized gene expression profiling of receptive endometrium reveals progesterone regulated ENPP3 is differentially expressed and secreted in glycosylated form	27665743
5035993	2016	1	Expression profiling of cutaneous squamous cell carcinoma with perineural invasion implicates the p53 pathway in the process	27665737
5095808	2016	1	OPN&#x2010;a induces muscle inflammation by increasing recruitment and activation of pro&#x2010;inflammatory macrophages	27452303
5036152	2016	4	A bead-based western for high-throughput cellular signal transduction analyses	27659302
5035020	2016	1	Transcriptomic Study on Ovine Immune Responses to <italic>Fasciola hepatica</italic> Infection	27661612
5034274	2016	1	The Healthy Infant Nasal Transcriptome: A Benchmark Study	27658638
5034271	2016	1	Decreased IL7R&#x3B1; and TdT expression underlie the skewed immunoglobulin repertoire of human B-cell precursors from fetal origin	27658954
5033971	2016	2	&#x201C;Soldier's Heart&#x201D;: A Genetic Basis for Elevated Cardiovascular Disease Risk Associated with Post-traumatic Stress Disorder	27721742
5034618	2016	1	DNA methylation and smoking in Korean adults: epigenome-wide association study	27688819
5034430	2016	2	A prospective comparison of ER, PR, Ki67 and gene expression in paired sequential core biopsies of primary, untreated breast cancer	27658825
5033478	2016	6	The Impact of Endurance Training on Human Skeletal Muscle Memory, Global Isoform Expression and Novel Transcripts	27657503
5033354	2016	1	Impact of Microbiota on Resistance to Ocular <italic>Pseudomonas aeruginosa</italic>-Induced Keratitis	27658245
5098034	2016	2	The Primary Effect on the Proteome of <italic>ARID1A</italic>-mutated Ovarian Clear Cell Carcinoma is Downregulation of the Mevalonate Pathway at the Post-transcriptional Level<xref ref-type="fn" rid="FN1">*</xref><xref ref-type="fn" rid="FN2"><sup><inline-graphic xlink:href="sbox.jpg"/></sup></xref>	27654507
5031250	2016	2	The application of transcriptomic data in the authentication of beef derived from contrasting production systems	27654331
5067114	2016	1	Maintenance of age in human neurons generated by microRNA-based neuronal conversion of fibroblasts	27644593
5031903	2016	1	Hypoxia-Inducible Factor 2&#x3B1; Mutation-Related Paragangliomas Classify as Discrete Pseudohypoxic Subcluster<sup><xref ref-type="fn" rid="d32e1078">1</xref></sup><sup><xref ref-type="fn" rid="d32e1086">2</xref></sup>	27659016
5090657	2016	1	Modified Atkins diet induces subacute selective ragged&#x2010;red&#x2010;fiber lysis in mitochondrial myopathy&#xA0;patients	27647878
5070950	2016	2	Stage-specific effects of Notch activation during skeletal myogenesis	27644105
5028059	2016	2	Airway Secretory microRNAome Changes during Rhinovirus Infection in Early Childhood	27643599
5027586	2016	2	Global analysis of transcription in castration-resistant prostate cancer cells uncovers active enhancers and direct androgen receptor targets	27641228
5027110	2016	1	Non-linear interactions between candidate genes of myocardial infarction revealed in mRNA expression profiles	27640124
5028417	2016	1	Capture of associated targets on chromatin links long-distance chromatin looping to transcriptional coordination	27634217
5025478	2016	4	Tissue-Specific Expression Patterns of MicroRNA during Acute Graft-versus-Host Disease in the Rat	27695455
5078603	2016	1	MicroRNA-137 Inhibits <italic>EFNB2</italic> Expression Affected by a Genetic Variant and Is Expressed Aberrantly in Peripheral Blood of Schizophrenia Patients	27650867
5025244	2016	1	Accumulation of Deleterious Passenger Mutations Is Associated with the Progression of Hepatocellular Carcinoma	27631787
5025164	2016	1	Systems Biology-Based Investigation of Cellular Antiviral Drug Targets Identified by Gene-Trap Insertional Mutagenesis	27632082
5023115	2016	1	Telomere Length, <italic>TERT</italic>, and miRNA Expression	27627813
5022190	2016	5	A proteomic analysis of chondrogenic, osteogenic and tenogenic constructs from ageing mesenchymal stem cells	27624072
5022012	2016	2	An integrative study identifies <italic>KCNC2</italic> as a novel predisposing factor for childhood obesity and the risk of diabetes in the Korean population	27623749
5021328	2016	1	Large-Scale microRNA Expression Profiling Identifies Putative Retinal miRNA-mRNA Signaling Pathways Underlying Form-Deprivation Myopia in Mice	27622715
5030327	2016	1	Behavioral and omics analyses study on potential involvement of dipeptide balenine through supplementation in diet of senescence-accelerated mouse prone 8	27672559
5023855	2016	1	MicroRNA-9 regulates the development of knee osteoarthritis through the NF-kappaB1 pathway in chondrocytes	27603333
5017677	2016	1	Titanium and Zirconium Levels Are Associated with Changes in MicroRNAs Expression: Results from a Human Cross-Sectional Study on Obese Population	27611787
5017653	2016	4	Phenotypic and Molecular Alterations in the Mammary Tissue of R-Spondin1 Knock-Out Mice during Pregnancy	27611670
5017628	2016	1	Tumor-Preferential Induction of Immune Responses and Epidermal Cell Death in Actinic Keratoses by Ingenol Mebutate	27612149
5017601	2016	1	Transient Shifts of Incubation Temperature Reveal Immediate and Long-Term Transcriptional Response in Chicken Breast Muscle Underpinning Resilience and Phenotypic Plasticity	27611643
5017586	2016	6	Heat Stress-Induced PI3K/mTORC2-Dependent AKT Signaling Is a Central Mediator of Hepatocellular Carcinoma Survival to Thermal Ablation Induced Heat Stress	27611696
5017021	2016	1	Copper oxide nanoparticle toxicity profiling using untargeted metabolomics	27609141
5113314	2016	1	Anatomical and Gene Expression Changes in the Retinal Pigmented Epithelium Atrophy 1 (rpea1) Mouse: A Potential Model of Serous Retinal Detachment	27603725
5023955	2016	1	Functional mechanisms underlying pleiotropic risk alleles at the 19p13.1 breast&#x2013;ovarian cancer susceptibility locus	27601076
5013468	2016	1	Time-Course Gene Expression Profiling Reveals a Novel Role of Non-Canonical WNT Signaling During Neural Induction	27600186
5159539	2016	2	Alu repeats as transcriptional regulatory platforms in macrophage responses to <italic>M. tuberculosis</italic> infection	27604870
5011915	2016	1	Regulation of inflammatory responses by neuregulin-1 in brain ischemia and microglial cells in vitro involves the NF-kappa B pathway	27596278
5011741	2016	1	Tissue-specific Co-expression of Long Non-coding and Coding RNAs Associated with Breast Cancer	27597120
5048366	2016	3	Identification of a novel mechanism of blood&#x2013;brain communication during peripheral inflammation via choroid plexus&#x2010;derived extracellular vesicles	27596437
5009593	2016	1	Association Study of a Proliferation-inducing Ligand, Spermatogenesis Associated 8, Platelet-derived Growth Factor Receptor-alpha, and POLB Polymorphisms with Systemic Lupus Erythematosus in Chinese Han Population	27569236
5012434	2016	1	Biological Networks for Cancer Candidate Biomarkers Discovery	27625573
5010673	2016	1	Wnt signaling in regulation of biological functions of the nurse cell harboring <italic>Trichinella</italic> spp.	27589866
5010371	2016	2	Portraying breast cancers with long noncoding RNAs	27617288
5009456	2016	1	An Integrated Human/Murine Transcriptome and Pathway Approach To Identify Prenatal Treatments For Down Syndrome	27586445
5009378	2016	1	Osteoblasts secrete miRNA-containing extracellular vesicles that enhance expansion of human umbilical cord blood cells	27585950
